2025-05-07 16:26:14,962 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_topk', visual_dir='./visual/machine/neighbor_topk', num_workers=36, gif_duration=500)
2025-05-07 16:26:14,962 - INFO - 当前评分模式: ['range_ratio']
2025-05-07 16:26:14,962 - INFO - 
==================================================
2025-05-07 16:26:14,962 - INFO - 开始执行网格搜索...
2025-05-07 16:26:14,968 - INFO - [machine-1-1] Starting grid search...
2025-05-07 16:27:07,292 - INFO - [machine-1-1.txt] mode=range_ratio, topk=1, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 17:05:27,510 - INFO - 成功保存时间段 3544-3546 的可视化结果
2025-05-07 17:05:27,511 - INFO - 
正在处理时间段 4/20: 4984-4986
2025-05-07 17:05:27,511 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 17:05:27,511 - INFO - 正在计算异常分数...
2025-05-07 17:05:27,511 - INFO - 检测到的异常节点: set()
2025-05-07 17:05:27,511 - INFO - 正在为时间段 4984-4986 生成可视化
2025-05-07 17:05:27,511 - INFO - 正在为时间段 4984-4986 生成异常图可视化
2025-05-07 17:05:27,511 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:27,512 - DEBUG - 边统计: 正常边 73 条, 异常边 35 条
2025-05-07 17:05:27,586 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_3_4984_4986.png
2025-05-07 17:05:27,888 - INFO - 成功保存时间段 4984-4986 的可视化结果
2025-05-07 17:05:27,888 - INFO - 
正在处理时间段 5/20: 6030-6033
2025-05-07 17:05:27,888 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-07 17:05:27,888 - INFO - 正在计算异常分数...
2025-05-07 17:05:27,888 - INFO - 检测到的异常节点: set()
2025-05-07 17:05:27,888 - INFO - 正在为时间段 6030-6033 生成可视化
2025-05-07 17:05:27,888 - INFO - 正在为时间段 6030-6033 生成异常图可视化
2025-05-07 17:05:27,888 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:27,889 - DEBUG - 边统计: 正常边 89 条, 异常边 20 条
2025-05-07 17:05:27,958 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_4_6030_6033.png
2025-05-07 17:05:28,245 - INFO - 成功保存时间段 6030-6033 的可视化结果
2025-05-07 17:05:28,245 - INFO - 
正在处理时间段 6/20: 7665-7668
2025-05-07 17:05:28,245 - INFO - 该时间段的真实异常节点: {30}
2025-05-07 17:05:28,245 - INFO - 正在计算异常分数...
2025-05-07 17:05:28,245 - INFO - 检测到的异常节点: set()
2025-05-07 17:05:28,245 - INFO - 正在为时间段 7665-7668 生成可视化
2025-05-07 17:05:28,245 - INFO - 正在为时间段 7665-7668 生成异常图可视化
2025-05-07 17:05:28,245 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:28,246 - DEBUG - 边统计: 正常边 80 条, 异常边 15 条
2025-05-07 17:05:28,315 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_5_7665_7668.png
2025-05-07 17:05:28,633 - INFO - 成功保存时间段 7665-7668 的可视化结果
2025-05-07 17:05:28,634 - INFO - 
正在处理时间段 7/20: 7863-7866
2025-05-07 17:05:28,634 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 17:05:28,634 - INFO - 正在计算异常分数...
2025-05-07 17:05:28,634 - INFO - 检测到的异常节点: set()
2025-05-07 17:05:28,634 - INFO - 正在为时间段 7863-7866 生成可视化
2025-05-07 17:05:28,634 - INFO - 正在为时间段 7863-7866 生成异常图可视化
2025-05-07 17:05:28,634 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:28,635 - DEBUG - 边统计: 正常边 77 条, 异常边 26 条
2025-05-07 17:05:28,847 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_6_7863_7866.png
2025-05-07 17:05:29,130 - INFO - 成功保存时间段 7863-7866 的可视化结果
2025-05-07 17:05:29,130 - INFO - 
正在处理时间段 8/20: 9304-9306
2025-05-07 17:05:29,130 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 17:05:29,131 - INFO - 正在计算异常分数...
2025-05-07 17:05:29,131 - INFO - 检测到的异常节点: set()
2025-05-07 17:05:29,131 - INFO - 正在为时间段 9304-9306 生成可视化
2025-05-07 17:05:29,131 - INFO - 正在为时间段 9304-9306 生成异常图可视化
2025-05-07 17:05:29,131 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:29,132 - DEBUG - 边统计: 正常边 67 条, 异常边 31 条
2025-05-07 17:05:29,199 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_7_9304_9306.png
2025-05-07 17:05:29,477 - INFO - 成功保存时间段 9304-9306 的可视化结果
2025-05-07 17:05:29,477 - INFO - 
正在处理时间段 9/20: 10744-10746
2025-05-07 17:05:29,477 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 17:05:29,477 - INFO - 正在计算异常分数...
2025-05-07 17:05:29,477 - INFO - 检测到的异常节点: set()
2025-05-07 17:05:29,477 - INFO - 正在为时间段 10744-10746 生成可视化
2025-05-07 17:05:29,477 - INFO - 正在为时间段 10744-10746 生成异常图可视化
2025-05-07 17:05:29,478 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:29,478 - DEBUG - 边统计: 正常边 44 条, 异常边 42 条
2025-05-07 17:05:29,546 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_8_10744_10746.png
2025-05-07 17:05:29,828 - INFO - 成功保存时间段 10744-10746 的可视化结果
2025-05-07 17:05:29,829 - INFO - 
正在处理时间段 10/20: 12099-12126
2025-05-07 17:05:29,829 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 24, 26}
2025-05-07 17:05:29,829 - INFO - 正在计算异常分数...
2025-05-07 17:05:29,842 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 14, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 35, 36}
2025-05-07 17:05:29,842 - INFO - 正在为时间段 12099-12126 生成可视化
2025-05-07 17:05:29,842 - INFO - 正在为时间段 12099-12126 生成异常图可视化
2025-05-07 17:05:29,842 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:29,843 - DEBUG - 边统计: 正常边 97 条, 异常边 3 条
2025-05-07 17:05:29,913 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_9_12099_12126.png
2025-05-07 17:05:30,198 - INFO - 成功保存时间段 12099-12126 的可视化结果
2025-05-07 17:05:30,198 - INFO - 
正在处理时间段 11/20: 13623-13624
2025-05-07 17:05:30,198 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 17:05:30,198 - INFO - 正在计算异常分数...
2025-05-07 17:05:30,198 - INFO - 检测到的异常节点: set()
2025-05-07 17:05:30,198 - INFO - 正在为时间段 13623-13624 生成可视化
2025-05-07 17:05:30,198 - INFO - 正在为时间段 13623-13624 生成异常图可视化
2025-05-07 17:05:30,198 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:30,199 - DEBUG - 边统计: 正常边 2 条, 异常边 86 条
2025-05-07 17:05:30,268 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_10_13623_13624.png
2025-05-07 17:05:30,551 - INFO - 成功保存时间段 13623-13624 的可视化结果
2025-05-07 17:05:30,551 - INFO - 
正在处理时间段 12/20: 14934-14937
2025-05-07 17:05:30,551 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-07 17:05:30,551 - INFO - 正在计算异常分数...
2025-05-07 17:05:30,551 - INFO - 检测到的异常节点: set()
2025-05-07 17:05:30,552 - INFO - 正在为时间段 14934-14937 生成可视化
2025-05-07 17:05:30,552 - INFO - 正在为时间段 14934-14937 生成异常图可视化
2025-05-07 17:05:30,552 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:30,552 - DEBUG - 边统计: 正常边 80 条, 异常边 29 条
2025-05-07 17:05:30,622 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_11_14934_14937.png
2025-05-07 17:05:30,905 - INFO - 成功保存时间段 14934-14937 的可视化结果
2025-05-07 17:05:30,905 - INFO - 
正在处理时间段 13/20: 15063-15065
2025-05-07 17:05:30,905 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 17:05:30,905 - INFO - 正在计算异常分数...
2025-05-07 17:05:30,905 - INFO - 检测到的异常节点: set()
2025-05-07 17:05:30,905 - INFO - 正在为时间段 15063-15065 生成可视化
2025-05-07 17:05:30,905 - INFO - 正在为时间段 15063-15065 生成异常图可视化
2025-05-07 17:05:30,906 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:30,906 - DEBUG - 边统计: 正常边 51 条, 异常边 39 条
2025-05-07 17:05:30,973 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_12_15063_15065.png
2025-05-07 17:05:31,255 - INFO - 成功保存时间段 15063-15065 的可视化结果
2025-05-07 17:05:31,255 - INFO - 
正在处理时间段 14/20: 16534-16556
2025-05-07 17:05:31,255 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 17:05:31,255 - INFO - 正在计算异常分数...
2025-05-07 17:05:31,265 - INFO - 检测到的异常节点: {1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 25, 28, 31, 32, 33, 35, 36}
2025-05-07 17:05:31,265 - INFO - 正在为时间段 16534-16556 生成可视化
2025-05-07 17:05:31,265 - INFO - 正在为时间段 16534-16556 生成异常图可视化
2025-05-07 17:05:31,265 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:31,266 - DEBUG - 边统计: 正常边 111 条, 异常边 4 条
2025-05-07 17:05:31,332 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_13_16534_16556.png
2025-05-07 17:05:31,629 - INFO - 成功保存时间段 16534-16556 的可视化结果
2025-05-07 17:05:31,629 - INFO - 
正在处理时间段 15/20: 17978-17980
2025-05-07 17:05:31,629 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 17:05:31,629 - INFO - 正在计算异常分数...
2025-05-07 17:05:31,629 - INFO - 检测到的异常节点: set()
2025-05-07 17:05:31,629 - INFO - 正在为时间段 17978-17980 生成可视化
2025-05-07 17:05:31,629 - INFO - 正在为时间段 17978-17980 生成异常图可视化
2025-05-07 17:05:31,630 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:31,630 - DEBUG - 边统计: 正常边 72 条, 异常边 36 条
2025-05-07 17:05:31,700 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_14_17978_17980.png
2025-05-07 17:05:32,006 - INFO - 成功保存时间段 17978-17980 的可视化结果
2025-05-07 17:05:32,006 - INFO - 
正在处理时间段 16/20: 18639-18943
2025-05-07 17:05:32,006 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 7, 11, 16, 19, 20, 21, 22, 23, 25, 28, 29, 31, 32, 34, 35, 36}
2025-05-07 17:05:32,006 - INFO - 正在计算异常分数...
2025-05-07 17:05:32,182 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 17:05:32,182 - INFO - 正在为时间段 18639-18943 生成可视化
2025-05-07 17:05:32,182 - INFO - 正在为时间段 18639-18943 生成异常图可视化
2025-05-07 17:05:32,182 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:32,183 - DEBUG - 边统计: 正常边 90 条, 异常边 30 条
2025-05-07 17:05:32,394 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_15_18639_18943.png
2025-05-07 17:05:32,696 - INFO - 成功保存时间段 18639-18943 的可视化结果
2025-05-07 17:05:32,697 - INFO - 
正在处理时间段 17/20: 19411-19417
2025-05-07 17:05:32,697 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 17:05:32,697 - INFO - 正在计算异常分数...
2025-05-07 17:05:32,699 - INFO - 检测到的异常节点: {9, 23, 14, 7}
2025-05-07 17:05:32,699 - INFO - 正在为时间段 19411-19417 生成可视化
2025-05-07 17:05:32,699 - INFO - 正在为时间段 19411-19417 生成异常图可视化
2025-05-07 17:05:32,699 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:32,700 - DEBUG - 边统计: 正常边 102 条, 异常边 6 条
2025-05-07 17:05:32,772 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_16_19411_19417.png
2025-05-07 17:05:33,116 - INFO - 成功保存时间段 19411-19417 的可视化结果
2025-05-07 17:05:33,116 - INFO - 
正在处理时间段 18/20: 20853-20856
2025-05-07 17:05:33,116 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 17:05:33,116 - INFO - 正在计算异常分数...
2025-05-07 17:05:33,116 - INFO - 检测到的异常节点: set()
2025-05-07 17:05:33,117 - INFO - 正在为时间段 20853-20856 生成可视化
2025-05-07 17:05:33,117 - INFO - 正在为时间段 20853-20856 生成异常图可视化
2025-05-07 17:05:33,117 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:33,118 - DEBUG - 边统计: 正常边 68 条, 异常边 35 条
2025-05-07 17:05:33,186 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_17_20853_20856.png
2025-05-07 17:05:33,485 - INFO - 成功保存时间段 20853-20856 的可视化结果
2025-05-07 17:05:33,485 - INFO - 
正在处理时间段 19/20: 22291-22295
2025-05-07 17:05:33,485 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 17:05:33,485 - INFO - 正在计算异常分数...
2025-05-07 17:05:33,486 - INFO - 检测到的异常节点: {16, 11, 14}
2025-05-07 17:05:33,486 - INFO - 正在为时间段 22291-22295 生成可视化
2025-05-07 17:05:33,486 - INFO - 正在为时间段 22291-22295 生成异常图可视化
2025-05-07 17:05:33,486 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:33,487 - DEBUG - 边统计: 正常边 91 条, 异常边 11 条
2025-05-07 17:05:33,553 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_18_22291_22295.png
2025-05-07 17:05:33,839 - INFO - 成功保存时间段 22291-22295 的可视化结果
2025-05-07 17:05:33,839 - INFO - 
正在处理时间段 20/20: 22924-22926
2025-05-07 17:05:33,839 - INFO - 该时间段的真实异常节点: {10}
2025-05-07 17:05:33,839 - INFO - 正在计算异常分数...
2025-05-07 17:05:33,839 - INFO - 检测到的异常节点: set()
2025-05-07 17:05:33,839 - INFO - 正在为时间段 22924-22926 生成可视化
2025-05-07 17:05:33,839 - INFO - 正在为时间段 22924-22926 生成异常图可视化
2025-05-07 17:05:33,839 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:05:33,840 - DEBUG - 边统计: 正常边 62 条, 异常边 44 条
2025-05-07 17:05:33,909 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/seg_19_22924_22926.png
2025-05-07 17:05:34,196 - INFO - 成功保存时间段 22924-22926 的可视化结果
2025-05-07 17:05:34,196 - INFO - 正在从 ./visual/machine/neighbor_topk/range_ratio/machine-2-7 中的图像创建GIF
2025-05-07 17:05:35,607 - INFO - GIF已保存到 ./visual/machine/neighbor_topk/range_ratio/machine-2-7/machine-2-7.gif
2025-05-07 17:05:35,608 - INFO - 
==================================================
2025-05-07 17:05:35,608 - INFO - 开始数据集可视化: machine-2-8
2025-05-07 17:05:35,608 - INFO - 使用参数: 评分模式=range_ratio, topk=9, 阈值=7.0
2025-05-07 17:05:35,608 - INFO - ==================================================

2025-05-07 17:05:35,608 - INFO - 正在加载数据集 machine-2-8 的数据
2025-05-07 17:05:35,611 - INFO - 数据加载成功。训练集形状: (23702, 38), 测试集形状: (23703, 38)
2025-05-07 17:05:35,611 - INFO - 正在计算边缘统计量...
2025-05-07 17:06:03,092 - INFO - 已计算 465 条边的统计量
2025-05-07 17:06:03,092 - INFO - 为每个节点使用 top-9 邻居
2025-05-07 17:06:03,093 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_topk/range_ratio/machine-2-8
2025-05-07 17:06:03,179 - INFO - 在数据集中发现 1 个异常时间段
2025-05-07 17:06:03,179 - INFO - 
正在处理时间段 1/1: 17580-17740
2025-05-07 17:06:03,180 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 17:06:03,180 - INFO - 正在计算异常分数...
2025-05-07 17:06:03,360 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 17:06:03,361 - INFO - 正在为时间段 17580-17740 生成可视化
2025-05-07 17:06:03,361 - INFO - 正在为时间段 17580-17740 生成异常图可视化
2025-05-07 17:06:03,361 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:06:03,362 - DEBUG - 边统计: 正常边 304 条, 异常边 6 条
2025-05-07 17:06:03,432 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-2-8/seg_0_17580_17740.png
2025-05-07 17:06:03,723 - INFO - 成功保存时间段 17580-17740 的可视化结果
2025-05-07 17:06:03,724 - INFO - 正在从 ./visual/machine/neighbor_topk/range_ratio/machine-2-8 中的图像创建GIF
2025-05-07 17:06:03,782 - INFO - GIF已保存到 ./visual/machine/neighbor_topk/range_ratio/machine-2-8/machine-2-8.gif
2025-05-07 17:06:03,783 - INFO - 
==================================================
2025-05-07 17:06:03,783 - INFO - 开始数据集可视化: machine-3-11
2025-05-07 17:06:03,783 - INFO - 使用参数: 评分模式=range_ratio, topk=2, 阈值=7.0
2025-05-07 17:06:03,783 - INFO - ==================================================

2025-05-07 17:06:03,783 - INFO - 正在加载数据集 machine-3-11 的数据
2025-05-07 17:06:03,786 - INFO - 数据加载成功。训练集形状: (28695, 38), 测试集形状: (28696, 38)
2025-05-07 17:06:03,786 - INFO - 正在计算边缘统计量...
2025-05-07 17:06:35,285 - INFO - 已计算 395 条边的统计量
2025-05-07 17:06:35,285 - INFO - 为每个节点使用 top-2 邻居
2025-05-07 17:06:35,285 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_topk/range_ratio/machine-3-11
2025-05-07 17:06:35,390 - INFO - 在数据集中发现 3 个异常时间段
2025-05-07 17:06:35,391 - INFO - 
正在处理时间段 1/3: 21230-21295
2025-05-07 17:06:35,391 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 5, 6, 7, 10, 11, 16, 19, 20, 21, 22, 23, 24, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 17:06:35,391 - INFO - 正在计算异常分数...
2025-05-07 17:06:35,414 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 10, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 26, 28, 30, 31, 33, 34, 35, 36}
2025-05-07 17:06:35,415 - INFO - 正在为时间段 21230-21295 生成可视化
2025-05-07 17:06:35,415 - INFO - 正在为时间段 21230-21295 生成异常图可视化
2025-05-07 17:06:35,415 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:06:35,415 - DEBUG - 边统计: 正常边 49 条, 异常边 23 条
2025-05-07 17:06:35,486 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-3-11/seg_0_21230_21295.png
2025-05-07 17:06:35,772 - INFO - 成功保存时间段 21230-21295 的可视化结果
2025-05-07 17:06:35,772 - INFO - 
正在处理时间段 2/3: 27825-27950
2025-05-07 17:06:35,772 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 7, 19, 20, 21, 22, 23, 24, 26, 28, 30, 31, 32, 34, 35, 36, 37}
2025-05-07 17:06:35,772 - INFO - 正在计算异常分数...
2025-05-07 17:06:35,818 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 10, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 26, 28, 30, 31, 34, 35, 36, 37}
2025-05-07 17:06:35,818 - INFO - 正在为时间段 27825-27950 生成可视化
2025-05-07 17:06:35,818 - INFO - 正在为时间段 27825-27950 生成异常图可视化
2025-05-07 17:06:35,818 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:06:35,818 - DEBUG - 边统计: 正常边 51 条, 异常边 21 条
2025-05-07 17:06:35,885 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-3-11/seg_1_27825_27950.png
2025-05-07 17:06:36,169 - INFO - 成功保存时间段 27825-27950 的可视化结果
2025-05-07 17:06:36,169 - INFO - 
正在处理时间段 3/3: 27995-28000
2025-05-07 17:06:36,169 - INFO - 该时间段的真实异常节点: {10, 11}
2025-05-07 17:06:36,169 - INFO - 正在计算异常分数...
2025-05-07 17:06:36,170 - INFO - 检测到的异常节点: {10, 35, 36, 15}
2025-05-07 17:06:36,170 - INFO - 正在为时间段 27995-28000 生成可视化
2025-05-07 17:06:36,170 - INFO - 正在为时间段 27995-28000 生成异常图可视化
2025-05-07 17:06:36,170 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:06:36,171 - DEBUG - 边统计: 正常边 43 条, 异常边 8 条
2025-05-07 17:06:36,234 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-3-11/seg_2_27995_28000.png
2025-05-07 17:06:36,513 - INFO - 成功保存时间段 27995-28000 的可视化结果
2025-05-07 17:06:36,513 - INFO - 正在从 ./visual/machine/neighbor_topk/range_ratio/machine-3-11 中的图像创建GIF
2025-05-07 17:06:36,704 - INFO - GIF已保存到 ./visual/machine/neighbor_topk/range_ratio/machine-3-11/machine-3-11.gif
2025-05-07 17:06:36,704 - INFO - 
==================================================
2025-05-07 17:06:36,704 - INFO - 开始数据集可视化: machine-3-3
2025-05-07 17:06:36,704 - INFO - 使用参数: 评分模式=range_ratio, topk=9, 阈值=6.0
2025-05-07 17:06:36,704 - INFO - ==================================================

2025-05-07 17:06:36,704 - INFO - 正在加载数据集 machine-3-3 的数据
2025-05-07 17:06:36,708 - INFO - 数据加载成功。训练集形状: (23703, 38), 测试集形状: (23703, 38)
2025-05-07 17:06:36,708 - INFO - 正在计算边缘统计量...
2025-05-07 17:07:08,621 - INFO - 已计算 623 条边的统计量
2025-05-07 17:07:08,622 - INFO - 为每个节点使用 top-9 邻居
2025-05-07 17:07:08,622 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_topk/range_ratio/machine-3-3
2025-05-07 17:07:08,722 - INFO - 在数据集中发现 26 个异常时间段
2025-05-07 17:07:08,722 - INFO - 
正在处理时间段 1/26: 739-741
2025-05-07 17:07:08,722 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 17:07:08,723 - INFO - 正在计算异常分数...
2025-05-07 17:07:08,723 - INFO - 检测到的异常节点: set()
2025-05-07 17:07:08,723 - INFO - 正在为时间段 739-741 生成可视化
2025-05-07 17:07:08,723 - INFO - 正在为时间段 739-741 生成异常图可视化
2025-05-07 17:07:08,723 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:07:08,725 - DEBUG - 边统计: 正常边 211 条, 异常边 63 条
2025-05-07 17:07:08,812 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-3-3/seg_0_739_741.png
2025-05-07 17:07:09,148 - INFO - 成功保存时间段 739-741 的可视化结果
2025-05-07 17:07:09,148 - INFO - 
正在处理时间段 2/26: 1808-1813
2025-05-07 17:07:09,148 - INFO - 该时间段的真实异常节点: {18}
2025-05-07 17:07:09,149 - INFO - 正在计算异常分数...
2025-05-07 17:07:09,152 - INFO - 检测到的异常节点: {32, 6, 7, 9, 15, 20, 26}
2025-05-07 17:07:09,152 - INFO - 正在为时间段 1808-1813 生成可视化
2025-05-07 17:07:09,152 - INFO - 正在为时间段 1808-1813 生成异常图可视化
2025-05-07 17:07:09,152 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:07:09,156 - DEBUG - 边统计: 正常边 268 条, 异常边 39 条
2025-05-07 17:07:09,409 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-3-3/seg_1_1808_1813.png
2025-05-07 17:07:09,741 - INFO - 成功保存时间段 1808-1813 的可视化结果
2025-05-07 17:07:09,742 - INFO - 
正在处理时间段 3/26: 2179-2181
2025-05-07 17:07:09,742 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 17:07:09,742 - INFO - 正在计算异常分数...
2025-05-07 17:07:09,742 - INFO - 检测到的异常节点: set()
2025-05-07 17:07:09,742 - INFO - 正在为时间段 2179-2181 生成可视化
2025-05-07 17:07:09,742 - INFO - 正在为时间段 2179-2181 生成异常图可视化
2025-05-07 17:07:09,742 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:07:09,744 - DEBUG - 边统计: 正常边 118 条, 异常边 146 条
2025-05-07 17:07:09,817 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-3-3/seg_2_2179_2181.png
2025-05-07 17:07:10,168 - INFO - 成功保存时间段 2179-2181 的可视化结果
2025-05-07 17:07:10,168 - INFO - 
正在处理时间段 4/26: 3619-3621
2025-05-07 17:07:10,168 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 17:07:10,168 - INFO - 正在计算异常分数...
2025-05-07 17:07:10,168 - INFO - 检测到的异常节点: set()
2025-05-07 17:07:10,168 - INFO - 正在为时间段 3619-3621 生成可视化
2025-05-07 17:07:10,168 - INFO - 正在为时间段 3619-3621 生成异常图可视化
2025-05-07 17:07:10,169 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:07:10,173 - DEBUG - 边统计: 正常边 186 条, 异常边 78 条
2025-05-07 17:07:10,305 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/range_ratio/machine-3-3/seg_3_3619_3621.png
2025-05-07 17:07:10,742 - INFO - 成功保存时间段 3619-3621 的可视化结果
2025-05-07 17:07:10,742 - INFO - 
正在处理时间段 5/26: 4561-4577
