2025-04-16 12:33:14,724 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0.1, 0.2, 0.3, 0.4, 0.5]), neighbor_selection='corr_threshold', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=4, gif_duration=500)
2025-04-16 12:33:14,724 - INFO - 当前评分模式: ['mean_ratio']
2025-04-16 12:33:14,724 - INFO - 
==================================================
2025-04-16 12:33:14,729 - INFO - 开始执行网格搜索...
2025-04-16 12:33:14,731 - INFO - [omi-1] Starting grid search...
2025-04-16 12:33:17,830 - INFO - [omi-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=0.0, P=0.7395, R=0.9888, F1=0.8462
2025-04-16 22:47:09,254 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:09,254 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:09,700 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:09,700 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:09,700 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:09,701 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,190 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,191 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,191 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,192 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,192 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,192 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,687 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,897 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,898 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,898 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,898 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,899 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,899 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,899 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,899 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,899 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,900 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,900 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,900 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,900 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,900 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,900 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:10,900 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:11,785 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:12,061 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:12,062 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:12,062 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:12,062 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:12,063 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:14,344 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:14,345 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:14,346 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:14,346 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:14,346 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:14,346 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:14,346 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 22:47:14,600 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=0.0, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:14,601 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=0.5, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:15,637 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=1.0, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:15,638 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=1.5, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:15,639 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=2.0, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:15,929 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=2.5, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:15,960 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=3.0, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:15,960 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=3.5, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:15,960 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=4.0, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:15,960 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=4.5, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:15,961 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=5.0, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:15,961 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=5.5, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:15,961 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=6.0, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:16,209 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=6.5, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:16,209 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.5, threshold=7.0, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 22:47:16,210 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:16,210 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:16,210 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:16,522 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:16,523 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:16,523 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:16,523 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,092 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,132 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,132 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,132 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,132 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,132 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,132 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,132 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,133 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,133 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,133 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,133 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,133 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,133 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,133 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,133 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,133 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,133 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,133 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,385 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,419 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,419 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,445 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,740 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,773 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:17,774 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:18,578 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:18,579 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:18,807 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:18,808 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:18,808 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:18,808 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:18,808 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:19,129 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:19,130 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:19,232 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:19,330 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:19,330 - INFO - [omi-11.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=0.3077, R=0.6207, F1=0.4114
2025-04-16 22:47:19,396 - INFO - [omi-10] Starting grid search...
2025-04-16 22:47:23,650 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:24,418 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:24,419 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,811 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,812 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,812 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,812 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,813 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,813 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,813 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,813 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=5.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,813 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=5.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,813 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=6.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,813 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=6.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,813 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=7.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,813 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,813 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,813 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,813 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,813 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,813 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,814 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,814 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,814 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,814 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,814 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=5.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,814 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=5.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,814 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=6.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,814 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=6.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,822 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.0, threshold=7.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,822 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=0.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,822 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=0.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,822 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=1.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,822 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=1.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,822 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:26,822 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:27,537 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:27,636 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:27,644 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:28,710 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:28,710 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:28,711 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:28,712 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:28,712 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:28,712 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.1, threshold=7.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:28,712 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:31,195 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:31,573 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:31,574 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:31,574 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:31,574 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:31,575 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:33,582 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:33,627 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:33,627 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:33,627 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:33,627 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:33,633 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:33,652 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:33,652 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=7.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:33,681 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:33,739 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:33,759 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:33,760 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.5, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:33,779 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.0, P=0.4688, R=0.9836, F1=0.6349
2025-04-16 22:47:33,779 - INFO - [omi-10.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.5, P=0.4688, R=0.9836, F1=0.6349
