2025-04-17 17:43:03,982 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_topk', visual_dir='./visual/els/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-17 17:43:03,982 - INFO - 当前评分模式: ['mean_ratio']
2025-04-17 17:43:03,982 - INFO - 
==================================================
2025-04-17 17:43:03,982 - INFO - 开始执行网格搜索...
2025-04-17 17:43:03,985 - INFO - [els-1] Starting grid search...
2025-04-17 17:43:04,467 - INFO - [els-1.txt] mode=mean_ratio, topk=0, threshold=0.0, P=0.3200, R=0.2689, F1=0.2922
2025-04-17 17:43:11,017 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=3.3, P=0.2737, R=0.4244, F1=0.3328
2025-04-17 17:43:11,017 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=3.4, P=0.2737, R=0.4244, F1=0.3328
2025-04-17 17:43:11,018 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=3.5, P=0.2717, R=0.4202, F1=0.3300
2025-04-17 17:43:11,018 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=3.6, P=0.2717, R=0.4202, F1=0.3300
2025-04-17 17:43:11,018 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=3.7, P=0.2717, R=0.4202, F1=0.3300
2025-04-17 17:43:11,018 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=3.8, P=0.2717, R=0.4202, F1=0.3300
2025-04-17 17:43:11,019 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=3.9, P=0.2725, R=0.4202, F1=0.3306
2025-04-17 17:43:11,019 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=4.0, P=0.2725, R=0.4202, F1=0.3306
2025-04-17 17:43:11,019 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=4.1, P=0.2725, R=0.4202, F1=0.3306
2025-04-17 17:43:11,048 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=4.2, P=0.2732, R=0.4202, F1=0.3311
2025-04-17 17:43:11,069 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=4.3, P=0.2747, R=0.4202, F1=0.3322
2025-04-17 17:43:11,070 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=4.4, P=0.2747, R=0.4202, F1=0.3322
2025-04-17 17:43:11,078 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=4.5, P=0.2747, R=0.4202, F1=0.3322
2025-04-17 17:43:11,085 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=4.6, P=0.2747, R=0.4202, F1=0.3322
2025-04-17 17:43:11,085 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=4.7, P=0.2747, R=0.4202, F1=0.3322
2025-04-17 17:43:11,091 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=4.8, P=0.2747, R=0.4202, F1=0.3322
2025-04-17 17:43:11,133 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=4.9, P=0.2747, R=0.4202, F1=0.3322
2025-04-17 17:43:11,146 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=5.0, P=0.2747, R=0.4202, F1=0.3322
2025-04-17 17:43:11,169 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=5.1, P=0.2747, R=0.4202, F1=0.3322
2025-04-17 17:43:11,181 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=5.2, P=0.2747, R=0.4202, F1=0.3322
2025-04-17 17:43:11,182 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=5.3, P=0.2747, R=0.4202, F1=0.3322
2025-04-17 17:43:11,182 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=5.4, P=0.2747, R=0.4202, F1=0.3322
2025-04-17 17:43:11,182 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=5.5, P=0.2762, R=0.4202, F1=0.3333
2025-04-17 17:43:11,182 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=5.6, P=0.2770, R=0.4202, F1=0.3339
2025-04-17 17:43:11,206 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=5.7, P=0.2770, R=0.4202, F1=0.3339
2025-04-17 17:43:11,227 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=5.8, P=0.2758, R=0.4160, F1=0.3317
2025-04-17 17:43:11,227 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=5.9, P=0.2758, R=0.4160, F1=0.3317
2025-04-17 17:43:11,236 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=6.0, P=0.2758, R=0.4160, F1=0.3317
2025-04-17 17:43:11,237 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=6.1, P=0.2758, R=0.4160, F1=0.3317
2025-04-17 17:43:11,237 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=6.2, P=0.2758, R=0.4160, F1=0.3317
2025-04-17 17:43:11,246 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=6.3, P=0.2758, R=0.4160, F1=0.3317
2025-04-17 17:43:11,284 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=6.4, P=0.2758, R=0.4160, F1=0.3317
2025-04-17 17:43:11,341 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=6.5, P=0.2758, R=0.4160, F1=0.3317
2025-04-17 17:43:11,371 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=6.6, P=0.2758, R=0.4160, F1=0.3317
2025-04-17 17:43:11,371 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=6.7, P=0.2758, R=0.4160, F1=0.3317
2025-04-17 17:43:11,373 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=6.8, P=0.2758, R=0.4160, F1=0.3317
2025-04-17 17:43:11,375 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=6.9, P=0.2737, R=0.4118, F1=0.3289
2025-04-17 17:43:11,419 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=7.0, P=0.2737, R=0.4118, F1=0.3289
2025-04-17 17:43:11,421 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=0.0, P=0.2751, R=0.4370, F1=0.3377
2025-04-17 17:43:11,421 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=0.1, P=0.2751, R=0.4370, F1=0.3377
2025-04-17 17:43:11,425 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=0.2, P=0.2751, R=0.4370, F1=0.3377
2025-04-17 17:43:11,441 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=0.3, P=0.2751, R=0.4370, F1=0.3377
2025-04-17 17:43:11,441 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=0.4, P=0.2751, R=0.4370, F1=0.3377
2025-04-17 17:43:11,441 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=0.5, P=0.2751, R=0.4370, F1=0.3377
2025-04-17 17:43:11,455 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=0.6, P=0.2751, R=0.4370, F1=0.3377
2025-04-17 17:43:11,478 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=0.7, P=0.2751, R=0.4370, F1=0.3377
2025-04-17 17:43:11,502 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=0.8, P=0.2739, R=0.4328, F1=0.3355
2025-04-17 17:43:11,526 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=0.9, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,527 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=1.0, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,527 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=1.1, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,527 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=1.2, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,539 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=1.3, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,565 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=1.4, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,579 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=1.5, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,586 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=1.6, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,609 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=1.7, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,616 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=1.8, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,655 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=1.9, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,656 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=2.0, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,704 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=2.1, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,704 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=2.2, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,704 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=2.3, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,705 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=2.4, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,705 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=2.5, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:11,705 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=2.6, P=0.2761, R=0.4328, F1=0.3372
2025-04-17 17:43:11,705 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=2.7, P=0.2761, R=0.4328, F1=0.3372
2025-04-17 17:43:11,705 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=2.8, P=0.2761, R=0.4328, F1=0.3372
2025-04-17 17:43:11,712 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=2.9, P=0.2761, R=0.4328, F1=0.3372
2025-04-17 17:43:11,791 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=3.0, P=0.2742, R=0.4286, F1=0.3344
2025-04-17 17:43:11,901 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=3.1, P=0.2742, R=0.4286, F1=0.3344
2025-04-17 17:43:11,902 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=3.2, P=0.2742, R=0.4286, F1=0.3344
2025-04-17 17:43:11,902 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=3.3, P=0.2742, R=0.4286, F1=0.3344
2025-04-17 17:43:11,902 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=3.4, P=0.2742, R=0.4286, F1=0.3344
2025-04-17 17:43:11,902 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=3.5, P=0.2742, R=0.4286, F1=0.3344
2025-04-17 17:43:11,902 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=3.6, P=0.2742, R=0.4286, F1=0.3344
2025-04-17 17:43:11,902 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=3.7, P=0.2742, R=0.4286, F1=0.3344
2025-04-17 17:43:11,903 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=3.8, P=0.2742, R=0.4286, F1=0.3344
2025-04-17 17:43:11,903 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=3.9, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:11,904 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=4.0, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,012 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=4.1, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,013 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=4.2, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,013 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=4.3, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,013 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=4.4, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,013 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=4.5, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,013 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=4.6, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,013 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=4.7, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,013 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=4.8, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,013 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=4.9, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,017 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=5.0, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,100 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=5.1, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,100 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=5.2, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,161 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=5.3, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,162 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=5.4, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,162 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=5.5, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,162 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=5.6, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,162 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=5.7, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:12,162 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=5.8, P=0.2730, R=0.4244, F1=0.3322
2025-04-17 17:43:12,162 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=5.9, P=0.2730, R=0.4244, F1=0.3322
2025-04-17 17:43:12,162 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=6.0, P=0.2730, R=0.4244, F1=0.3322
2025-04-17 17:43:12,162 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=6.1, P=0.2730, R=0.4244, F1=0.3322
2025-04-17 17:43:12,162 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=6.2, P=0.2730, R=0.4244, F1=0.3322
2025-04-17 17:43:12,163 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=6.3, P=0.2730, R=0.4244, F1=0.3322
2025-04-17 17:43:12,163 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=6.4, P=0.2730, R=0.4244, F1=0.3322
2025-04-17 17:43:12,163 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=6.5, P=0.2730, R=0.4244, F1=0.3322
2025-04-17 17:43:12,218 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=6.6, P=0.2730, R=0.4244, F1=0.3322
2025-04-17 17:43:12,231 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=6.7, P=0.2730, R=0.4244, F1=0.3322
2025-04-17 17:43:12,235 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=6.8, P=0.2730, R=0.4244, F1=0.3322
2025-04-17 17:43:12,258 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=6.9, P=0.2710, R=0.4202, F1=0.3295
2025-04-17 17:43:12,279 - INFO - [els-1.txt] mode=mean_ratio, topk=8, threshold=7.0, P=0.2710, R=0.4202, F1=0.3295
2025-04-17 17:43:12,294 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=0.0, P=0.2744, R=0.4370, F1=0.3371
2025-04-17 17:43:12,309 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=0.1, P=0.2744, R=0.4370, F1=0.3371
2025-04-17 17:43:12,326 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=0.2, P=0.2744, R=0.4370, F1=0.3371
2025-04-17 17:43:12,327 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=0.3, P=0.2744, R=0.4370, F1=0.3371
2025-04-17 17:43:12,327 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=0.4, P=0.2744, R=0.4370, F1=0.3371
2025-04-17 17:43:12,343 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=0.5, P=0.2744, R=0.4370, F1=0.3371
2025-04-17 17:43:12,365 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=0.6, P=0.2744, R=0.4370, F1=0.3371
2025-04-17 17:43:12,365 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=0.7, P=0.2744, R=0.4370, F1=0.3371
2025-04-17 17:43:12,406 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=0.8, P=0.2732, R=0.4328, F1=0.3350
2025-04-17 17:43:12,406 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=0.9, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,407 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=1.0, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,407 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=1.1, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,408 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=1.2, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,432 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=1.3, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,456 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=1.4, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,456 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=1.5, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,564 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=1.6, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,565 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=1.7, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,565 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=1.8, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,565 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=1.9, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,565 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=2.0, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,565 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=2.1, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,566 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=2.2, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,576 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=2.3, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,596 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=2.4, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,599 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=2.5, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:12,599 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=2.6, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,599 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=2.7, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,599 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=2.8, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,599 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=2.9, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,617 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=3.0, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,659 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=3.1, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,668 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=3.2, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,689 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=3.3, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,718 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=3.4, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,723 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=3.5, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,731 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=3.6, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,752 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=3.7, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,780 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=3.8, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,780 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=3.9, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,780 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=4.0, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,785 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=4.1, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,792 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=4.2, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,812 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=4.3, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,812 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=4.4, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,824 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=4.5, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,830 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=4.6, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,861 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=4.7, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,861 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=4.8, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,889 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=4.9, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,891 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=5.0, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,910 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=5.1, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,927 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=5.2, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:12,944 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=5.3, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:13,003 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=5.4, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:13,004 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=5.5, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:13,046 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=5.6, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:13,046 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=5.7, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:43:13,096 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=5.8, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:43:13,096 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=5.9, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:43:13,096 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=6.0, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:43:13,096 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=6.1, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:43:13,096 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=6.2, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:43:13,096 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=6.3, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:43:13,097 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=6.4, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:43:13,097 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=6.5, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:43:13,097 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=6.6, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:43:13,169 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=6.7, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:43:13,169 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=6.8, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:43:13,170 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=6.9, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:43:13,170 - INFO - [els-1.txt] mode=mean_ratio, topk=9, threshold=7.0, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:43:13,219 - INFO - 
==================================================
