2025-05-07 19:07:31,107 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 19:07:31,108 - INFO - 当前评分模式: ['strict_deviation']
2025-05-07 19:07:31,108 - INFO - 
==================================================
2025-05-07 19:07:31,108 - INFO - 开始执行网格搜索...
2025-05-07 19:07:31,112 - INFO - [machine-1-1] Starting grid search...
2025-05-07 19:08:23,221 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 20:03:51,617 - INFO - 检测到的异常节点: set()
2025-05-07 20:03:51,618 - INFO - 正在为时间段 26114-26115 生成可视化
2025-05-07 20:03:51,618 - INFO - 正在为时间段 26114-26115 生成异常图可视化
2025-05-07 20:03:51,618 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:03:51,621 - DEBUG - 边统计: 正常边 0 条, 异常边 696 条
2025-05-07 20:03:51,687 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-1/seg_6_26114_26115.png
2025-05-07 20:03:51,959 - INFO - 成功保存时间段 26114-26115 的可视化结果
2025-05-07 20:03:51,959 - INFO - 
正在处理时间段 8/8: 27554-27555
2025-05-07 20:03:51,959 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 20:03:51,959 - INFO - 正在计算异常分数...
2025-05-07 20:03:51,959 - INFO - 检测到的异常节点: set()
2025-05-07 20:03:51,959 - INFO - 正在为时间段 27554-27555 生成可视化
2025-05-07 20:03:51,959 - INFO - 正在为时间段 27554-27555 生成异常图可视化
2025-05-07 20:03:51,959 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:03:51,962 - DEBUG - 边统计: 正常边 0 条, 异常边 642 条
2025-05-07 20:03:52,030 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-1/seg_7_27554_27555.png
2025-05-07 20:03:52,300 - INFO - 成功保存时间段 27554-27555 的可视化结果
2025-05-07 20:03:52,300 - INFO - 正在从 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-1 中的图像创建GIF
2025-05-07 20:03:52,803 - INFO - GIF已保存到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-1/machine-1-1.gif
2025-05-07 20:03:52,803 - INFO - 
==================================================
2025-05-07 20:03:52,803 - INFO - 开始数据集可视化: machine-1-6
2025-05-07 20:03:52,803 - INFO - 使用参数: 评分模式=strict_deviation, corr_threshold=0.4, 阈值=1.5
2025-05-07 20:03:52,803 - INFO - ==================================================

2025-05-07 20:03:52,803 - INFO - 正在加载数据集 machine-1-6 的数据
2025-05-07 20:03:52,806 - INFO - 数据加载成功。训练集形状: (23688, 38), 测试集形状: (23689, 38)
2025-05-07 20:03:52,806 - INFO - 正在计算边缘统计量...
2025-05-07 20:04:19,350 - INFO - 已计算 525 条边的统计量
2025-05-07 20:04:19,350 - INFO - 为每个节点使用相关系数阈值 >= 0.4 的邻居
2025-05-07 20:04:19,350 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6
2025-05-07 20:04:19,434 - INFO - 在数据集中发现 30 个异常时间段
2025-05-07 20:04:19,434 - INFO - 
正在处理时间段 1/30: 246-251
2025-05-07 20:04:19,434 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 15}
2025-05-07 20:04:19,434 - INFO - 正在计算异常分数...
2025-05-07 20:04:19,439 - INFO - 检测到的异常节点: {16, 1, 9, 15}
2025-05-07 20:04:19,439 - INFO - 正在为时间段 246-251 生成可视化
2025-05-07 20:04:19,439 - INFO - 正在为时间段 246-251 生成异常图可视化
2025-05-07 20:04:19,439 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:19,442 - DEBUG - 边统计: 正常边 728 条, 异常边 72 条
2025-05-07 20:04:19,513 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_0_246_251.png
2025-05-07 20:04:19,785 - INFO - 成功保存时间段 246-251 的可视化结果
2025-05-07 20:04:19,785 - INFO - 
正在处理时间段 2/30: 653-657
2025-05-07 20:04:19,785 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 15, 19, 20, 21, 22, 26, 28, 30, 31, 32}
2025-05-07 20:04:19,785 - INFO - 正在计算异常分数...
2025-05-07 20:04:19,788 - INFO - 检测到的异常节点: {1, 2, 9, 13, 14, 15, 21, 22, 28, 31}
2025-05-07 20:04:19,788 - INFO - 正在为时间段 653-657 生成可视化
2025-05-07 20:04:19,788 - INFO - 正在为时间段 653-657 生成异常图可视化
2025-05-07 20:04:19,788 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:19,791 - DEBUG - 边统计: 正常边 640 条, 异常边 160 条
2025-05-07 20:04:20,003 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_1_653_657.png
2025-05-07 20:04:20,276 - INFO - 成功保存时间段 653-657 的可视化结果
2025-05-07 20:04:20,276 - INFO - 
正在处理时间段 3/30: 2092-2099
2025-05-07 20:04:20,277 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 15, 19, 20, 21, 22, 26, 28, 30, 31, 32}
2025-05-07 20:04:20,277 - INFO - 正在计算异常分数...
2025-05-07 20:04:20,287 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34}
2025-05-07 20:04:20,287 - INFO - 正在为时间段 2092-2099 生成可视化
2025-05-07 20:04:20,287 - INFO - 正在为时间段 2092-2099 生成异常图可视化
2025-05-07 20:04:20,287 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:20,290 - DEBUG - 边统计: 正常边 658 条, 异常边 142 条
2025-05-07 20:04:20,360 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_2_2092_2099.png
2025-05-07 20:04:20,632 - INFO - 成功保存时间段 2092-2099 的可视化结果
2025-05-07 20:04:20,632 - INFO - 
正在处理时间段 4/30: 2884-2887
2025-05-07 20:04:20,632 - INFO - 该时间段的真实异常节点: {6}
2025-05-07 20:04:20,632 - INFO - 正在计算异常分数...
2025-05-07 20:04:20,632 - INFO - 检测到的异常节点: set()
2025-05-07 20:04:20,633 - INFO - 正在为时间段 2884-2887 生成可视化
2025-05-07 20:04:20,633 - INFO - 正在为时间段 2884-2887 生成异常图可视化
2025-05-07 20:04:20,633 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:20,636 - DEBUG - 边统计: 正常边 698 条, 异常边 102 条
2025-05-07 20:04:20,705 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_3_2884_2887.png
2025-05-07 20:04:20,976 - INFO - 成功保存时间段 2884-2887 的可视化结果
2025-05-07 20:04:20,976 - INFO - 
正在处理时间段 5/30: 3534-3538
2025-05-07 20:04:20,977 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 15, 19, 20, 21, 22}
2025-05-07 20:04:20,977 - INFO - 正在计算异常分数...
2025-05-07 20:04:20,979 - INFO - 检测到的异常节点: {1, 25, 28, 30, 31}
2025-05-07 20:04:20,979 - INFO - 正在为时间段 3534-3538 生成可视化
2025-05-07 20:04:20,979 - INFO - 正在为时间段 3534-3538 生成异常图可视化
2025-05-07 20:04:20,980 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:20,983 - DEBUG - 边统计: 正常边 738 条, 异常边 114 条
2025-05-07 20:04:21,052 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_4_3534_3538.png
2025-05-07 20:04:21,328 - INFO - 成功保存时间段 3534-3538 的可视化结果
2025-05-07 20:04:21,328 - INFO - 
正在处理时间段 6/30: 4647-5044
2025-05-07 20:04:21,328 - INFO - 该时间段的真实异常节点: {33, 34, 5, 6, 9, 10, 11, 13, 17}
2025-05-07 20:04:21,328 - INFO - 正在计算异常分数...
2025-05-07 20:04:22,196 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 20:04:22,196 - INFO - 正在为时间段 4647-5044 生成可视化
2025-05-07 20:04:22,196 - INFO - 正在为时间段 4647-5044 生成异常图可视化
2025-05-07 20:04:22,197 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:22,200 - DEBUG - 边统计: 正常边 994 条, 异常边 12 条
2025-05-07 20:04:22,270 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_5_4647_5044.png
2025-05-07 20:04:22,547 - INFO - 成功保存时间段 4647-5044 的可视化结果
2025-05-07 20:04:22,547 - INFO - 
正在处理时间段 7/30: 5167-5171
2025-05-07 20:04:22,547 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13, 18}
2025-05-07 20:04:22,547 - INFO - 正在计算异常分数...
2025-05-07 20:04:22,550 - INFO - 检测到的异常节点: set()
2025-05-07 20:04:22,550 - INFO - 正在为时间段 5167-5171 生成可视化
2025-05-07 20:04:22,550 - INFO - 正在为时间段 5167-5171 生成异常图可视化
2025-05-07 20:04:22,550 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:22,554 - DEBUG - 边统计: 正常边 782 条, 异常边 70 条
2025-05-07 20:04:22,623 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_6_5167_5171.png
2025-05-07 20:04:22,900 - INFO - 成功保存时间段 5167-5171 的可视化结果
2025-05-07 20:04:22,900 - INFO - 
正在处理时间段 8/30: 5708-5712
2025-05-07 20:04:22,901 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-07 20:04:22,901 - INFO - 正在计算异常分数...
2025-05-07 20:04:22,903 - INFO - 检测到的异常节点: {3, 9, 12, 13, 14, 15, 25}
2025-05-07 20:04:22,903 - INFO - 正在为时间段 5708-5712 生成可视化
2025-05-07 20:04:22,903 - INFO - 正在为时间段 5708-5712 生成异常图可视化
2025-05-07 20:04:22,904 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:22,907 - DEBUG - 边统计: 正常边 730 条, 异常边 122 条
2025-05-07 20:04:22,975 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_7_5708_5712.png
2025-05-07 20:04:23,257 - INFO - 成功保存时间段 5708-5712 的可视化结果
2025-05-07 20:04:23,257 - INFO - 
正在处理时间段 9/30: 5873-5884
2025-05-07 20:04:23,257 - INFO - 该时间段的真实异常节点: {32, 2, 3, 6, 9, 10, 11, 13, 19, 20, 21, 22, 28, 31}
2025-05-07 20:04:23,257 - INFO - 正在计算异常分数...
2025-05-07 20:04:23,276 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 25, 28, 30, 31, 32, 34, 35, 36}
2025-05-07 20:04:23,277 - INFO - 正在为时间段 5873-5884 生成可视化
2025-05-07 20:04:23,277 - INFO - 正在为时间段 5873-5884 生成异常图可视化
2025-05-07 20:04:23,277 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:23,280 - DEBUG - 边统计: 正常边 676 条, 异常边 124 条
2025-05-07 20:04:23,350 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_8_5873_5884.png
2025-05-07 20:04:23,626 - INFO - 成功保存时间段 5873-5884 的可视化结果
2025-05-07 20:04:23,626 - INFO - 
正在处理时间段 10/30: 6022-6026
2025-05-07 20:04:23,626 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-07 20:04:23,626 - INFO - 正在计算异常分数...
2025-05-07 20:04:23,629 - INFO - 检测到的异常节点: {2, 9, 10, 11, 12, 13, 14, 15, 23}
2025-05-07 20:04:23,629 - INFO - 正在为时间段 6022-6026 生成可视化
2025-05-07 20:04:23,629 - INFO - 正在为时间段 6022-6026 生成异常图可视化
2025-05-07 20:04:23,629 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:23,633 - DEBUG - 边统计: 正常边 626 条, 异常边 208 条
2025-05-07 20:04:23,703 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_9_6022_6026.png
2025-05-07 20:04:23,978 - INFO - 成功保存时间段 6022-6026 的可视化结果
2025-05-07 20:04:23,978 - INFO - 
正在处理时间段 11/30: 6412-6418
2025-05-07 20:04:23,978 - INFO - 该时间段的真实异常节点: {1, 2, 3, 6, 9, 10, 11, 13, 15, 19, 20, 21, 22, 28, 30, 31, 32, 35, 36}
2025-05-07 20:04:23,978 - INFO - 正在计算异常分数...
2025-05-07 20:04:23,986 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 28, 31, 32, 34, 35, 36}
2025-05-07 20:04:23,986 - INFO - 正在为时间段 6412-6418 生成可视化
2025-05-07 20:04:23,986 - INFO - 正在为时间段 6412-6418 生成异常图可视化
2025-05-07 20:04:23,986 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:23,990 - DEBUG - 边统计: 正常边 600 条, 异常边 252 条
2025-05-07 20:04:24,211 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_10_6412_6418.png
2025-05-07 20:04:24,491 - INFO - 成功保存时间段 6412-6418 的可视化结果
2025-05-07 20:04:24,491 - INFO - 
正在处理时间段 12/30: 7851-7855
2025-05-07 20:04:24,491 - INFO - 该时间段的真实异常节点: {32, 1, 2, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-07 20:04:24,491 - INFO - 正在计算异常分数...
2025-05-07 20:04:24,494 - INFO - 检测到的异常节点: {32, 1, 2, 35, 36, 9, 13, 19, 20, 21, 22, 23, 25, 28, 31}
2025-05-07 20:04:24,494 - INFO - 正在为时间段 7851-7855 生成可视化
2025-05-07 20:04:24,494 - INFO - 正在为时间段 7851-7855 生成异常图可视化
2025-05-07 20:04:24,494 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:24,497 - DEBUG - 边统计: 正常边 618 条, 异常边 182 条
2025-05-07 20:04:24,565 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_11_7851_7855.png
2025-05-07 20:04:24,838 - INFO - 成功保存时间段 7851-7855 的可视化结果
2025-05-07 20:04:24,838 - INFO - 
正在处理时间段 13/30: 9291-9297
2025-05-07 20:04:24,839 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-07 20:04:24,839 - INFO - 正在计算异常分数...
2025-05-07 20:04:24,846 - INFO - 检测到的异常节点: {1, 2, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23, 25, 28, 31, 32, 34, 35, 36}
2025-05-07 20:04:24,846 - INFO - 正在为时间段 9291-9297 生成可视化
2025-05-07 20:04:24,846 - INFO - 正在为时间段 9291-9297 生成异常图可视化
2025-05-07 20:04:24,847 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:24,850 - DEBUG - 边统计: 正常边 620 条, 异常边 180 条
2025-05-07 20:04:24,919 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_12_9291_9297.png
2025-05-07 20:04:25,193 - INFO - 成功保存时间段 9291-9297 的可视化结果
2025-05-07 20:04:25,193 - INFO - 
正在处理时间段 14/30: 10731-10735
2025-05-07 20:04:25,193 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-07 20:04:25,193 - INFO - 正在计算异常分数...
2025-05-07 20:04:25,196 - INFO - 检测到的异常节点: {1, 34, 3, 9, 13, 14, 30}
2025-05-07 20:04:25,196 - INFO - 正在为时间段 10731-10735 生成可视化
2025-05-07 20:04:25,196 - INFO - 正在为时间段 10731-10735 生成异常图可视化
2025-05-07 20:04:25,196 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:25,199 - DEBUG - 边统计: 正常边 630 条, 异常边 170 条
2025-05-07 20:04:25,268 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_13_10731_10735.png
2025-05-07 20:04:25,541 - INFO - 成功保存时间段 10731-10735 的可视化结果
2025-05-07 20:04:25,541 - INFO - 
正在处理时间段 15/30: 11467-11470
2025-05-07 20:04:25,541 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 6, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-07 20:04:25,541 - INFO - 正在计算异常分数...
2025-05-07 20:04:25,541 - INFO - 检测到的异常节点: set()
2025-05-07 20:04:25,541 - INFO - 正在为时间段 11467-11470 生成可视化
2025-05-07 20:04:25,541 - INFO - 正在为时间段 11467-11470 生成异常图可视化
2025-05-07 20:04:25,541 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:25,545 - DEBUG - 边统计: 正常边 608 条, 异常边 192 条
2025-05-07 20:04:25,614 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_14_11467_11470.png
2025-05-07 20:04:25,887 - INFO - 成功保存时间段 11467-11470 的可视化结果
2025-05-07 20:04:25,888 - INFO - 
正在处理时间段 16/30: 12171-12175
2025-05-07 20:04:25,888 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 6, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-07 20:04:25,888 - INFO - 正在计算异常分数...
2025-05-07 20:04:25,890 - INFO - 检测到的异常节点: {1, 9, 10, 13, 14, 20, 28}
2025-05-07 20:04:25,890 - INFO - 正在为时间段 12171-12175 生成可视化
2025-05-07 20:04:25,891 - INFO - 正在为时间段 12171-12175 生成异常图可视化
2025-05-07 20:04:25,891 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:25,894 - DEBUG - 边统计: 正常边 650 条, 异常边 150 条
2025-05-07 20:04:25,963 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_15_12171_12175.png
2025-05-07 20:04:26,239 - INFO - 成功保存时间段 12171-12175 的可视化结果
2025-05-07 20:04:26,239 - INFO - 
正在处理时间段 17/30: 13069-13072
2025-05-07 20:04:26,239 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-07 20:04:26,239 - INFO - 正在计算异常分数...
2025-05-07 20:04:26,239 - INFO - 检测到的异常节点: set()
2025-05-07 20:04:26,239 - INFO - 正在为时间段 13069-13072 生成可视化
2025-05-07 20:04:26,239 - INFO - 正在为时间段 13069-13072 生成异常图可视化
2025-05-07 20:04:26,240 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:26,243 - DEBUG - 边统计: 正常边 670 条, 异常边 164 条
2025-05-07 20:04:26,314 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_16_13069_13072.png
2025-05-07 20:04:26,587 - INFO - 成功保存时间段 13069-13072 的可视化结果
2025-05-07 20:04:26,587 - INFO - 
正在处理时间段 18/30: 13277-13279
2025-05-07 20:04:26,587 - INFO - 该时间段的真实异常节点: {17}
2025-05-07 20:04:26,587 - INFO - 正在计算异常分数...
2025-05-07 20:04:26,587 - INFO - 检测到的异常节点: set()
2025-05-07 20:04:26,587 - INFO - 正在为时间段 13277-13279 生成可视化
2025-05-07 20:04:26,587 - INFO - 正在为时间段 13277-13279 生成异常图可视化
2025-05-07 20:04:26,587 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:26,591 - DEBUG - 边统计: 正常边 620 条, 异常边 296 条
2025-05-07 20:04:26,668 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_17_13277_13279.png
2025-05-07 20:04:26,940 - INFO - 成功保存时间段 13277-13279 的可视化结果
2025-05-07 20:04:26,940 - INFO - 
正在处理时间段 19/30: 13613-13618
2025-05-07 20:04:26,940 - INFO - 该时间段的真实异常节点: {1, 2, 9, 10, 11, 12, 13, 30}
2025-05-07 20:04:26,940 - INFO - 正在计算异常分数...
2025-05-07 20:04:26,946 - INFO - 检测到的异常节点: {1, 2, 3, 4, 9, 10, 11, 13, 14, 15, 16, 19, 20, 21, 22, 23, 25, 28, 30, 31, 32, 35, 36}
2025-05-07 20:04:26,946 - INFO - 正在为时间段 13613-13618 生成可视化
2025-05-07 20:04:26,946 - INFO - 正在为时间段 13613-13618 生成异常图可视化
2025-05-07 20:04:26,946 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:26,949 - DEBUG - 边统计: 正常边 504 条, 异常边 296 条
2025-05-07 20:04:27,019 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_18_13613_13618.png
2025-05-07 20:04:27,284 - INFO - 成功保存时间段 13613-13618 的可视化结果
2025-05-07 20:04:27,284 - INFO - 
正在处理时间段 20/30: 14603-14606
2025-05-07 20:04:27,284 - INFO - 该时间段的真实异常节点: {32, 37, 9, 10, 11, 13, 19, 20, 21, 22}
2025-05-07 20:04:27,285 - INFO - 正在计算异常分数...
2025-05-07 20:04:27,285 - INFO - 检测到的异常节点: set()
2025-05-07 20:04:27,285 - INFO - 正在为时间段 14603-14606 生成可视化
2025-05-07 20:04:27,285 - INFO - 正在为时间段 14603-14606 生成异常图可视化
2025-05-07 20:04:27,285 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:27,289 - DEBUG - 边统计: 正常边 550 条, 异常边 250 条
2025-05-07 20:04:27,483 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_19_14603_14606.png
2025-05-07 20:04:27,747 - INFO - 成功保存时间段 14603-14606 的可视化结果
2025-05-07 20:04:27,747 - INFO - 
正在处理时间段 21/30: 15052-15054
2025-05-07 20:04:27,747 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-07 20:04:27,747 - INFO - 正在计算异常分数...
2025-05-07 20:04:27,747 - INFO - 检测到的异常节点: set()
2025-05-07 20:04:27,747 - INFO - 正在为时间段 15052-15054 生成可视化
2025-05-07 20:04:27,747 - INFO - 正在为时间段 15052-15054 生成异常图可视化
2025-05-07 20:04:27,748 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:27,751 - DEBUG - 边统计: 正常边 456 条, 异常边 344 条
2025-05-07 20:04:27,816 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_20_15052_15054.png
2025-05-07 20:04:28,083 - INFO - 成功保存时间段 15052-15054 的可视化结果
2025-05-07 20:04:28,084 - INFO - 
正在处理时间段 22/30: 15397-15400
2025-05-07 20:04:28,084 - INFO - 该时间段的真实异常节点: {9, 12, 13}
2025-05-07 20:04:28,084 - INFO - 正在计算异常分数...
2025-05-07 20:04:28,084 - INFO - 检测到的异常节点: set()
2025-05-07 20:04:28,084 - INFO - 正在为时间段 15397-15400 生成可视化
2025-05-07 20:04:28,084 - INFO - 正在为时间段 15397-15400 生成异常图可视化
2025-05-07 20:04:28,084 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:28,087 - DEBUG - 边统计: 正常边 474 条, 异常边 326 条
2025-05-07 20:04:28,155 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_21_15397_15400.png
2025-05-07 20:04:28,420 - INFO - 成功保存时间段 15397-15400 的可视化结果
2025-05-07 20:04:28,420 - INFO - 
正在处理时间段 23/30: 15802-15804
2025-05-07 20:04:28,421 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-07 20:04:28,421 - INFO - 正在计算异常分数...
2025-05-07 20:04:28,421 - INFO - 检测到的异常节点: set()
2025-05-07 20:04:28,421 - INFO - 正在为时间段 15802-15804 生成可视化
2025-05-07 20:04:28,421 - INFO - 正在为时间段 15802-15804 生成异常图可视化
2025-05-07 20:04:28,421 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:28,424 - DEBUG - 边统计: 正常边 368 条, 异常边 432 条
2025-05-07 20:04:28,490 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_22_15802_15804.png
2025-05-07 20:04:28,760 - INFO - 成功保存时间段 15802-15804 的可视化结果
2025-05-07 20:04:28,760 - INFO - 
正在处理时间段 24/30: 16491-16498
2025-05-07 20:04:28,760 - INFO - 该时间段的真实异常节点: {1, 2, 3, 9, 10, 11, 13, 15}
2025-05-07 20:04:28,760 - INFO - 正在计算异常分数...
2025-05-07 20:04:28,771 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 25, 28, 30, 31, 32, 34, 35, 36}
2025-05-07 20:04:28,771 - INFO - 正在为时间段 16491-16498 生成可视化
2025-05-07 20:04:28,771 - INFO - 正在为时间段 16491-16498 生成异常图可视化
2025-05-07 20:04:28,771 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:28,774 - DEBUG - 边统计: 正常边 624 条, 异常边 176 条
2025-05-07 20:04:28,844 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/strict_deviation/machine-1-6/seg_23_16491_16498.png
2025-05-07 20:04:29,115 - INFO - 成功保存时间段 16491-16498 的可视化结果
2025-05-07 20:04:29,115 - INFO - 
正在处理时间段 25/30: 16718-16720
2025-05-07 20:04:29,115 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-07 20:04:29,115 - INFO - 正在计算异常分数...
2025-05-07 20:04:29,115 - INFO - 检测到的异常节点: set()
2025-05-07 20:04:29,115 - INFO - 正在为时间段 16718-16720 生成可视化
2025-05-07 20:04:29,115 - INFO - 正在为时间段 16718-16720 生成异常图可视化
2025-05-07 20:04:29,115 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 20:04:29,118 - DEBUG - 边统计: 正常边 408 条, 异常边 392 条
