2025-05-07 15:11:24,207 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_topk', visual_dir='./visual/machine/neighbor_topk', num_workers=36, gif_duration=500)
2025-05-07 15:11:24,207 - INFO - 当前评分模式: ['deviation']
2025-05-07 15:11:24,207 - INFO - 
==================================================
2025-05-07 15:11:24,207 - INFO - 开始执行网格搜索...
2025-05-07 15:11:24,212 - INFO - [machine-1-1] Starting grid search...
2025-05-07 15:12:08,407 - INFO - [machine-1-1.txt] mode=deviation, topk=1, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 15:45:05,719 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 15:45:05,719 - INFO - 正在计算异常分数...
2025-05-07 15:45:05,719 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:05,719 - INFO - 正在为时间段 3619-3621 生成可视化
2025-05-07 15:45:05,719 - INFO - 正在为时间段 3619-3621 生成异常图可视化
2025-05-07 15:45:05,719 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:05,720 - DEBUG - 边统计: 正常边 105 条, 异常边 51 条
2025-05-07 15:45:05,780 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_3_3619_3621.png
2025-05-07 15:45:06,036 - INFO - 成功保存时间段 3619-3621 的可视化结果
2025-05-07 15:45:06,036 - INFO - 
正在处理时间段 5/26: 4561-4577
2025-05-07 15:45:06,037 - INFO - 该时间段的真实异常节点: {1, 6, 7, 9, 10, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 35, 36, 37, 38}
2025-05-07 15:45:06,037 - INFO - 正在计算异常分数...
2025-05-07 15:45:06,049 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-07 15:45:06,049 - INFO - 正在为时间段 4561-4577 生成可视化
2025-05-07 15:45:06,049 - INFO - 正在为时间段 4561-4577 生成异常图可视化
2025-05-07 15:45:06,049 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:06,050 - DEBUG - 边统计: 正常边 151 条, 异常边 21 条
2025-05-07 15:45:06,112 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_4_4561_4577.png
2025-05-07 15:45:06,371 - INFO - 成功保存时间段 4561-4577 的可视化结果
2025-05-07 15:45:06,371 - INFO - 
正在处理时间段 6/26: 5059-5061
2025-05-07 15:45:06,371 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 15:45:06,371 - INFO - 正在计算异常分数...
2025-05-07 15:45:06,371 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:06,371 - INFO - 正在为时间段 5059-5061 生成可视化
2025-05-07 15:45:06,371 - INFO - 正在为时间段 5059-5061 生成异常图可视化
2025-05-07 15:45:06,371 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:06,372 - DEBUG - 边统计: 正常边 91 条, 异常边 65 条
2025-05-07 15:45:06,431 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_5_5059_5061.png
2025-05-07 15:45:06,694 - INFO - 成功保存时间段 5059-5061 的可视化结果
2025-05-07 15:45:06,695 - INFO - 
正在处理时间段 7/26: 5449-5452
2025-05-07 15:45:06,695 - INFO - 该时间段的真实异常节点: {12, 13, 15, 16, 17}
2025-05-07 15:45:06,695 - INFO - 正在计算异常分数...
2025-05-07 15:45:06,695 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:06,695 - INFO - 正在为时间段 5449-5452 生成可视化
2025-05-07 15:45:06,695 - INFO - 正在为时间段 5449-5452 生成异常图可视化
2025-05-07 15:45:06,695 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:06,696 - DEBUG - 边统计: 正常边 131 条, 异常边 49 条
2025-05-07 15:45:06,757 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_6_5449_5452.png
2025-05-07 15:45:07,018 - INFO - 成功保存时间段 5449-5452 的可视化结果
2025-05-07 15:45:07,018 - INFO - 
正在处理时间段 8/26: 6499-6501
2025-05-07 15:45:07,018 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 15:45:07,018 - INFO - 正在计算异常分数...
2025-05-07 15:45:07,018 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:07,018 - INFO - 正在为时间段 6499-6501 生成可视化
2025-05-07 15:45:07,018 - INFO - 正在为时间段 6499-6501 生成异常图可视化
2025-05-07 15:45:07,019 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:07,020 - DEBUG - 边统计: 正常边 107 条, 异常边 55 条
2025-05-07 15:45:07,082 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_7_6499_6501.png
2025-05-07 15:45:07,337 - INFO - 成功保存时间段 6499-6501 的可视化结果
2025-05-07 15:45:07,337 - INFO - 
正在处理时间段 9/26: 7939-7941
2025-05-07 15:45:07,337 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 15:45:07,337 - INFO - 正在计算异常分数...
2025-05-07 15:45:07,337 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:07,337 - INFO - 正在为时间段 7939-7941 生成可视化
2025-05-07 15:45:07,338 - INFO - 正在为时间段 7939-7941 生成异常图可视化
2025-05-07 15:45:07,338 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:07,339 - DEBUG - 边统计: 正常边 99 条, 异常边 57 条
2025-05-07 15:45:07,397 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_8_7939_7941.png
2025-05-07 15:45:07,659 - INFO - 成功保存时间段 7939-7941 的可视化结果
2025-05-07 15:45:07,659 - INFO - 
正在处理时间段 10/26: 8407-8413
2025-05-07 15:45:07,659 - INFO - 该时间段的真实异常节点: {12, 13, 15, 16, 17}
2025-05-07 15:45:07,659 - INFO - 正在计算异常分数...
2025-05-07 15:45:07,663 - INFO - 检测到的异常节点: {1, 33, 3, 4, 6, 7, 13, 14, 16, 17, 19, 24, 30}
2025-05-07 15:45:07,663 - INFO - 正在为时间段 8407-8413 生成可视化
2025-05-07 15:45:07,663 - INFO - 正在为时间段 8407-8413 生成异常图可视化
2025-05-07 15:45:07,663 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:07,664 - DEBUG - 边统计: 正常边 158 条, 异常边 32 条
2025-05-07 15:45:07,726 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_9_8407_8413.png
2025-05-07 15:45:07,990 - INFO - 成功保存时间段 8407-8413 的可视化结果
2025-05-07 15:45:07,990 - INFO - 
正在处理时间段 11/26: 9737-9739
2025-05-07 15:45:07,990 - INFO - 该时间段的真实异常节点: {16, 17, 15}
2025-05-07 15:45:07,990 - INFO - 正在计算异常分数...
2025-05-07 15:45:07,990 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:07,990 - INFO - 正在为时间段 9737-9739 生成可视化
2025-05-07 15:45:07,990 - INFO - 正在为时间段 9737-9739 生成异常图可视化
2025-05-07 15:45:07,990 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:07,991 - DEBUG - 边统计: 正常边 105 条, 异常边 85 条
2025-05-07 15:45:08,051 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_10_9737_9739.png
2025-05-07 15:45:08,332 - INFO - 成功保存时间段 9737-9739 的可视化结果
2025-05-07 15:45:08,332 - INFO - 
正在处理时间段 12/26: 10819-10821
2025-05-07 15:45:08,332 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 15:45:08,332 - INFO - 正在计算异常分数...
2025-05-07 15:45:08,332 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:08,332 - INFO - 正在为时间段 10819-10821 生成可视化
2025-05-07 15:45:08,332 - INFO - 正在为时间段 10819-10821 生成异常图可视化
2025-05-07 15:45:08,333 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:08,333 - DEBUG - 边统计: 正常边 107 条, 异常边 49 条
2025-05-07 15:45:08,517 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_11_10819_10821.png
2025-05-07 15:45:08,777 - INFO - 成功保存时间段 10819-10821 的可视化结果
2025-05-07 15:45:08,778 - INFO - 
正在处理时间段 13/26: 12259-12261
2025-05-07 15:45:08,778 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 15:45:08,778 - INFO - 正在计算异常分数...
2025-05-07 15:45:08,778 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:08,778 - INFO - 正在为时间段 12259-12261 生成可视化
2025-05-07 15:45:08,778 - INFO - 正在为时间段 12259-12261 生成异常图可视化
2025-05-07 15:45:08,778 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:08,779 - DEBUG - 边统计: 正常边 99 条, 异常边 63 条
2025-05-07 15:45:08,843 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_12_12259_12261.png
2025-05-07 15:45:09,099 - INFO - 成功保存时间段 12259-12261 的可视化结果
2025-05-07 15:45:09,099 - INFO - 
正在处理时间段 14/26: 13699-13701
2025-05-07 15:45:09,099 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 15:45:09,099 - INFO - 正在计算异常分数...
2025-05-07 15:45:09,100 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:09,100 - INFO - 正在为时间段 13699-13701 生成可视化
2025-05-07 15:45:09,100 - INFO - 正在为时间段 13699-13701 生成异常图可视化
2025-05-07 15:45:09,100 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:09,101 - DEBUG - 边统计: 正常边 91 条, 异常边 74 条
2025-05-07 15:45:09,157 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_13_13699_13701.png
2025-05-07 15:45:09,417 - INFO - 成功保存时间段 13699-13701 的可视化结果
2025-05-07 15:45:09,417 - INFO - 
正在处理时间段 15/26: 13827-13829
2025-05-07 15:45:09,417 - INFO - 该时间段的真实异常节点: {17}
2025-05-07 15:45:09,417 - INFO - 正在计算异常分数...
2025-05-07 15:45:09,417 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:09,417 - INFO - 正在为时间段 13827-13829 生成可视化
2025-05-07 15:45:09,417 - INFO - 正在为时间段 13827-13829 生成异常图可视化
2025-05-07 15:45:09,417 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:09,418 - DEBUG - 边统计: 正常边 101 条, 异常边 82 条
2025-05-07 15:45:09,479 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_14_13827_13829.png
2025-05-07 15:45:09,745 - INFO - 成功保存时间段 13827-13829 的可视化结果
2025-05-07 15:45:09,745 - INFO - 
正在处理时间段 16/26: 14476-14485
2025-05-07 15:45:09,745 - INFO - 该时间段的真实异常节点: {14}
2025-05-07 15:45:09,745 - INFO - 正在计算异常分数...
2025-05-07 15:45:09,751 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 23, 24, 25, 32, 38}
2025-05-07 15:45:09,751 - INFO - 正在为时间段 14476-14485 生成可视化
2025-05-07 15:45:09,751 - INFO - 正在为时间段 14476-14485 生成异常图可视化
2025-05-07 15:45:09,751 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:09,752 - DEBUG - 边统计: 正常边 158 条, 异常边 4 条
2025-05-07 15:45:09,818 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_15_14476_14485.png
2025-05-07 15:45:10,077 - INFO - 成功保存时间段 14476-14485 的可视化结果
2025-05-07 15:45:10,077 - INFO - 
正在处理时间段 17/26: 15139-15141
2025-05-07 15:45:10,077 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 15:45:10,077 - INFO - 正在计算异常分数...
2025-05-07 15:45:10,077 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:10,078 - INFO - 正在为时间段 15139-15141 生成可视化
2025-05-07 15:45:10,078 - INFO - 正在为时间段 15139-15141 生成异常图可视化
2025-05-07 15:45:10,078 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:10,079 - DEBUG - 边统计: 正常边 67 条, 异常边 89 条
2025-05-07 15:45:10,137 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_16_15139_15141.png
2025-05-07 15:45:10,392 - INFO - 成功保存时间段 15139-15141 的可视化结果
2025-05-07 15:45:10,392 - INFO - 
正在处理时间段 18/26: 16199-16211
2025-05-07 15:45:10,392 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 15:45:10,392 - INFO - 正在计算异常分数...
2025-05-07 15:45:10,400 - INFO - 检测到的异常节点: {33, 2, 3, 4, 34, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 24, 30}
2025-05-07 15:45:10,400 - INFO - 正在为时间段 16199-16211 生成可视化
2025-05-07 15:45:10,400 - INFO - 正在为时间段 16199-16211 生成异常图可视化
2025-05-07 15:45:10,401 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:10,401 - DEBUG - 边统计: 正常边 169 条, 异常边 3 条
2025-05-07 15:45:10,463 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_17_16199_16211.png
2025-05-07 15:45:10,722 - INFO - 成功保存时间段 16199-16211 的可视化结果
2025-05-07 15:45:10,722 - INFO - 
正在处理时间段 19/26: 16579-16581
2025-05-07 15:45:10,722 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 19, 21, 22, 25, 28, 31}
2025-05-07 15:45:10,722 - INFO - 正在计算异常分数...
2025-05-07 15:45:10,722 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:10,722 - INFO - 正在为时间段 16579-16581 生成可视化
2025-05-07 15:45:10,722 - INFO - 正在为时间段 16579-16581 生成异常图可视化
2025-05-07 15:45:10,723 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:10,723 - DEBUG - 边统计: 正常边 97 条, 异常边 59 条
2025-05-07 15:45:10,782 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_18_16579_16581.png
2025-05-07 15:45:11,046 - INFO - 成功保存时间段 16579-16581 的可视化结果
2025-05-07 15:45:11,046 - INFO - 
正在处理时间段 20/26: 18019-18021
2025-05-07 15:45:11,046 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 15:45:11,046 - INFO - 正在计算异常分数...
2025-05-07 15:45:11,046 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:11,046 - INFO - 正在为时间段 18019-18021 生成可视化
2025-05-07 15:45:11,046 - INFO - 正在为时间段 18019-18021 生成异常图可视化
2025-05-07 15:45:11,046 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:11,047 - DEBUG - 边统计: 正常边 92 条, 异常边 70 条
2025-05-07 15:45:11,109 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_19_18019_18021.png
2025-05-07 15:45:11,365 - INFO - 成功保存时间段 18019-18021 的可视化结果
2025-05-07 15:45:11,365 - INFO - 
正在处理时间段 21/26: 19081-19087
2025-05-07 15:45:11,365 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 15:45:11,365 - INFO - 正在计算异常分数...
2025-05-07 15:45:11,368 - INFO - 检测到的异常节点: {4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 24, 30}
2025-05-07 15:45:11,368 - INFO - 正在为时间段 19081-19087 生成可视化
2025-05-07 15:45:11,368 - INFO - 正在为时间段 19081-19087 生成异常图可视化
2025-05-07 15:45:11,368 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:11,369 - DEBUG - 边统计: 正常边 136 条, 异常边 36 条
2025-05-07 15:45:11,430 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_20_19081_19087.png
2025-05-07 15:45:11,688 - INFO - 成功保存时间段 19081-19087 的可视化结果
2025-05-07 15:45:11,688 - INFO - 
正在处理时间段 22/26: 19349-19829
2025-05-07 15:45:11,688 - INFO - 该时间段的真实异常节点: {1, 2, 3}
2025-05-07 15:45:11,688 - INFO - 正在计算异常分数...
2025-05-07 15:45:12,112 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-07 15:45:12,112 - INFO - 正在为时间段 19349-19829 生成可视化
2025-05-07 15:45:12,112 - INFO - 正在为时间段 19349-19829 生成异常图可视化
2025-05-07 15:45:12,112 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:12,113 - DEBUG - 边统计: 正常边 164 条, 异常边 8 条
2025-05-07 15:45:12,300 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_21_19349_19829.png
2025-05-07 15:45:12,560 - INFO - 成功保存时间段 19349-19829 的可视化结果
2025-05-07 15:45:12,561 - INFO - 
正在处理时间段 23/26: 20897-20902
2025-05-07 15:45:12,561 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 15:45:12,561 - INFO - 正在计算异常分数...
2025-05-07 15:45:12,563 - INFO - 检测到的异常节点: {32, 4, 6, 7, 12}
2025-05-07 15:45:12,563 - INFO - 正在为时间段 20897-20902 生成可视化
2025-05-07 15:45:12,563 - INFO - 正在为时间段 20897-20902 生成异常图可视化
2025-05-07 15:45:12,563 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:12,564 - DEBUG - 边统计: 正常边 138 条, 异常边 24 条
2025-05-07 15:45:12,626 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_22_20897_20902.png
2025-05-07 15:45:12,882 - INFO - 成功保存时间段 20897-20902 的可视化结果
2025-05-07 15:45:12,882 - INFO - 
正在处理时间段 24/26: 21878-21892
2025-05-07 15:45:12,882 - INFO - 该时间段的真实异常节点: {18}
2025-05-07 15:45:12,882 - INFO - 正在计算异常分数...
2025-05-07 15:45:12,893 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-07 15:45:12,893 - INFO - 正在为时间段 21878-21892 生成可视化
2025-05-07 15:45:12,893 - INFO - 正在为时间段 21878-21892 生成异常图可视化
2025-05-07 15:45:12,893 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:12,894 - DEBUG - 边统计: 正常边 178 条, 异常边 1 条
2025-05-07 15:45:12,955 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_23_21878_21892.png
2025-05-07 15:45:13,221 - INFO - 成功保存时间段 21878-21892 的可视化结果
2025-05-07 15:45:13,221 - INFO - 
正在处理时间段 25/26: 22339-22341
2025-05-07 15:45:13,221 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 15:45:13,221 - INFO - 正在计算异常分数...
2025-05-07 15:45:13,221 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:13,221 - INFO - 正在为时间段 22339-22341 生成可视化
2025-05-07 15:45:13,221 - INFO - 正在为时间段 22339-22341 生成异常图可视化
2025-05-07 15:45:13,221 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:13,222 - DEBUG - 边统计: 正常边 120 条, 异常边 52 条
2025-05-07 15:45:13,284 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_24_22339_22341.png
2025-05-07 15:45:13,544 - INFO - 成功保存时间段 22339-22341 的可视化结果
2025-05-07 15:45:13,544 - INFO - 
正在处理时间段 26/26: 23159-23179
2025-05-07 15:45:13,544 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 19, 21, 22, 28, 31}
2025-05-07 15:45:13,544 - INFO - 正在计算异常分数...
2025-05-07 15:45:13,560 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-07 15:45:13,560 - INFO - 正在为时间段 23159-23179 生成可视化
2025-05-07 15:45:13,560 - INFO - 正在为时间段 23159-23179 生成异常图可视化
2025-05-07 15:45:13,560 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:13,561 - DEBUG - 边统计: 正常边 162 条, 异常边 10 条
2025-05-07 15:45:13,622 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-3/seg_25_23159_23179.png
2025-05-07 15:45:13,880 - INFO - 成功保存时间段 23159-23179 的可视化结果
2025-05-07 15:45:13,880 - INFO - 正在从 ./visual/machine/neighbor_topk/deviation/machine-3-3 中的图像创建GIF
2025-05-07 15:45:15,453 - INFO - GIF已保存到 ./visual/machine/neighbor_topk/deviation/machine-3-3/machine-3-3.gif
2025-05-07 15:45:15,455 - INFO - 
==================================================
2025-05-07 15:45:15,455 - INFO - 开始数据集可视化: machine-3-4
2025-05-07 15:45:15,455 - INFO - 使用参数: 评分模式=deviation, topk=1, 阈值=6.5
2025-05-07 15:45:15,455 - INFO - ==================================================

2025-05-07 15:45:15,455 - INFO - 正在加载数据集 machine-3-4 的数据
2025-05-07 15:45:15,458 - INFO - 数据加载成功。训练集形状: (23687, 38), 测试集形状: (23687, 38)
2025-05-07 15:45:15,458 - INFO - 正在计算边缘统计量...
2025-05-07 15:45:40,316 - INFO - 已计算 435 条边的统计量
2025-05-07 15:45:40,316 - INFO - 为每个节点使用 top-1 邻居
2025-05-07 15:45:40,317 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_topk/deviation/machine-3-4
2025-05-07 15:45:40,396 - INFO - 在数据集中发现 8 个异常时间段
2025-05-07 15:45:40,396 - INFO - 
正在处理时间段 1/8: 2734-3519
2025-05-07 15:45:40,396 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 7, 11, 16}
2025-05-07 15:45:40,396 - INFO - 正在计算异常分数...
2025-05-07 15:45:40,655 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 35, 36}
2025-05-07 15:45:40,655 - INFO - 正在为时间段 2734-3519 生成可视化
2025-05-07 15:45:40,655 - INFO - 正在为时间段 2734-3519 生成异常图可视化
2025-05-07 15:45:40,656 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:40,656 - DEBUG - 边统计: 正常边 47 条, 异常边 4 条
2025-05-07 15:45:40,761 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-4/seg_0_2734_3519.png
2025-05-07 15:45:41,091 - INFO - 成功保存时间段 2734-3519 的可视化结果
2025-05-07 15:45:41,091 - INFO - 
正在处理时间段 2/8: 4474-4549
2025-05-07 15:45:41,091 - INFO - 该时间段的真实异常节点: {2, 11}
2025-05-07 15:45:41,091 - INFO - 正在计算异常分数...
2025-05-07 15:45:41,117 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 35, 36}
2025-05-07 15:45:41,117 - INFO - 正在为时间段 4474-4549 生成可视化
2025-05-07 15:45:41,117 - INFO - 正在为时间段 4474-4549 生成异常图可视化
2025-05-07 15:45:41,117 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:41,118 - DEBUG - 边统计: 正常边 54 条, 异常边 0 条
2025-05-07 15:45:41,173 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-4/seg_1_4474_4549.png
2025-05-07 15:45:41,438 - INFO - 成功保存时间段 4474-4549 的可视化结果
2025-05-07 15:45:41,439 - INFO - 
正在处理时间段 3/8: 6013-6015
2025-05-07 15:45:41,439 - INFO - 该时间段的真实异常节点: {10, 12, 13, 14}
2025-05-07 15:45:41,439 - INFO - 正在计算异常分数...
2025-05-07 15:45:41,439 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:41,439 - INFO - 正在为时间段 6013-6015 生成可视化
2025-05-07 15:45:41,439 - INFO - 正在为时间段 6013-6015 生成异常图可视化
2025-05-07 15:45:41,439 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:41,439 - DEBUG - 边统计: 正常边 37 条, 异常边 14 条
2025-05-07 15:45:41,495 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-4/seg_2_6013_6015.png
2025-05-07 15:45:41,803 - INFO - 成功保存时间段 6013-6015 的可视化结果
2025-05-07 15:45:41,803 - INFO - 
正在处理时间段 4/8: 10963-10968
2025-05-07 15:45:41,803 - INFO - 该时间段的真实异常节点: {33, 34, 30}
2025-05-07 15:45:41,803 - INFO - 正在计算异常分数...
2025-05-07 15:45:41,804 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:41,804 - INFO - 正在为时间段 10963-10968 生成可视化
2025-05-07 15:45:41,804 - INFO - 正在为时间段 10963-10968 生成异常图可视化
2025-05-07 15:45:41,804 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:41,805 - DEBUG - 边统计: 正常边 41 条, 异常边 19 条
2025-05-07 15:45:41,864 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-4/seg_3_10963_10968.png
2025-05-07 15:45:42,119 - INFO - 成功保存时间段 10963-10968 的可视化结果
2025-05-07 15:45:42,120 - INFO - 
正在处理时间段 5/8: 11565-11568
2025-05-07 15:45:42,120 - INFO - 该时间段的真实异常节点: {24, 33, 34}
2025-05-07 15:45:42,120 - INFO - 正在计算异常分数...
2025-05-07 15:45:42,120 - INFO - 检测到的异常节点: set()
2025-05-07 15:45:42,120 - INFO - 正在为时间段 11565-11568 生成可视化
2025-05-07 15:45:42,120 - INFO - 正在为时间段 11565-11568 生成异常图可视化
2025-05-07 15:45:42,120 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 15:45:42,120 - DEBUG - 边统计: 正常边 44 条, 异常边 10 条
2025-05-07 15:45:42,174 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/deviation/machine-3-4/seg_4_11565_11568.png
2025-05-07 15:45:42,430 - INFO - 成功保存时间段 11565-11568 的可视化结果
2025-05-07 15:45:42,430 - INFO - 
