2025-04-17 17:50:05,005 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_corr_threshold', visual_dir='./visual/els/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 17:50:05,005 - INFO - 当前评分模式: ['range_ratio']
2025-04-17 17:50:05,006 - INFO - 
==================================================
2025-04-17 17:50:05,006 - INFO - 开始执行网格搜索...
2025-04-17 17:50:05,008 - INFO - [els-1] Starting grid search...
2025-04-17 17:50:05,891 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.0, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:50:27,826 - INFO - 正在计算异常分数...
2025-04-17 17:50:27,826 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:27,826 - INFO - 正在为时间段 3583-3584 生成可视化
2025-04-17 17:50:27,826 - INFO - 正在为时间段 3583-3584 生成异常图可视化
2025-04-17 17:50:27,827 - DEBUG - 边统计: 正常边 0 条, 异常边 74 条
2025-04-17 17:50:27,877 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_22_3583_3584.png
2025-04-17 17:50:28,186 - INFO - 成功保存时间段 3583-3584 的可视化结果
2025-04-17 17:50:28,186 - INFO - 
正在处理时间段 24/77: 3592-3592
2025-04-17 17:50:28,186 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:28,186 - INFO - 正在计算异常分数...
2025-04-17 17:50:28,186 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:28,186 - INFO - 正在为时间段 3592-3592 生成可视化
2025-04-17 17:50:28,186 - INFO - 正在为时间段 3592-3592 生成异常图可视化
2025-04-17 17:50:28,186 - INFO - 单个点位异常段 3592-3592，扩展为 3588-3592 (window_size=5)
2025-04-17 17:50:28,187 - DEBUG - 边统计: 正常边 58 条, 异常边 16 条
2025-04-17 17:50:28,238 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_23_3592_3592.png
2025-04-17 17:50:28,538 - INFO - 成功保存时间段 3592-3592 的可视化结果
2025-04-17 17:50:28,539 - INFO - 
正在处理时间段 25/77: 3611-3611
2025-04-17 17:50:28,539 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:28,539 - INFO - 正在计算异常分数...
2025-04-17 17:50:28,539 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:28,539 - INFO - 正在为时间段 3611-3611 生成可视化
2025-04-17 17:50:28,539 - INFO - 正在为时间段 3611-3611 生成异常图可视化
2025-04-17 17:50:28,539 - INFO - 单个点位异常段 3611-3611，扩展为 3607-3611 (window_size=5)
2025-04-17 17:50:28,539 - DEBUG - 边统计: 正常边 78 条, 异常边 12 条
2025-04-17 17:50:28,589 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_24_3611_3611.png
2025-04-17 17:50:28,890 - INFO - 成功保存时间段 3611-3611 的可视化结果
2025-04-17 17:50:28,891 - INFO - 
正在处理时间段 26/77: 3646-3646
2025-04-17 17:50:28,891 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:28,891 - INFO - 正在计算异常分数...
2025-04-17 17:50:28,891 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:28,891 - INFO - 正在为时间段 3646-3646 生成可视化
2025-04-17 17:50:28,891 - INFO - 正在为时间段 3646-3646 生成异常图可视化
2025-04-17 17:50:28,891 - INFO - 单个点位异常段 3646-3646，扩展为 3642-3646 (window_size=5)
2025-04-17 17:50:28,891 - DEBUG - 边统计: 正常边 68 条, 异常边 6 条
2025-04-17 17:50:28,943 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_25_3646_3646.png
2025-04-17 17:50:29,245 - INFO - 成功保存时间段 3646-3646 的可视化结果
2025-04-17 17:50:29,245 - INFO - 
正在处理时间段 27/77: 3653-3657
2025-04-17 17:50:29,245 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:50:29,245 - INFO - 正在计算异常分数...
2025-04-17 17:50:29,246 - INFO - 检测到的异常节点: {7, 8, 9, 10, 11, 12, 13}
2025-04-17 17:50:29,246 - INFO - 正在为时间段 3653-3657 生成可视化
2025-04-17 17:50:29,246 - INFO - 正在为时间段 3653-3657 生成异常图可视化
2025-04-17 17:50:29,247 - DEBUG - 边统计: 正常边 48 条, 异常边 42 条
2025-04-17 17:50:29,297 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_26_3653_3657.png
2025-04-17 17:50:29,596 - INFO - 成功保存时间段 3653-3657 的可视化结果
2025-04-17 17:50:29,597 - INFO - 
正在处理时间段 28/77: 3896-3898
2025-04-17 17:50:29,597 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:29,597 - INFO - 正在计算异常分数...
2025-04-17 17:50:29,597 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:29,597 - INFO - 正在为时间段 3896-3898 生成可视化
2025-04-17 17:50:29,597 - INFO - 正在为时间段 3896-3898 生成异常图可视化
2025-04-17 17:50:29,597 - DEBUG - 边统计: 正常边 32 条, 异常边 42 条
2025-04-17 17:50:29,649 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_27_3896_3898.png
2025-04-17 17:50:29,951 - INFO - 成功保存时间段 3896-3898 的可视化结果
2025-04-17 17:50:29,951 - INFO - 
正在处理时间段 29/77: 4224-4239
2025-04-17 17:50:29,951 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:50:29,951 - INFO - 正在计算异常分数...
2025-04-17 17:50:29,955 - INFO - 检测到的异常节点: {2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15}
2025-04-17 17:50:29,955 - INFO - 正在为时间段 4224-4239 生成可视化
2025-04-17 17:50:29,955 - INFO - 正在为时间段 4224-4239 生成异常图可视化
2025-04-17 17:50:29,956 - DEBUG - 边统计: 正常边 90 条, 异常边 0 条
2025-04-17 17:50:30,005 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_28_4224_4239.png
2025-04-17 17:50:30,306 - INFO - 成功保存时间段 4224-4239 的可视化结果
2025-04-17 17:50:30,306 - INFO - 
正在处理时间段 30/77: 4451-4454
2025-04-17 17:50:30,307 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:30,307 - INFO - 正在计算异常分数...
2025-04-17 17:50:30,307 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:30,307 - INFO - 正在为时间段 4451-4454 生成可视化
2025-04-17 17:50:30,307 - INFO - 正在为时间段 4451-4454 生成异常图可视化
2025-04-17 17:50:30,307 - DEBUG - 边统计: 正常边 68 条, 异常边 6 条
2025-04-17 17:50:30,432 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_29_4451_4454.png
2025-04-17 17:50:30,717 - INFO - 成功保存时间段 4451-4454 的可视化结果
2025-04-17 17:50:30,717 - INFO - 
正在处理时间段 31/77: 4474-4474
2025-04-17 17:50:30,717 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:30,717 - INFO - 正在计算异常分数...
2025-04-17 17:50:30,717 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:30,717 - INFO - 正在为时间段 4474-4474 生成可视化
2025-04-17 17:50:30,717 - INFO - 正在为时间段 4474-4474 生成异常图可视化
2025-04-17 17:50:30,717 - INFO - 单个点位异常段 4474-4474，扩展为 4470-4474 (window_size=5)
2025-04-17 17:50:30,718 - DEBUG - 边统计: 正常边 82 条, 异常边 8 条
2025-04-17 17:50:30,765 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_30_4474_4474.png
2025-04-17 17:50:31,050 - INFO - 成功保存时间段 4474-4474 的可视化结果
2025-04-17 17:50:31,051 - INFO - 
正在处理时间段 32/77: 4533-4537
2025-04-17 17:50:31,051 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:50:31,051 - INFO - 正在计算异常分数...
2025-04-17 17:50:31,051 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:31,051 - INFO - 正在为时间段 4533-4537 生成可视化
2025-04-17 17:50:31,051 - INFO - 正在为时间段 4533-4537 生成异常图可视化
2025-04-17 17:50:31,052 - DEBUG - 边统计: 正常边 88 条, 异常边 2 条
2025-04-17 17:50:31,099 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_31_4533_4537.png
2025-04-17 17:50:31,389 - INFO - 成功保存时间段 4533-4537 的可视化结果
2025-04-17 17:50:31,389 - INFO - 
正在处理时间段 33/77: 4778-4796
2025-04-17 17:50:31,389 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:50:31,389 - INFO - 正在计算异常分数...
2025-04-17 17:50:31,394 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:50:31,394 - INFO - 正在为时间段 4778-4796 生成可视化
2025-04-17 17:50:31,394 - INFO - 正在为时间段 4778-4796 生成异常图可视化
2025-04-17 17:50:31,394 - DEBUG - 边统计: 正常边 84 条, 异常边 6 条
2025-04-17 17:50:31,442 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_32_4778_4796.png
2025-04-17 17:50:31,725 - INFO - 成功保存时间段 4778-4796 的可视化结果
2025-04-17 17:50:31,725 - INFO - 
正在处理时间段 34/77: 5077-5081
2025-04-17 17:50:31,726 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:50:31,726 - INFO - 正在计算异常分数...
2025-04-17 17:50:31,726 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:31,726 - INFO - 正在为时间段 5077-5081 生成可视化
2025-04-17 17:50:31,726 - INFO - 正在为时间段 5077-5081 生成异常图可视化
2025-04-17 17:50:31,727 - DEBUG - 边统计: 正常边 86 条, 异常边 4 条
2025-04-17 17:50:31,773 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_33_5077_5081.png
2025-04-17 17:50:32,059 - INFO - 成功保存时间段 5077-5081 的可视化结果
2025-04-17 17:50:32,059 - INFO - 
正在处理时间段 35/77: 5287-5289
2025-04-17 17:50:32,060 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11, 12}
2025-04-17 17:50:32,060 - INFO - 正在计算异常分数...
2025-04-17 17:50:32,060 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:32,060 - INFO - 正在为时间段 5287-5289 生成可视化
2025-04-17 17:50:32,060 - INFO - 正在为时间段 5287-5289 生成异常图可视化
2025-04-17 17:50:32,060 - DEBUG - 边统计: 正常边 46 条, 异常边 28 条
2025-04-17 17:50:32,109 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_34_5287_5289.png
2025-04-17 17:50:32,400 - INFO - 成功保存时间段 5287-5289 的可视化结果
2025-04-17 17:50:32,400 - INFO - 
正在处理时间段 36/77: 5291-5291
2025-04-17 17:50:32,400 - INFO - 该时间段的真实异常节点: {9, 11, 12}
2025-04-17 17:50:32,400 - INFO - 正在计算异常分数...
2025-04-17 17:50:32,400 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:32,400 - INFO - 正在为时间段 5291-5291 生成可视化
2025-04-17 17:50:32,400 - INFO - 正在为时间段 5291-5291 生成异常图可视化
2025-04-17 17:50:32,400 - INFO - 单个点位异常段 5291-5291，扩展为 5287-5291 (window_size=5)
2025-04-17 17:50:32,401 - DEBUG - 边统计: 正常边 62 条, 异常边 12 条
2025-04-17 17:50:32,450 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_35_5291_5291.png
2025-04-17 17:50:32,734 - INFO - 成功保存时间段 5291-5291 的可视化结果
2025-04-17 17:50:32,734 - INFO - 
正在处理时间段 37/77: 5337-5337
2025-04-17 17:50:32,734 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:32,734 - INFO - 正在计算异常分数...
2025-04-17 17:50:32,734 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:32,734 - INFO - 正在为时间段 5337-5337 生成可视化
2025-04-17 17:50:32,734 - INFO - 正在为时间段 5337-5337 生成异常图可视化
2025-04-17 17:50:32,734 - INFO - 单个点位异常段 5337-5337，扩展为 5333-5337 (window_size=5)
2025-04-17 17:50:32,735 - DEBUG - 边统计: 正常边 60 条, 异常边 14 条
2025-04-17 17:50:32,784 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_36_5337_5337.png
2025-04-17 17:50:33,069 - INFO - 成功保存时间段 5337-5337 的可视化结果
2025-04-17 17:50:33,069 - INFO - 
正在处理时间段 38/77: 5576-5576
2025-04-17 17:50:33,069 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:33,069 - INFO - 正在计算异常分数...
2025-04-17 17:50:33,069 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:33,069 - INFO - 正在为时间段 5576-5576 生成可视化
2025-04-17 17:50:33,069 - INFO - 正在为时间段 5576-5576 生成异常图可视化
2025-04-17 17:50:33,069 - INFO - 单个点位异常段 5576-5576，扩展为 5572-5576 (window_size=5)
2025-04-17 17:50:33,070 - DEBUG - 边统计: 正常边 70 条, 异常边 4 条
2025-04-17 17:50:33,118 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_37_5576_5576.png
2025-04-17 17:50:33,404 - INFO - 成功保存时间段 5576-5576 的可视化结果
2025-04-17 17:50:33,405 - INFO - 
正在处理时间段 39/77: 5582-5582
2025-04-17 17:50:33,405 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:33,405 - INFO - 正在计算异常分数...
2025-04-17 17:50:33,405 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:33,405 - INFO - 正在为时间段 5582-5582 生成可视化
2025-04-17 17:50:33,405 - INFO - 正在为时间段 5582-5582 生成异常图可视化
2025-04-17 17:50:33,405 - INFO - 单个点位异常段 5582-5582，扩展为 5578-5582 (window_size=5)
2025-04-17 17:50:33,406 - DEBUG - 边统计: 正常边 80 条, 异常边 10 条
2025-04-17 17:50:33,454 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_38_5582_5582.png
2025-04-17 17:50:33,741 - INFO - 成功保存时间段 5582-5582 的可视化结果
2025-04-17 17:50:33,741 - INFO - 
正在处理时间段 40/77: 5591-5591
2025-04-17 17:50:33,742 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:33,742 - INFO - 正在计算异常分数...
2025-04-17 17:50:33,742 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:33,742 - INFO - 正在为时间段 5591-5591 生成可视化
2025-04-17 17:50:33,742 - INFO - 正在为时间段 5591-5591 生成异常图可视化
2025-04-17 17:50:33,742 - INFO - 单个点位异常段 5591-5591，扩展为 5587-5591 (window_size=5)
2025-04-17 17:50:33,742 - DEBUG - 边统计: 正常边 68 条, 异常边 6 条
2025-04-17 17:50:33,791 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_39_5591_5591.png
2025-04-17 17:50:34,075 - INFO - 成功保存时间段 5591-5591 的可视化结果
2025-04-17 17:50:34,075 - INFO - 
正在处理时间段 41/77: 5606-5606
2025-04-17 17:50:34,075 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:34,075 - INFO - 正在计算异常分数...
2025-04-17 17:50:34,075 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:34,075 - INFO - 正在为时间段 5606-5606 生成可视化
2025-04-17 17:50:34,075 - INFO - 正在为时间段 5606-5606 生成异常图可视化
2025-04-17 17:50:34,075 - INFO - 单个点位异常段 5606-5606，扩展为 5602-5606 (window_size=5)
2025-04-17 17:50:34,076 - DEBUG - 边统计: 正常边 80 条, 异常边 10 条
2025-04-17 17:50:34,123 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_40_5606_5606.png
2025-04-17 17:50:34,409 - INFO - 成功保存时间段 5606-5606 的可视化结果
2025-04-17 17:50:34,409 - INFO - 
正在处理时间段 42/77: 5621-5621
2025-04-17 17:50:34,409 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:34,410 - INFO - 正在计算异常分数...
2025-04-17 17:50:34,410 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:34,410 - INFO - 正在为时间段 5621-5621 生成可视化
2025-04-17 17:50:34,410 - INFO - 正在为时间段 5621-5621 生成异常图可视化
2025-04-17 17:50:34,410 - INFO - 单个点位异常段 5621-5621，扩展为 5617-5621 (window_size=5)
2025-04-17 17:50:34,410 - DEBUG - 边统计: 正常边 54 条, 异常边 20 条
2025-04-17 17:50:34,534 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_41_5621_5621.png
2025-04-17 17:50:34,824 - INFO - 成功保存时间段 5621-5621 的可视化结果
2025-04-17 17:50:34,824 - INFO - 
正在处理时间段 43/77: 5627-5627
2025-04-17 17:50:34,824 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:34,824 - INFO - 正在计算异常分数...
2025-04-17 17:50:34,825 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:34,825 - INFO - 正在为时间段 5627-5627 生成可视化
2025-04-17 17:50:34,825 - INFO - 正在为时间段 5627-5627 生成异常图可视化
2025-04-17 17:50:34,825 - INFO - 单个点位异常段 5627-5627，扩展为 5623-5627 (window_size=5)
2025-04-17 17:50:34,825 - DEBUG - 边统计: 正常边 84 条, 异常边 6 条
2025-04-17 17:50:34,872 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_42_5627_5627.png
2025-04-17 17:50:35,163 - INFO - 成功保存时间段 5627-5627 的可视化结果
2025-04-17 17:50:35,163 - INFO - 
正在处理时间段 44/77: 5963-5981
2025-04-17 17:50:35,163 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:50:35,163 - INFO - 正在计算异常分数...
2025-04-17 17:50:35,168 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:50:35,168 - INFO - 正在为时间段 5963-5981 生成可视化
2025-04-17 17:50:35,168 - INFO - 正在为时间段 5963-5981 生成异常图可视化
2025-04-17 17:50:35,169 - DEBUG - 边统计: 正常边 90 条, 异常边 0 条
2025-04-17 17:50:35,216 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_43_5963_5981.png
2025-04-17 17:50:35,508 - INFO - 成功保存时间段 5963-5981 的可视化结果
2025-04-17 17:50:35,508 - INFO - 
正在处理时间段 45/77: 6157-6161
2025-04-17 17:50:35,508 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:35,508 - INFO - 正在计算异常分数...
2025-04-17 17:50:35,509 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:35,509 - INFO - 正在为时间段 6157-6161 生成可视化
2025-04-17 17:50:35,509 - INFO - 正在为时间段 6157-6161 生成异常图可视化
2025-04-17 17:50:35,509 - DEBUG - 边统计: 正常边 66 条, 异常边 8 条
2025-04-17 17:50:35,559 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_44_6157_6161.png
2025-04-17 17:50:35,852 - INFO - 成功保存时间段 6157-6161 的可视化结果
2025-04-17 17:50:35,852 - INFO - 
正在处理时间段 46/77: 6197-6200
2025-04-17 17:50:35,852 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:35,852 - INFO - 正在计算异常分数...
2025-04-17 17:50:35,852 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:35,852 - INFO - 正在为时间段 6197-6200 生成可视化
2025-04-17 17:50:35,852 - INFO - 正在为时间段 6197-6200 生成异常图可视化
2025-04-17 17:50:35,853 - DEBUG - 边统计: 正常边 68 条, 异常边 6 条
2025-04-17 17:50:35,903 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_45_6197_6200.png
2025-04-17 17:50:36,193 - INFO - 成功保存时间段 6197-6200 的可视化结果
2025-04-17 17:50:36,193 - INFO - 
正在处理时间段 47/77: 6233-6254
2025-04-17 17:50:36,193 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11, 12}
2025-04-17 17:50:36,193 - INFO - 正在计算异常分数...
2025-04-17 17:50:36,199 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:50:36,199 - INFO - 正在为时间段 6233-6254 生成可视化
2025-04-17 17:50:36,199 - INFO - 正在为时间段 6233-6254 生成异常图可视化
2025-04-17 17:50:36,200 - DEBUG - 边统计: 正常边 80 条, 异常边 10 条
2025-04-17 17:50:36,247 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_46_6233_6254.png
2025-04-17 17:50:36,538 - INFO - 成功保存时间段 6233-6254 的可视化结果
2025-04-17 17:50:36,538 - INFO - 
正在处理时间段 48/77: 6440-6449
2025-04-17 17:50:36,538 - INFO - 该时间段的真实异常节点: {9, 10, 12}
2025-04-17 17:50:36,538 - INFO - 正在计算异常分数...
2025-04-17 17:50:36,540 - INFO - 检测到的异常节点: {7}
2025-04-17 17:50:36,540 - INFO - 正在为时间段 6440-6449 生成可视化
2025-04-17 17:50:36,540 - INFO - 正在为时间段 6440-6449 生成异常图可视化
2025-04-17 17:50:36,541 - DEBUG - 边统计: 正常边 90 条, 异常边 0 条
2025-04-17 17:50:36,589 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_47_6440_6449.png
2025-04-17 17:50:36,882 - INFO - 成功保存时间段 6440-6449 的可视化结果
2025-04-17 17:50:36,882 - INFO - 
正在处理时间段 49/77: 6457-6457
2025-04-17 17:50:36,882 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:36,882 - INFO - 正在计算异常分数...
2025-04-17 17:50:36,882 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:36,882 - INFO - 正在为时间段 6457-6457 生成可视化
2025-04-17 17:50:36,883 - INFO - 正在为时间段 6457-6457 生成异常图可视化
2025-04-17 17:50:36,883 - INFO - 单个点位异常段 6457-6457，扩展为 6453-6457 (window_size=5)
2025-04-17 17:50:36,883 - DEBUG - 边统计: 正常边 86 条, 异常边 4 条
2025-04-17 17:50:36,932 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_48_6457_6457.png
2025-04-17 17:50:37,232 - INFO - 成功保存时间段 6457-6457 的可视化结果
2025-04-17 17:50:37,232 - INFO - 
正在处理时间段 50/77: 6471-6491
2025-04-17 17:50:37,232 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:37,233 - INFO - 正在计算异常分数...
2025-04-17 17:50:37,238 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13}
2025-04-17 17:50:37,238 - INFO - 正在为时间段 6471-6491 生成可视化
2025-04-17 17:50:37,238 - INFO - 正在为时间段 6471-6491 生成异常图可视化
2025-04-17 17:50:37,239 - DEBUG - 边统计: 正常边 90 条, 异常边 0 条
2025-04-17 17:50:37,293 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_49_6471_6491.png
2025-04-17 17:50:37,593 - INFO - 成功保存时间段 6471-6491 的可视化结果
2025-04-17 17:50:37,593 - INFO - 
正在处理时间段 51/77: 6500-6500
2025-04-17 17:50:37,593 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:37,593 - INFO - 正在计算异常分数...
2025-04-17 17:50:37,593 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:37,593 - INFO - 正在为时间段 6500-6500 生成可视化
2025-04-17 17:50:37,593 - INFO - 正在为时间段 6500-6500 生成异常图可视化
2025-04-17 17:50:37,593 - INFO - 单个点位异常段 6500-6500，扩展为 6496-6500 (window_size=5)
2025-04-17 17:50:37,594 - DEBUG - 边统计: 正常边 68 条, 异常边 6 条
2025-04-17 17:50:37,646 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_50_6500_6500.png
2025-04-17 17:50:37,942 - INFO - 成功保存时间段 6500-6500 的可视化结果
2025-04-17 17:50:37,942 - INFO - 
正在处理时间段 52/77: 6513-6515
2025-04-17 17:50:37,942 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:50:37,942 - INFO - 正在计算异常分数...
2025-04-17 17:50:37,942 - INFO - 检测到的异常节点: set()
2025-04-17 17:50:37,942 - INFO - 正在为时间段 6513-6515 生成可视化
2025-04-17 17:50:37,942 - INFO - 正在为时间段 6513-6515 生成异常图可视化
2025-04-17 17:50:37,943 - DEBUG - 边统计: 正常边 54 条, 异常边 36 条
2025-04-17 17:50:37,992 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_51_6513_6515.png
2025-04-17 17:50:38,286 - INFO - 成功保存时间段 6513-6515 的可视化结果
2025-04-17 17:50:38,287 - INFO - 
正在处理时间段 53/77: 6531-6545
2025-04-17 17:50:38,287 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:50:38,287 - INFO - 正在计算异常分数...
2025-04-17 17:50:38,290 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}
2025-04-17 17:50:38,290 - INFO - 正在为时间段 6531-6545 生成可视化
2025-04-17 17:50:38,290 - INFO - 正在为时间段 6531-6545 生成异常图可视化
2025-04-17 17:50:38,291 - DEBUG - 边统计: 正常边 74 条, 异常边 0 条
2025-04-17 17:50:38,340 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/range_ratio/els-1/seg_52_6531_6545.png
2025-04-17 17:50:38,631 - INFO - 成功保存时间段 6531-6545 的可视化结果
2025-04-17 17:50:38,631 - INFO - 
正在处理时间段 54/77: 6549-6563
2025-04-17 17:50:38,631 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
