2025-05-07 17:09:17,247 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_topk', visual_dir='./visual/machine/neighbor_topk', num_workers=36, gif_duration=500)
2025-05-07 17:09:17,247 - INFO - 当前评分模式: ['value_times_range']
2025-05-07 17:09:17,247 - INFO - 
==================================================
2025-05-07 17:09:17,247 - INFO - 开始执行网格搜索...
2025-05-07 17:09:17,251 - INFO - [machine-1-1] Starting grid search...
2025-05-07 17:10:07,946 - INFO - [machine-1-1.txt] mode=value_times_range, topk=1, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 18:06:50,673 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_topk/value_times_range/machine-3-3
2025-05-07 18:06:50,809 - INFO - 在数据集中发现 26 个异常时间段
2025-05-07 18:06:50,809 - INFO - 
正在处理时间段 1/26: 739-741
2025-05-07 18:06:50,809 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:06:50,809 - INFO - 正在计算异常分数...
2025-05-07 18:06:50,809 - INFO - 检测到的异常节点: set()
2025-05-07 18:06:50,809 - INFO - 正在为时间段 739-741 生成可视化
2025-05-07 18:06:50,809 - INFO - 正在为时间段 739-741 生成异常图可视化
2025-05-07 18:06:50,809 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:50,811 - DEBUG - 边统计: 正常边 124 条, 异常边 38 条
2025-05-07 18:06:50,944 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_0_739_741.png
2025-05-07 18:06:51,401 - INFO - 成功保存时间段 739-741 的可视化结果
2025-05-07 18:06:51,401 - INFO - 
正在处理时间段 2/26: 1808-1813
2025-05-07 18:06:51,401 - INFO - 该时间段的真实异常节点: {18}
2025-05-07 18:06:51,401 - INFO - 正在计算异常分数...
2025-05-07 18:06:51,404 - INFO - 检测到的异常节点: {32, 33, 3, 4, 38, 6, 7, 13, 16, 23, 26}
2025-05-07 18:06:51,404 - INFO - 正在为时间段 1808-1813 生成可视化
2025-05-07 18:06:51,404 - INFO - 正在为时间段 1808-1813 生成异常图可视化
2025-05-07 18:06:51,404 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:51,405 - DEBUG - 边统计: 正常边 155 条, 异常边 24 条
2025-05-07 18:06:51,535 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_1_1808_1813.png
2025-05-07 18:06:51,974 - INFO - 成功保存时间段 1808-1813 的可视化结果
2025-05-07 18:06:51,975 - INFO - 
正在处理时间段 3/26: 2179-2181
2025-05-07 18:06:51,975 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:06:51,975 - INFO - 正在计算异常分数...
2025-05-07 18:06:51,975 - INFO - 检测到的异常节点: set()
2025-05-07 18:06:51,975 - INFO - 正在为时间段 2179-2181 生成可视化
2025-05-07 18:06:51,975 - INFO - 正在为时间段 2179-2181 生成异常图可视化
2025-05-07 18:06:51,975 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:51,976 - DEBUG - 边统计: 正常边 76 条, 异常边 80 条
2025-05-07 18:06:52,086 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_2_2179_2181.png
2025-05-07 18:06:52,543 - INFO - 成功保存时间段 2179-2181 的可视化结果
2025-05-07 18:06:52,543 - INFO - 
正在处理时间段 4/26: 3619-3621
2025-05-07 18:06:52,544 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:06:52,544 - INFO - 正在计算异常分数...
2025-05-07 18:06:52,544 - INFO - 检测到的异常节点: set()
2025-05-07 18:06:52,544 - INFO - 正在为时间段 3619-3621 生成可视化
2025-05-07 18:06:52,544 - INFO - 正在为时间段 3619-3621 生成异常图可视化
2025-05-07 18:06:52,544 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:52,545 - DEBUG - 边统计: 正常边 105 条, 异常边 51 条
2025-05-07 18:06:52,666 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_3_3619_3621.png
2025-05-07 18:06:53,119 - INFO - 成功保存时间段 3619-3621 的可视化结果
2025-05-07 18:06:53,119 - INFO - 
正在处理时间段 5/26: 4561-4577
2025-05-07 18:06:53,119 - INFO - 该时间段的真实异常节点: {1, 6, 7, 9, 10, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 35, 36, 37, 38}
2025-05-07 18:06:53,119 - INFO - 正在计算异常分数...
2025-05-07 18:06:53,132 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 35, 36, 37, 38}
2025-05-07 18:06:53,132 - INFO - 正在为时间段 4561-4577 生成可视化
2025-05-07 18:06:53,132 - INFO - 正在为时间段 4561-4577 生成异常图可视化
2025-05-07 18:06:53,133 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:53,134 - DEBUG - 边统计: 正常边 151 条, 异常边 21 条
2025-05-07 18:06:53,426 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_4_4561_4577.png
2025-05-07 18:06:53,882 - INFO - 成功保存时间段 4561-4577 的可视化结果
2025-05-07 18:06:53,882 - INFO - 
正在处理时间段 6/26: 5059-5061
2025-05-07 18:06:53,882 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:06:53,882 - INFO - 正在计算异常分数...
2025-05-07 18:06:53,882 - INFO - 检测到的异常节点: set()
2025-05-07 18:06:53,882 - INFO - 正在为时间段 5059-5061 生成可视化
2025-05-07 18:06:53,882 - INFO - 正在为时间段 5059-5061 生成异常图可视化
2025-05-07 18:06:53,882 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:53,884 - DEBUG - 边统计: 正常边 91 条, 异常边 65 条
2025-05-07 18:06:53,994 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_5_5059_5061.png
2025-05-07 18:06:54,443 - INFO - 成功保存时间段 5059-5061 的可视化结果
2025-05-07 18:06:54,443 - INFO - 
正在处理时间段 7/26: 5449-5452
2025-05-07 18:06:54,443 - INFO - 该时间段的真实异常节点: {12, 13, 15, 16, 17}
2025-05-07 18:06:54,443 - INFO - 正在计算异常分数...
2025-05-07 18:06:54,443 - INFO - 检测到的异常节点: set()
2025-05-07 18:06:54,443 - INFO - 正在为时间段 5449-5452 生成可视化
2025-05-07 18:06:54,443 - INFO - 正在为时间段 5449-5452 生成异常图可视化
2025-05-07 18:06:54,444 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:54,445 - DEBUG - 边统计: 正常边 131 条, 异常边 49 条
2025-05-07 18:06:54,570 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_6_5449_5452.png
2025-05-07 18:06:55,022 - INFO - 成功保存时间段 5449-5452 的可视化结果
2025-05-07 18:06:55,023 - INFO - 
正在处理时间段 8/26: 6499-6501
2025-05-07 18:06:55,023 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:06:55,023 - INFO - 正在计算异常分数...
2025-05-07 18:06:55,023 - INFO - 检测到的异常节点: set()
2025-05-07 18:06:55,023 - INFO - 正在为时间段 6499-6501 生成可视化
2025-05-07 18:06:55,023 - INFO - 正在为时间段 6499-6501 生成异常图可视化
2025-05-07 18:06:55,023 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:55,024 - DEBUG - 边统计: 正常边 107 条, 异常边 55 条
2025-05-07 18:06:55,141 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_7_6499_6501.png
2025-05-07 18:06:55,594 - INFO - 成功保存时间段 6499-6501 的可视化结果
2025-05-07 18:06:55,594 - INFO - 
正在处理时间段 9/26: 7939-7941
2025-05-07 18:06:55,595 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:06:55,595 - INFO - 正在计算异常分数...
2025-05-07 18:06:55,595 - INFO - 检测到的异常节点: set()
2025-05-07 18:06:55,595 - INFO - 正在为时间段 7939-7941 生成可视化
2025-05-07 18:06:55,595 - INFO - 正在为时间段 7939-7941 生成异常图可视化
2025-05-07 18:06:55,595 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:55,596 - DEBUG - 边统计: 正常边 99 条, 异常边 57 条
2025-05-07 18:06:55,673 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_8_7939_7941.png
2025-05-07 18:06:56,070 - INFO - 成功保存时间段 7939-7941 的可视化结果
2025-05-07 18:06:56,070 - INFO - 
正在处理时间段 10/26: 8407-8413
2025-05-07 18:06:56,070 - INFO - 该时间段的真实异常节点: {12, 13, 15, 16, 17}
2025-05-07 18:06:56,070 - INFO - 正在计算异常分数...
2025-05-07 18:06:56,074 - INFO - 检测到的异常节点: {34, 38, 6, 9, 13, 25}
2025-05-07 18:06:56,074 - INFO - 正在为时间段 8407-8413 生成可视化
2025-05-07 18:06:56,074 - INFO - 正在为时间段 8407-8413 生成异常图可视化
2025-05-07 18:06:56,074 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:56,075 - DEBUG - 边统计: 正常边 158 条, 异常边 32 条
2025-05-07 18:06:56,196 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_9_8407_8413.png
2025-05-07 18:06:56,655 - INFO - 成功保存时间段 8407-8413 的可视化结果
2025-05-07 18:06:56,656 - INFO - 
正在处理时间段 11/26: 9737-9739
2025-05-07 18:06:56,656 - INFO - 该时间段的真实异常节点: {16, 17, 15}
2025-05-07 18:06:56,656 - INFO - 正在计算异常分数...
2025-05-07 18:06:56,656 - INFO - 检测到的异常节点: set()
2025-05-07 18:06:56,656 - INFO - 正在为时间段 9737-9739 生成可视化
2025-05-07 18:06:56,656 - INFO - 正在为时间段 9737-9739 生成异常图可视化
2025-05-07 18:06:56,656 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:56,657 - DEBUG - 边统计: 正常边 105 条, 异常边 85 条
2025-05-07 18:06:56,781 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_10_9737_9739.png
2025-05-07 18:06:57,274 - INFO - 成功保存时间段 9737-9739 的可视化结果
2025-05-07 18:06:57,274 - INFO - 
正在处理时间段 12/26: 10819-10821
2025-05-07 18:06:57,274 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:06:57,274 - INFO - 正在计算异常分数...
2025-05-07 18:06:57,275 - INFO - 检测到的异常节点: set()
2025-05-07 18:06:57,275 - INFO - 正在为时间段 10819-10821 生成可视化
2025-05-07 18:06:57,275 - INFO - 正在为时间段 10819-10821 生成异常图可视化
2025-05-07 18:06:57,275 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:57,276 - DEBUG - 边统计: 正常边 107 条, 异常边 49 条
2025-05-07 18:06:57,393 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_11_10819_10821.png
2025-05-07 18:06:57,827 - INFO - 成功保存时间段 10819-10821 的可视化结果
2025-05-07 18:06:57,827 - INFO - 
正在处理时间段 13/26: 12259-12261
2025-05-07 18:06:57,827 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:06:57,827 - INFO - 正在计算异常分数...
2025-05-07 18:06:57,827 - INFO - 检测到的异常节点: set()
2025-05-07 18:06:57,827 - INFO - 正在为时间段 12259-12261 生成可视化
2025-05-07 18:06:57,827 - INFO - 正在为时间段 12259-12261 生成异常图可视化
2025-05-07 18:06:57,827 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:57,829 - DEBUG - 边统计: 正常边 99 条, 异常边 63 条
2025-05-07 18:06:57,958 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_12_12259_12261.png
2025-05-07 18:06:58,378 - INFO - 成功保存时间段 12259-12261 的可视化结果
2025-05-07 18:06:58,379 - INFO - 
正在处理时间段 14/26: 13699-13701
2025-05-07 18:06:58,379 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:06:58,379 - INFO - 正在计算异常分数...
2025-05-07 18:06:58,379 - INFO - 检测到的异常节点: set()
2025-05-07 18:06:58,379 - INFO - 正在为时间段 13699-13701 生成可视化
2025-05-07 18:06:58,379 - INFO - 正在为时间段 13699-13701 生成异常图可视化
2025-05-07 18:06:58,379 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:58,381 - DEBUG - 边统计: 正常边 91 条, 异常边 74 条
2025-05-07 18:06:58,550 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_13_13699_13701.png
2025-05-07 18:06:58,981 - INFO - 成功保存时间段 13699-13701 的可视化结果
2025-05-07 18:06:58,981 - INFO - 
正在处理时间段 15/26: 13827-13829
2025-05-07 18:06:58,982 - INFO - 该时间段的真实异常节点: {17}
2025-05-07 18:06:58,982 - INFO - 正在计算异常分数...
2025-05-07 18:06:58,982 - INFO - 检测到的异常节点: set()
2025-05-07 18:06:58,982 - INFO - 正在为时间段 13827-13829 生成可视化
2025-05-07 18:06:58,982 - INFO - 正在为时间段 13827-13829 生成异常图可视化
2025-05-07 18:06:58,982 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:58,983 - DEBUG - 边统计: 正常边 101 条, 异常边 82 条
2025-05-07 18:06:59,254 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_14_13827_13829.png
2025-05-07 18:06:59,726 - INFO - 成功保存时间段 13827-13829 的可视化结果
2025-05-07 18:06:59,726 - INFO - 
正在处理时间段 16/26: 14476-14485
2025-05-07 18:06:59,726 - INFO - 该时间段的真实异常节点: {14}
2025-05-07 18:06:59,726 - INFO - 正在计算异常分数...
2025-05-07 18:06:59,732 - INFO - 检测到的异常节点: {33, 3, 4, 7, 9, 12, 13, 16, 24}
2025-05-07 18:06:59,732 - INFO - 正在为时间段 14476-14485 生成可视化
2025-05-07 18:06:59,732 - INFO - 正在为时间段 14476-14485 生成异常图可视化
2025-05-07 18:06:59,732 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:06:59,733 - DEBUG - 边统计: 正常边 158 条, 异常边 4 条
2025-05-07 18:06:59,849 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_15_14476_14485.png
2025-05-07 18:07:00,232 - INFO - 成功保存时间段 14476-14485 的可视化结果
2025-05-07 18:07:00,232 - INFO - 
正在处理时间段 17/26: 15139-15141
2025-05-07 18:07:00,232 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:07:00,232 - INFO - 正在计算异常分数...
2025-05-07 18:07:00,232 - INFO - 检测到的异常节点: set()
2025-05-07 18:07:00,232 - INFO - 正在为时间段 15139-15141 生成可视化
2025-05-07 18:07:00,232 - INFO - 正在为时间段 15139-15141 生成异常图可视化
2025-05-07 18:07:00,233 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:07:00,234 - DEBUG - 边统计: 正常边 67 条, 异常边 89 条
2025-05-07 18:07:00,320 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_16_15139_15141.png
2025-05-07 18:07:00,664 - INFO - 成功保存时间段 15139-15141 的可视化结果
2025-05-07 18:07:00,664 - INFO - 
正在处理时间段 18/26: 16199-16211
2025-05-07 18:07:00,664 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:07:00,664 - INFO - 正在计算异常分数...
2025-05-07 18:07:00,674 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 10, 11, 12, 15, 19, 23, 24, 25, 26, 30, 32, 33, 35, 36, 37, 38}
2025-05-07 18:07:00,674 - INFO - 正在为时间段 16199-16211 生成可视化
2025-05-07 18:07:00,674 - INFO - 正在为时间段 16199-16211 生成异常图可视化
2025-05-07 18:07:00,674 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:07:00,675 - DEBUG - 边统计: 正常边 169 条, 异常边 3 条
2025-05-07 18:07:00,756 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_17_16199_16211.png
2025-05-07 18:07:01,100 - INFO - 成功保存时间段 16199-16211 的可视化结果
2025-05-07 18:07:01,101 - INFO - 
正在处理时间段 19/26: 16579-16581
2025-05-07 18:07:01,101 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 19, 21, 22, 25, 28, 31}
2025-05-07 18:07:01,101 - INFO - 正在计算异常分数...
2025-05-07 18:07:01,101 - INFO - 检测到的异常节点: set()
2025-05-07 18:07:01,101 - INFO - 正在为时间段 16579-16581 生成可视化
2025-05-07 18:07:01,101 - INFO - 正在为时间段 16579-16581 生成异常图可视化
2025-05-07 18:07:01,101 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:07:01,102 - DEBUG - 边统计: 正常边 97 条, 异常边 59 条
2025-05-07 18:07:01,179 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_18_16579_16581.png
2025-05-07 18:07:01,570 - INFO - 成功保存时间段 16579-16581 的可视化结果
2025-05-07 18:07:01,570 - INFO - 
正在处理时间段 20/26: 18019-18021
2025-05-07 18:07:01,570 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:07:01,570 - INFO - 正在计算异常分数...
2025-05-07 18:07:01,570 - INFO - 检测到的异常节点: set()
2025-05-07 18:07:01,570 - INFO - 正在为时间段 18019-18021 生成可视化
2025-05-07 18:07:01,570 - INFO - 正在为时间段 18019-18021 生成异常图可视化
2025-05-07 18:07:01,571 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:07:01,572 - DEBUG - 边统计: 正常边 92 条, 异常边 70 条
2025-05-07 18:07:01,653 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_19_18019_18021.png
2025-05-07 18:07:02,072 - INFO - 成功保存时间段 18019-18021 的可视化结果
2025-05-07 18:07:02,072 - INFO - 
正在处理时间段 21/26: 19081-19087
2025-05-07 18:07:02,072 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:07:02,073 - INFO - 正在计算异常分数...
2025-05-07 18:07:02,076 - INFO - 检测到的异常节点: {32, 1, 33, 3, 4, 35, 36, 7, 37, 38, 34, 19, 21, 23, 25, 28}
2025-05-07 18:07:02,076 - INFO - 正在为时间段 19081-19087 生成可视化
2025-05-07 18:07:02,076 - INFO - 正在为时间段 19081-19087 生成异常图可视化
2025-05-07 18:07:02,076 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:07:02,078 - DEBUG - 边统计: 正常边 136 条, 异常边 36 条
2025-05-07 18:07:02,244 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_20_19081_19087.png
2025-05-07 18:07:02,656 - INFO - 成功保存时间段 19081-19087 的可视化结果
2025-05-07 18:07:02,656 - INFO - 
正在处理时间段 22/26: 19349-19829
2025-05-07 18:07:02,656 - INFO - 该时间段的真实异常节点: {1, 2, 3}
2025-05-07 18:07:02,656 - INFO - 正在计算异常分数...
2025-05-07 18:07:03,138 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-07 18:07:03,138 - INFO - 正在为时间段 19349-19829 生成可视化
2025-05-07 18:07:03,138 - INFO - 正在为时间段 19349-19829 生成异常图可视化
2025-05-07 18:07:03,139 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:07:03,140 - DEBUG - 边统计: 正常边 164 条, 异常边 8 条
2025-05-07 18:07:03,270 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_21_19349_19829.png
2025-05-07 18:07:03,707 - INFO - 成功保存时间段 19349-19829 的可视化结果
2025-05-07 18:07:03,707 - INFO - 
正在处理时间段 23/26: 20897-20902
2025-05-07 18:07:03,707 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:07:03,707 - INFO - 正在计算异常分数...
2025-05-07 18:07:03,710 - INFO - 检测到的异常节点: {26, 12, 13, 6}
2025-05-07 18:07:03,710 - INFO - 正在为时间段 20897-20902 生成可视化
2025-05-07 18:07:03,710 - INFO - 正在为时间段 20897-20902 生成异常图可视化
2025-05-07 18:07:03,710 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:07:03,711 - DEBUG - 边统计: 正常边 138 条, 异常边 24 条
2025-05-07 18:07:03,839 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_22_20897_20902.png
2025-05-07 18:07:04,292 - INFO - 成功保存时间段 20897-20902 的可视化结果
2025-05-07 18:07:04,292 - INFO - 
正在处理时间段 24/26: 21878-21892
2025-05-07 18:07:04,292 - INFO - 该时间段的真实异常节点: {18}
2025-05-07 18:07:04,292 - INFO - 正在计算异常分数...
2025-05-07 18:07:04,303 - INFO - 检测到的异常节点: {33, 1, 3, 4, 6, 7, 10, 11, 13, 15, 16, 18, 23, 24, 30}
2025-05-07 18:07:04,303 - INFO - 正在为时间段 21878-21892 生成可视化
2025-05-07 18:07:04,303 - INFO - 正在为时间段 21878-21892 生成异常图可视化
2025-05-07 18:07:04,303 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:07:04,305 - DEBUG - 边统计: 正常边 178 条, 异常边 1 条
2025-05-07 18:07:04,428 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_23_21878_21892.png
2025-05-07 18:07:04,864 - INFO - 成功保存时间段 21878-21892 的可视化结果
2025-05-07 18:07:04,864 - INFO - 
正在处理时间段 25/26: 22339-22341
2025-05-07 18:07:04,864 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 18:07:04,864 - INFO - 正在计算异常分数...
2025-05-07 18:07:04,864 - INFO - 检测到的异常节点: set()
2025-05-07 18:07:04,864 - INFO - 正在为时间段 22339-22341 生成可视化
2025-05-07 18:07:04,864 - INFO - 正在为时间段 22339-22341 生成异常图可视化
2025-05-07 18:07:04,864 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:07:04,866 - DEBUG - 边统计: 正常边 120 条, 异常边 52 条
2025-05-07 18:07:05,114 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_24_22339_22341.png
2025-05-07 18:07:05,522 - INFO - 成功保存时间段 22339-22341 的可视化结果
2025-05-07 18:07:05,522 - INFO - 
正在处理时间段 26/26: 23159-23179
2025-05-07 18:07:05,522 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 19, 21, 22, 28, 31}
2025-05-07 18:07:05,522 - INFO - 正在计算异常分数...
2025-05-07 18:07:05,540 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-07 18:07:05,540 - INFO - 正在为时间段 23159-23179 生成可视化
2025-05-07 18:07:05,540 - INFO - 正在为时间段 23159-23179 生成异常图可视化
2025-05-07 18:07:05,541 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:07:05,542 - DEBUG - 边统计: 正常边 162 条, 异常边 10 条
2025-05-07 18:07:05,639 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/seg_25_23159_23179.png
2025-05-07 18:07:06,034 - INFO - 成功保存时间段 23159-23179 的可视化结果
2025-05-07 18:07:06,034 - INFO - 正在从 ./visual/machine/neighbor_topk/value_times_range/machine-3-3 中的图像创建GIF
2025-05-07 18:07:08,105 - INFO - GIF已保存到 ./visual/machine/neighbor_topk/value_times_range/machine-3-3/machine-3-3.gif
2025-05-07 18:07:08,105 - INFO - 
==================================================
2025-05-07 18:07:08,105 - INFO - 开始数据集可视化: machine-3-4
2025-05-07 18:07:08,106 - INFO - 使用参数: 评分模式=value_times_range, topk=1, 阈值=6.5
2025-05-07 18:07:08,106 - INFO - ==================================================

2025-05-07 18:07:08,106 - INFO - 正在加载数据集 machine-3-4 的数据
2025-05-07 18:07:08,109 - INFO - 数据加载成功。训练集形状: (23687, 38), 测试集形状: (23687, 38)
2025-05-07 18:07:08,109 - INFO - 正在计算边缘统计量...
2025-05-07 18:08:02,040 - INFO - 已计算 435 条边的统计量
2025-05-07 18:08:02,040 - INFO - 为每个节点使用 top-1 邻居
2025-05-07 18:08:02,041 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_topk/value_times_range/machine-3-4
2025-05-07 18:08:02,176 - INFO - 在数据集中发现 8 个异常时间段
2025-05-07 18:08:02,176 - INFO - 
正在处理时间段 1/8: 2734-3519
2025-05-07 18:08:02,176 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 7, 11, 16}
2025-05-07 18:08:02,176 - INFO - 正在计算异常分数...
2025-05-07 18:08:02,526 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 35, 36}
2025-05-07 18:08:02,526 - INFO - 正在为时间段 2734-3519 生成可视化
2025-05-07 18:08:02,526 - INFO - 正在为时间段 2734-3519 生成异常图可视化
2025-05-07 18:08:02,527 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:08:02,527 - DEBUG - 边统计: 正常边 47 条, 异常边 4 条
2025-05-07 18:08:02,646 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-3-4/seg_0_2734_3519.png
2025-05-07 18:08:03,103 - INFO - 成功保存时间段 2734-3519 的可视化结果
2025-05-07 18:08:03,103 - INFO - 
正在处理时间段 2/8: 4474-4549
2025-05-07 18:08:03,103 - INFO - 该时间段的真实异常节点: {2, 11}
2025-05-07 18:08:03,103 - INFO - 正在计算异常分数...
2025-05-07 18:08:03,137 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 15, 16, 19, 20, 21, 22, 23, 25, 26, 28, 31, 32, 35, 36}
2025-05-07 18:08:03,137 - INFO - 正在为时间段 4474-4549 生成可视化
2025-05-07 18:08:03,137 - INFO - 正在为时间段 4474-4549 生成异常图可视化
2025-05-07 18:08:03,137 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:08:03,137 - DEBUG - 边统计: 正常边 54 条, 异常边 0 条
