2025-05-07 22:23:38,599 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 22:23:38,599 - INFO - 当前评分模式: ['range_ratio']
2025-05-07 22:23:38,599 - INFO - 
==================================================
2025-05-07 22:23:38,599 - INFO - 开始执行网格搜索...
2025-05-07 22:23:38,606 - INFO - [machine-1-1] Starting grid search...
2025-05-07 22:24:33,320 - INFO - [machine-1-1.txt] mode=range_ratio, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 23:33:25,592 - INFO - 正在为时间段 7665-7668 生成可视化
2025-05-07 23:33:25,592 - INFO - 正在为时间段 7665-7668 生成异常图可视化
2025-05-07 23:33:25,592 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:25,595 - DEBUG - 边统计: 正常边 464 条, 异常边 186 条
2025-05-07 23:33:25,661 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_5_7665_7668.png
2025-05-07 23:33:25,929 - INFO - 成功保存时间段 7665-7668 的可视化结果
2025-05-07 23:33:25,929 - INFO - 
正在处理时间段 7/20: 7863-7866
2025-05-07 23:33:25,929 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 23:33:25,929 - INFO - 正在计算异常分数...
2025-05-07 23:33:25,929 - INFO - 检测到的异常节点: set()
2025-05-07 23:33:25,929 - INFO - 正在为时间段 7863-7866 生成可视化
2025-05-07 23:33:25,929 - INFO - 正在为时间段 7863-7866 生成异常图可视化
2025-05-07 23:33:25,929 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:25,932 - DEBUG - 边统计: 正常边 614 条, 异常边 88 条
2025-05-07 23:33:26,000 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_6_7863_7866.png
2025-05-07 23:33:26,268 - INFO - 成功保存时间段 7863-7866 的可视化结果
2025-05-07 23:33:26,268 - INFO - 
正在处理时间段 8/20: 9304-9306
2025-05-07 23:33:26,269 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 23:33:26,269 - INFO - 正在计算异常分数...
2025-05-07 23:33:26,269 - INFO - 检测到的异常节点: set()
2025-05-07 23:33:26,269 - INFO - 正在为时间段 9304-9306 生成可视化
2025-05-07 23:33:26,269 - INFO - 正在为时间段 9304-9306 生成异常图可视化
2025-05-07 23:33:26,269 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:26,272 - DEBUG - 边统计: 正常边 440 条, 异常边 210 条
2025-05-07 23:33:26,339 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_7_9304_9306.png
2025-05-07 23:33:26,613 - INFO - 成功保存时间段 9304-9306 的可视化结果
2025-05-07 23:33:26,613 - INFO - 
正在处理时间段 9/20: 10744-10746
2025-05-07 23:33:26,613 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 23:33:26,613 - INFO - 正在计算异常分数...
2025-05-07 23:33:26,613 - INFO - 检测到的异常节点: set()
2025-05-07 23:33:26,613 - INFO - 正在为时间段 10744-10746 生成可视化
2025-05-07 23:33:26,613 - INFO - 正在为时间段 10744-10746 生成异常图可视化
2025-05-07 23:33:26,614 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:26,616 - DEBUG - 边统计: 正常边 330 条, 异常边 222 条
2025-05-07 23:33:26,834 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_8_10744_10746.png
2025-05-07 23:33:27,104 - INFO - 成功保存时间段 10744-10746 的可视化结果
2025-05-07 23:33:27,105 - INFO - 
正在处理时间段 10/20: 12099-12126
2025-05-07 23:33:27,105 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 24, 26}
2025-05-07 23:33:27,105 - INFO - 正在计算异常分数...
2025-05-07 23:33:27,151 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-07 23:33:27,151 - INFO - 正在为时间段 12099-12126 生成可视化
2025-05-07 23:33:27,151 - INFO - 正在为时间段 12099-12126 生成异常图可视化
2025-05-07 23:33:27,151 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:27,154 - DEBUG - 边统计: 正常边 682 条, 异常边 20 条
2025-05-07 23:33:27,222 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_9_12099_12126.png
2025-05-07 23:33:27,491 - INFO - 成功保存时间段 12099-12126 的可视化结果
2025-05-07 23:33:27,492 - INFO - 
正在处理时间段 11/20: 13623-13624
2025-05-07 23:33:27,492 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 23:33:27,492 - INFO - 正在计算异常分数...
2025-05-07 23:33:27,492 - INFO - 检测到的异常节点: set()
2025-05-07 23:33:27,492 - INFO - 正在为时间段 13623-13624 生成可视化
2025-05-07 23:33:27,492 - INFO - 正在为时间段 13623-13624 生成异常图可视化
2025-05-07 23:33:27,492 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:27,495 - DEBUG - 边统计: 正常边 2 条, 异常边 598 条
2025-05-07 23:33:27,562 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_10_13623_13624.png
2025-05-07 23:33:27,832 - INFO - 成功保存时间段 13623-13624 的可视化结果
2025-05-07 23:33:27,832 - INFO - 
正在处理时间段 12/20: 14934-14937
2025-05-07 23:33:27,832 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-07 23:33:27,832 - INFO - 正在计算异常分数...
2025-05-07 23:33:27,832 - INFO - 检测到的异常节点: set()
2025-05-07 23:33:27,832 - INFO - 正在为时间段 14934-14937 生成可视化
2025-05-07 23:33:27,832 - INFO - 正在为时间段 14934-14937 生成异常图可视化
2025-05-07 23:33:27,832 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:27,835 - DEBUG - 边统计: 正常边 644 条, 异常边 168 条
2025-05-07 23:33:27,903 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_11_14934_14937.png
2025-05-07 23:33:28,176 - INFO - 成功保存时间段 14934-14937 的可视化结果
2025-05-07 23:33:28,176 - INFO - 
正在处理时间段 13/20: 15063-15065
2025-05-07 23:33:28,176 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 23:33:28,176 - INFO - 正在计算异常分数...
2025-05-07 23:33:28,176 - INFO - 检测到的异常节点: set()
2025-05-07 23:33:28,176 - INFO - 正在为时间段 15063-15065 生成可视化
2025-05-07 23:33:28,176 - INFO - 正在为时间段 15063-15065 生成异常图可视化
2025-05-07 23:33:28,177 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:28,179 - DEBUG - 边统计: 正常边 360 条, 异常边 240 条
2025-05-07 23:33:28,249 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_12_15063_15065.png
2025-05-07 23:33:28,520 - INFO - 成功保存时间段 15063-15065 的可视化结果
2025-05-07 23:33:28,520 - INFO - 
正在处理时间段 14/20: 16534-16556
2025-05-07 23:33:28,520 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 23:33:28,521 - INFO - 正在计算异常分数...
2025-05-07 23:33:28,558 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-07 23:33:28,558 - INFO - 正在为时间段 16534-16556 生成可视化
2025-05-07 23:33:28,558 - INFO - 正在为时间段 16534-16556 生成异常图可视化
2025-05-07 23:33:28,559 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:28,561 - DEBUG - 边统计: 正常边 806 条, 异常边 6 条
2025-05-07 23:33:28,631 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_13_16534_16556.png
2025-05-07 23:33:28,904 - INFO - 成功保存时间段 16534-16556 的可视化结果
2025-05-07 23:33:28,904 - INFO - 
正在处理时间段 15/20: 17978-17980
2025-05-07 23:33:28,904 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 23:33:28,904 - INFO - 正在计算异常分数...
2025-05-07 23:33:28,904 - INFO - 检测到的异常节点: set()
2025-05-07 23:33:28,904 - INFO - 正在为时间段 17978-17980 生成可视化
2025-05-07 23:33:28,904 - INFO - 正在为时间段 17978-17980 生成异常图可视化
2025-05-07 23:33:28,905 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:28,907 - DEBUG - 边统计: 正常边 468 条, 异常边 234 条
2025-05-07 23:33:28,975 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_14_17978_17980.png
2025-05-07 23:33:29,249 - INFO - 成功保存时间段 17978-17980 的可视化结果
2025-05-07 23:33:29,249 - INFO - 
正在处理时间段 16/20: 18639-18943
2025-05-07 23:33:29,249 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 7, 11, 16, 19, 20, 21, 22, 23, 25, 28, 29, 31, 32, 34, 35, 36}
2025-05-07 23:33:29,249 - INFO - 正在计算异常分数...
2025-05-07 23:33:29,833 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 23:33:29,833 - INFO - 正在为时间段 18639-18943 生成可视化
2025-05-07 23:33:29,833 - INFO - 正在为时间段 18639-18943 生成异常图可视化
2025-05-07 23:33:29,833 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:29,836 - DEBUG - 边统计: 正常边 720 条, 异常边 150 条
2025-05-07 23:33:29,906 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_15_18639_18943.png
2025-05-07 23:33:30,181 - INFO - 成功保存时间段 18639-18943 的可视化结果
2025-05-07 23:33:30,181 - INFO - 
正在处理时间段 17/20: 19411-19417
2025-05-07 23:33:30,181 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 23:33:30,181 - INFO - 正在计算异常分数...
2025-05-07 23:33:30,188 - INFO - 检测到的异常节点: {32, 33, 2, 36, 9, 12, 13, 14, 15, 20, 23}
2025-05-07 23:33:30,188 - INFO - 正在为时间段 19411-19417 生成可视化
2025-05-07 23:33:30,188 - INFO - 正在为时间段 19411-19417 生成异常图可视化
2025-05-07 23:33:30,188 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:30,191 - DEBUG - 边统计: 正常边 740 条, 异常边 16 条
2025-05-07 23:33:30,260 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_16_19411_19417.png
2025-05-07 23:33:30,532 - INFO - 成功保存时间段 19411-19417 的可视化结果
2025-05-07 23:33:30,532 - INFO - 
正在处理时间段 18/20: 20853-20856
2025-05-07 23:33:30,533 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 23:33:30,533 - INFO - 正在计算异常分数...
2025-05-07 23:33:30,533 - INFO - 检测到的异常节点: set()
2025-05-07 23:33:30,533 - INFO - 正在为时间段 20853-20856 生成可视化
2025-05-07 23:33:30,533 - INFO - 正在为时间段 20853-20856 生成异常图可视化
2025-05-07 23:33:30,533 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:30,536 - DEBUG - 边统计: 正常边 466 条, 异常边 236 条
2025-05-07 23:33:30,736 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_17_20853_20856.png
2025-05-07 23:33:31,010 - INFO - 成功保存时间段 20853-20856 的可视化结果
2025-05-07 23:33:31,011 - INFO - 
正在处理时间段 19/20: 22291-22295
2025-05-07 23:33:31,011 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 23:33:31,011 - INFO - 正在计算异常分数...
2025-05-07 23:33:31,014 - INFO - 检测到的异常节点: {32, 6, 7, 11, 12, 15, 16, 20}
2025-05-07 23:33:31,014 - INFO - 正在为时间段 22291-22295 生成可视化
2025-05-07 23:33:31,014 - INFO - 正在为时间段 22291-22295 生成异常图可视化
2025-05-07 23:33:31,014 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:31,016 - DEBUG - 边统计: 正常边 548 条, 异常边 102 条
2025-05-07 23:33:31,090 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_18_22291_22295.png
2025-05-07 23:33:31,362 - INFO - 成功保存时间段 22291-22295 的可视化结果
2025-05-07 23:33:31,363 - INFO - 
正在处理时间段 20/20: 22924-22926
2025-05-07 23:33:31,363 - INFO - 该时间段的真实异常节点: {10}
2025-05-07 23:33:31,363 - INFO - 正在计算异常分数...
2025-05-07 23:33:31,363 - INFO - 检测到的异常节点: set()
2025-05-07 23:33:31,363 - INFO - 正在为时间段 22924-22926 生成可视化
2025-05-07 23:33:31,363 - INFO - 正在为时间段 22924-22926 生成异常图可视化
2025-05-07 23:33:31,363 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:31,366 - DEBUG - 边统计: 正常边 390 条, 异常边 312 条
2025-05-07 23:33:31,436 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/seg_19_22924_22926.png
2025-05-07 23:33:31,708 - INFO - 成功保存时间段 22924-22926 的可视化结果
2025-05-07 23:33:31,708 - INFO - 正在从 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7 中的图像创建GIF
2025-05-07 23:33:32,985 - INFO - GIF已保存到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-7/machine-2-7.gif
2025-05-07 23:33:32,986 - INFO - 
==================================================
2025-05-07 23:33:32,986 - INFO - 开始数据集可视化: machine-2-8
2025-05-07 23:33:32,986 - INFO - 使用参数: 评分模式=range_ratio, corr_threshold=0.3, 阈值=7.0
2025-05-07 23:33:32,986 - INFO - ==================================================

2025-05-07 23:33:32,986 - INFO - 正在加载数据集 machine-2-8 的数据
2025-05-07 23:33:32,989 - INFO - 数据加载成功。训练集形状: (23702, 38), 测试集形状: (23703, 38)
2025-05-07 23:33:32,989 - INFO - 正在计算边缘统计量...
2025-05-07 23:33:58,769 - INFO - 已计算 465 条边的统计量
2025-05-07 23:33:58,769 - INFO - 为每个节点使用相关系数阈值 >= 0.3 的邻居
2025-05-07 23:33:58,770 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-8
2025-05-07 23:33:58,853 - INFO - 在数据集中发现 1 个异常时间段
2025-05-07 23:33:58,853 - INFO - 
正在处理时间段 1/1: 17580-17740
2025-05-07 23:33:58,853 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 23:33:58,853 - INFO - 正在计算异常分数...
2025-05-07 23:33:59,219 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 23:33:59,219 - INFO - 正在为时间段 17580-17740 生成可视化
2025-05-07 23:33:59,219 - INFO - 正在为时间段 17580-17740 生成异常图可视化
2025-05-07 23:33:59,219 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:33:59,222 - DEBUG - 边统计: 正常边 912 条, 异常边 18 条
2025-05-07 23:33:59,293 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-8/seg_0_17580_17740.png
2025-05-07 23:33:59,570 - INFO - 成功保存时间段 17580-17740 的可视化结果
2025-05-07 23:33:59,570 - INFO - 正在从 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-8 中的图像创建GIF
2025-05-07 23:33:59,630 - INFO - GIF已保存到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-2-8/machine-2-8.gif
2025-05-07 23:33:59,630 - INFO - 
==================================================
2025-05-07 23:33:59,630 - INFO - 开始数据集可视化: machine-3-11
2025-05-07 23:33:59,631 - INFO - 使用参数: 评分模式=range_ratio, corr_threshold=0.6, 阈值=3.5
2025-05-07 23:33:59,631 - INFO - ==================================================

2025-05-07 23:33:59,631 - INFO - 正在加载数据集 machine-3-11 的数据
2025-05-07 23:33:59,633 - INFO - 数据加载成功。训练集形状: (28695, 38), 测试集形状: (28696, 38)
2025-05-07 23:33:59,633 - INFO - 正在计算边缘统计量...
2025-05-07 23:34:29,157 - INFO - 已计算 395 条边的统计量
2025-05-07 23:34:29,157 - INFO - 为每个节点使用相关系数阈值 >= 0.6 的邻居
2025-05-07 23:34:29,158 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_corr_threshold/range_ratio/machine-3-11
2025-05-07 23:34:29,258 - INFO - 在数据集中发现 3 个异常时间段
2025-05-07 23:34:29,258 - INFO - 
正在处理时间段 1/3: 21230-21295
2025-05-07 23:34:29,259 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 5, 6, 7, 10, 11, 16, 19, 20, 21, 22, 23, 24, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 23:34:29,259 - INFO - 正在计算异常分数...
2025-05-07 23:34:29,282 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 10, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 26, 28, 30, 31, 34, 35, 36}
2025-05-07 23:34:29,282 - INFO - 正在为时间段 21230-21295 生成可视化
2025-05-07 23:34:29,282 - INFO - 正在为时间段 21230-21295 生成异常图可视化
2025-05-07 23:34:29,282 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:34:29,283 - DEBUG - 边统计: 正常边 56 条, 异常边 50 条
2025-05-07 23:34:29,354 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-3-11/seg_0_21230_21295.png
2025-05-07 23:34:29,634 - INFO - 成功保存时间段 21230-21295 的可视化结果
2025-05-07 23:34:29,634 - INFO - 
正在处理时间段 2/3: 27825-27950
2025-05-07 23:34:29,634 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 7, 19, 20, 21, 22, 23, 24, 26, 28, 30, 31, 32, 34, 35, 36, 37}
2025-05-07 23:34:29,634 - INFO - 正在计算异常分数...
2025-05-07 23:34:29,681 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 10, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 26, 28, 31, 34, 35, 36}
2025-05-07 23:34:29,681 - INFO - 正在为时间段 27825-27950 生成可视化
2025-05-07 23:34:29,681 - INFO - 正在为时间段 27825-27950 生成异常图可视化
2025-05-07 23:34:29,681 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:34:29,682 - DEBUG - 边统计: 正常边 62 条, 异常边 44 条
2025-05-07 23:34:29,748 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-3-11/seg_1_27825_27950.png
2025-05-07 23:34:30,035 - INFO - 成功保存时间段 27825-27950 的可视化结果
2025-05-07 23:34:30,035 - INFO - 
正在处理时间段 3/3: 27995-28000
2025-05-07 23:34:30,035 - INFO - 该时间段的真实异常节点: {10, 11}
2025-05-07 23:34:30,035 - INFO - 正在计算异常分数...
2025-05-07 23:34:30,036 - INFO - 检测到的异常节点: {35, 36, 10, 15, 23, 24, 26}
2025-05-07 23:34:30,036 - INFO - 正在为时间段 27995-28000 生成可视化
2025-05-07 23:34:30,036 - INFO - 正在为时间段 27995-28000 生成异常图可视化
2025-05-07 23:34:30,036 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:34:30,037 - DEBUG - 边统计: 正常边 76 条, 异常边 8 条
2025-05-07 23:34:30,103 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-3-11/seg_2_27995_28000.png
2025-05-07 23:34:30,381 - INFO - 成功保存时间段 27995-28000 的可视化结果
2025-05-07 23:34:30,381 - INFO - 正在从 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-3-11 中的图像创建GIF
2025-05-07 23:34:30,565 - INFO - GIF已保存到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-3-11/machine-3-11.gif
2025-05-07 23:34:30,566 - INFO - 
==================================================
2025-05-07 23:34:30,566 - INFO - 开始数据集可视化: machine-3-3
2025-05-07 23:34:30,566 - INFO - 使用参数: 评分模式=range_ratio, corr_threshold=0.0, 阈值=7.0
2025-05-07 23:34:30,566 - INFO - ==================================================

2025-05-07 23:34:30,566 - INFO - 正在加载数据集 machine-3-3 的数据
2025-05-07 23:34:30,569 - INFO - 数据加载成功。训练集形状: (23703, 38), 测试集形状: (23703, 38)
2025-05-07 23:34:30,570 - INFO - 正在计算边缘统计量...
2025-05-07 23:34:59,387 - INFO - 已计算 623 条边的统计量
2025-05-07 23:34:59,388 - INFO - 为每个节点使用相关系数阈值 >= 0.0 的邻居
2025-05-07 23:34:59,388 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_corr_threshold/range_ratio/machine-3-3
2025-05-07 23:34:59,472 - INFO - 在数据集中发现 26 个异常时间段
2025-05-07 23:34:59,472 - INFO - 
正在处理时间段 1/26: 739-741
2025-05-07 23:34:59,472 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 23:34:59,472 - INFO - 正在计算异常分数...
2025-05-07 23:34:59,472 - INFO - 检测到的异常节点: set()
2025-05-07 23:34:59,472 - INFO - 正在为时间段 739-741 生成可视化
2025-05-07 23:34:59,472 - INFO - 正在为时间段 739-741 生成异常图可视化
2025-05-07 23:34:59,472 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:34:59,476 - DEBUG - 边统计: 正常边 600 条, 异常边 330 条
2025-05-07 23:34:59,547 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-3-3/seg_0_739_741.png
2025-05-07 23:34:59,828 - INFO - 成功保存时间段 739-741 的可视化结果
2025-05-07 23:34:59,829 - INFO - 
正在处理时间段 2/26: 1808-1813
2025-05-07 23:34:59,829 - INFO - 该时间段的真实异常节点: {18}
2025-05-07 23:34:59,829 - INFO - 正在计算异常分数...
2025-05-07 23:34:59,836 - INFO - 检测到的异常节点: {2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 18, 19, 21, 22, 23, 25, 26, 28, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-07 23:34:59,836 - INFO - 正在为时间段 1808-1813 生成可视化
2025-05-07 23:34:59,836 - INFO - 正在为时间段 1808-1813 生成异常图可视化
2025-05-07 23:34:59,836 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:34:59,840 - DEBUG - 边统计: 正常边 868 条, 异常边 188 条
2025-05-07 23:34:59,917 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-3-3/seg_1_1808_1813.png
2025-05-07 23:35:00,197 - INFO - 成功保存时间段 1808-1813 的可视化结果
2025-05-07 23:35:00,197 - INFO - 
正在处理时间段 3/26: 2179-2181
2025-05-07 23:35:00,197 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 23:35:00,197 - INFO - 正在计算异常分数...
2025-05-07 23:35:00,197 - INFO - 检测到的异常节点: set()
2025-05-07 23:35:00,197 - INFO - 正在为时间段 2179-2181 生成可视化
2025-05-07 23:35:00,197 - INFO - 正在为时间段 2179-2181 生成异常图可视化
2025-05-07 23:35:00,197 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:35:00,201 - DEBUG - 边统计: 正常边 312 条, 异常边 558 条
2025-05-07 23:35:00,450 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-3-3/seg_2_2179_2181.png
2025-05-07 23:35:00,723 - INFO - 成功保存时间段 2179-2181 的可视化结果
2025-05-07 23:35:00,723 - INFO - 
正在处理时间段 4/26: 3619-3621
2025-05-07 23:35:00,723 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 23:35:00,723 - INFO - 正在计算异常分数...
2025-05-07 23:35:00,723 - INFO - 检测到的异常节点: set()
2025-05-07 23:35:00,723 - INFO - 正在为时间段 3619-3621 生成可视化
2025-05-07 23:35:00,723 - INFO - 正在为时间段 3619-3621 生成异常图可视化
2025-05-07 23:35:00,723 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:35:00,727 - DEBUG - 边统计: 正常边 660 条, 异常边 210 条
2025-05-07 23:35:00,797 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-3-3/seg_3_3619_3621.png
2025-05-07 23:35:01,069 - INFO - 成功保存时间段 3619-3621 的可视化结果
2025-05-07 23:35:01,069 - INFO - 
正在处理时间段 5/26: 4561-4577
2025-05-07 23:35:01,070 - INFO - 该时间段的真实异常节点: {1, 6, 7, 9, 10, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 35, 36, 37, 38}
2025-05-07 23:35:01,070 - INFO - 正在计算异常分数...
2025-05-07 23:35:01,110 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-07 23:35:01,110 - INFO - 正在为时间段 4561-4577 生成可视化
2025-05-07 23:35:01,110 - INFO - 正在为时间段 4561-4577 生成异常图可视化
2025-05-07 23:35:01,110 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 23:35:01,114 - DEBUG - 边统计: 正常边 802 条, 异常边 190 条
2025-05-07 23:35:01,184 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/range_ratio/machine-3-3/seg_4_4561_4577.png
2025-05-07 23:35:01,462 - INFO - 成功保存时间段 4561-4577 的可视化结果
2025-05-07 23:35:01,462 - INFO - 
正在处理时间段 6/26: 5059-5061
2025-05-07 23:35:01,462 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 23:35:01,462 - INFO - 正在计算异常分数...
2025-05-07 23:35:01,462 - INFO - 检测到的异常节点: set()
2025-05-07 23:35:01,462 - INFO - 正在为时间段 5059-5061 生成可视化
2025-05-07 23:35:01,462 - INFO - 正在为时间段 5059-5061 生成异常图可视化
