2025-05-08 00:47:49,164 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['robust_zscore'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-08 00:47:49,165 - INFO - 当前评分模式: ['robust_zscore']
2025-05-08 00:47:49,165 - INFO - 
==================================================
2025-05-08 00:47:49,165 - INFO - 开始执行网格搜索...
2025-05-08 00:47:49,169 - INFO - [machine-1-1] Starting grid search...
2025-05-08 00:48:37,861 - INFO - [machine-1-1.txt] mode=robust_zscore, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-08 01:52:16,879 - INFO - 检测到的异常节点: {32, 1, 2, 3, 4, 9, 12, 13, 14, 15, 19, 20, 21, 22, 28, 31}
2025-05-08 01:52:16,879 - INFO - 正在为时间段 17931-17938 生成可视化
2025-05-08 01:52:16,879 - INFO - 正在为时间段 17931-17938 生成异常图可视化
2025-05-08 01:52:16,880 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:16,880 - DEBUG - 边统计: 正常边 104 条, 异常边 24 条
2025-05-08 01:52:16,942 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-6/seg_26_17931_17938.png
2025-05-08 01:52:17,219 - INFO - 成功保存时间段 17931-17938 的可视化结果
2025-05-08 01:52:17,219 - INFO - 
正在处理时间段 28/30: 18600-21760
2025-05-08 01:52:17,219 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 14, 15, 16, 23, 25, 28, 30, 31, 32, 35, 36}
2025-05-08 01:52:17,219 - INFO - 正在计算异常分数...
2025-05-08 01:52:18,664 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-08 01:52:18,664 - INFO - 正在为时间段 18600-21760 生成可视化
2025-05-08 01:52:18,664 - INFO - 正在为时间段 18600-21760 生成异常图可视化
2025-05-08 01:52:18,665 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:18,666 - DEBUG - 边统计: 正常边 136 条, 异常边 10 条
2025-05-08 01:52:18,732 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-6/seg_27_18600_21760.png
2025-05-08 01:52:19,009 - INFO - 成功保存时间段 18600-21760 的可视化结果
2025-05-08 01:52:19,009 - INFO - 
正在处理时间段 29/30: 22252-22259
2025-05-08 01:52:19,009 - INFO - 该时间段的真实异常节点: {9, 13, 15}
2025-05-08 01:52:19,009 - INFO - 正在计算异常分数...
2025-05-08 01:52:19,012 - INFO - 检测到的异常节点: {1, 2, 35, 36, 4, 3, 9, 12, 13, 19, 20, 21, 22, 23, 25, 28, 30, 31}
2025-05-08 01:52:19,012 - INFO - 正在为时间段 22252-22259 生成可视化
2025-05-08 01:52:19,012 - INFO - 正在为时间段 22252-22259 生成异常图可视化
2025-05-08 01:52:19,012 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:19,013 - DEBUG - 边统计: 正常边 108 条, 异常边 20 条
2025-05-08 01:52:19,073 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-6/seg_28_22252_22259.png
2025-05-08 01:52:19,351 - INFO - 成功保存时间段 22252-22259 的可视化结果
2025-05-08 01:52:19,351 - INFO - 
正在处理时间段 30/30: 22417-22419
2025-05-08 01:52:19,352 - INFO - 该时间段的真实异常节点: {11, 13}
2025-05-08 01:52:19,352 - INFO - 正在计算异常分数...
2025-05-08 01:52:19,352 - INFO - 检测到的异常节点: set()
2025-05-08 01:52:19,352 - INFO - 正在为时间段 22417-22419 生成可视化
2025-05-08 01:52:19,352 - INFO - 正在为时间段 22417-22419 生成异常图可视化
2025-05-08 01:52:19,352 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:19,353 - DEBUG - 边统计: 正常边 64 条, 异常边 64 条
2025-05-08 01:52:19,545 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-6/seg_29_22417_22419.png
2025-05-08 01:52:19,822 - INFO - 成功保存时间段 22417-22419 的可视化结果
2025-05-08 01:52:19,822 - INFO - 正在从 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-6 中的图像创建GIF
2025-05-08 01:52:21,801 - INFO - GIF已保存到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-6/machine-1-6.gif
2025-05-08 01:52:21,802 - INFO - 
==================================================
2025-05-08 01:52:21,802 - INFO - 开始数据集可视化: machine-1-7
2025-05-08 01:52:21,802 - INFO - 使用参数: 评分模式=robust_zscore, corr_threshold=0.6, 阈值=4.5
2025-05-08 01:52:21,802 - INFO - ==================================================

2025-05-08 01:52:21,802 - INFO - 正在加载数据集 machine-1-7 的数据
2025-05-08 01:52:21,805 - INFO - 数据加载成功。训练集形状: (23697, 38), 测试集形状: (23697, 38)
2025-05-08 01:52:21,805 - INFO - 正在计算边缘统计量...
2025-05-08 01:52:48,567 - INFO - 已计算 561 条边的统计量
2025-05-08 01:52:48,567 - INFO - 为每个节点使用相关系数阈值 >= 0.6 的邻居
2025-05-08 01:52:48,568 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7
2025-05-08 01:52:48,650 - INFO - 在数据集中发现 13 个异常时间段
2025-05-08 01:52:48,650 - INFO - 
正在处理时间段 1/13: 837-857
2025-05-08 01:52:48,650 - INFO - 该时间段的真实异常节点: {1, 6, 9, 12, 13, 14, 15, 16}
2025-05-08 01:52:48,650 - INFO - 正在计算异常分数...
2025-05-08 01:52:48,661 - INFO - 检测到的异常节点: {1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 35, 36}
2025-05-08 01:52:48,661 - INFO - 正在为时间段 837-857 生成可视化
2025-05-08 01:52:48,661 - INFO - 正在为时间段 837-857 生成异常图可视化
2025-05-08 01:52:48,661 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:48,662 - DEBUG - 边统计: 正常边 128 条, 异常边 32 条
2025-05-08 01:52:48,729 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7/seg_0_837_857.png
2025-05-08 01:52:49,003 - INFO - 成功保存时间段 837-857 的可视化结果
2025-05-08 01:52:49,003 - INFO - 
正在处理时间段 2/13: 2959-4173
2025-05-08 01:52:49,003 - INFO - 该时间段的真实异常节点: {33, 34, 6, 9, 12, 13, 14, 15, 16}
2025-05-08 01:52:49,003 - INFO - 正在计算异常分数...
2025-05-08 01:52:49,670 - INFO - 检测到的异常节点: {1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 01:52:49,670 - INFO - 正在为时间段 2959-4173 生成可视化
2025-05-08 01:52:49,670 - INFO - 正在为时间段 2959-4173 生成异常图可视化
2025-05-08 01:52:49,671 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:49,672 - DEBUG - 边统计: 正常边 142 条, 异常边 18 条
2025-05-08 01:52:49,739 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7/seg_1_2959_4173.png
2025-05-08 01:52:50,012 - INFO - 成功保存时间段 2959-4173 的可视化结果
2025-05-08 01:52:50,012 - INFO - 
正在处理时间段 3/13: 5849-5939
2025-05-08 01:52:50,012 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 15, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-08 01:52:50,012 - INFO - 正在计算异常分数...
2025-05-08 01:52:50,063 - INFO - 检测到的异常节点: {1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 33, 35, 36}
2025-05-08 01:52:50,063 - INFO - 正在为时间段 5849-5939 生成可视化
2025-05-08 01:52:50,063 - INFO - 正在为时间段 5849-5939 生成异常图可视化
2025-05-08 01:52:50,063 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:50,064 - DEBUG - 边统计: 正常边 162 条, 异常边 42 条
2025-05-08 01:52:50,130 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7/seg_2_5849_5939.png
2025-05-08 01:52:50,411 - INFO - 成功保存时间段 5849-5939 的可视化结果
2025-05-08 01:52:50,412 - INFO - 
正在处理时间段 4/13: 6031-6033
2025-05-08 01:52:50,412 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-08 01:52:50,412 - INFO - 正在计算异常分数...
2025-05-08 01:52:50,412 - INFO - 检测到的异常节点: set()
2025-05-08 01:52:50,412 - INFO - 正在为时间段 6031-6033 生成可视化
2025-05-08 01:52:50,412 - INFO - 正在为时间段 6031-6033 生成异常图可视化
2025-05-08 01:52:50,412 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:50,413 - DEBUG - 边统计: 正常边 132 条, 异常边 28 条
2025-05-08 01:52:50,479 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7/seg_3_6031_6033.png
2025-05-08 01:52:50,756 - INFO - 成功保存时间段 6031-6033 的可视化结果
2025-05-08 01:52:50,756 - INFO - 
正在处理时间段 5/13: 7099-7999
2025-05-08 01:52:50,757 - INFO - 该时间段的真实异常节点: {1, 9, 12, 13, 14, 15, 17, 18}
2025-05-08 01:52:50,757 - INFO - 正在计算异常分数...
2025-05-08 01:52:51,273 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 01:52:51,273 - INFO - 正在为时间段 7099-7999 生成可视化
2025-05-08 01:52:51,273 - INFO - 正在为时间段 7099-7999 生成异常图可视化
2025-05-08 01:52:51,273 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:51,274 - DEBUG - 边统计: 正常边 162 条, 异常边 18 条
2025-05-08 01:52:51,341 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7/seg_4_7099_7999.png
2025-05-08 01:52:51,619 - INFO - 成功保存时间段 7099-7999 的可视化结果
2025-05-08 01:52:51,619 - INFO - 
正在处理时间段 6/13: 8564-8579
2025-05-08 01:52:51,619 - INFO - 该时间段的真实异常节点: {32, 1, 35, 36, 9, 10, 11, 13, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31}
2025-05-08 01:52:51,619 - INFO - 正在计算异常分数...
2025-05-08 01:52:51,627 - INFO - 检测到的异常节点: {1, 2, 3, 4, 9, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 35, 36}
2025-05-08 01:52:51,628 - INFO - 正在为时间段 8564-8579 生成可视化
2025-05-08 01:52:51,628 - INFO - 正在为时间段 8564-8579 生成异常图可视化
2025-05-08 01:52:51,628 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:51,628 - DEBUG - 边统计: 正常边 132 条, 异常边 26 条
2025-05-08 01:52:51,694 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7/seg_5_8564_8579.png
2025-05-08 01:52:51,969 - INFO - 成功保存时间段 8564-8579 的可视化结果
2025-05-08 01:52:51,969 - INFO - 
正在处理时间段 7/13: 12359-12373
2025-05-08 01:52:51,969 - INFO - 该时间段的真实异常节点: {1, 9, 12, 13, 14, 15, 16}
2025-05-08 01:52:51,969 - INFO - 正在计算异常分数...
2025-05-08 01:52:51,977 - INFO - 检测到的异常节点: {1, 2, 3, 4, 9, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 35, 36}
2025-05-08 01:52:51,977 - INFO - 正在为时间段 12359-12373 生成可视化
2025-05-08 01:52:51,977 - INFO - 正在为时间段 12359-12373 生成异常图可视化
2025-05-08 01:52:51,977 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:51,978 - DEBUG - 边统计: 正常边 154 条, 异常边 4 条
2025-05-08 01:52:52,043 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7/seg_6_12359_12373.png
2025-05-08 01:52:52,317 - INFO - 成功保存时间段 12359-12373 的可视化结果
2025-05-08 01:52:52,317 - INFO - 
正在处理时间段 8/13: 13799-13824
2025-05-08 01:52:52,317 - INFO - 该时间段的真实异常节点: {9, 12, 13, 14, 15, 16}
2025-05-08 01:52:52,317 - INFO - 正在计算异常分数...
2025-05-08 01:52:52,331 - INFO - 检测到的异常节点: {1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 25, 28, 31, 32, 35, 36}
2025-05-08 01:52:52,331 - INFO - 正在为时间段 13799-13824 生成可视化
2025-05-08 01:52:52,331 - INFO - 正在为时间段 13799-13824 生成异常图可视化
2025-05-08 01:52:52,332 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:52,332 - DEBUG - 边统计: 正常边 152 条, 异常边 8 条
2025-05-08 01:52:52,399 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7/seg_7_13799_13824.png
2025-05-08 01:52:52,673 - INFO - 成功保存时间段 13799-13824 的可视化结果
2025-05-08 01:52:52,673 - INFO - 
正在处理时间段 9/13: 15239-15269
2025-05-08 01:52:52,673 - INFO - 该时间段的真实异常节点: {1, 6, 9, 12, 13, 14, 15, 16}
2025-05-08 01:52:52,673 - INFO - 正在计算异常分数...
2025-05-08 01:52:52,690 - INFO - 检测到的异常节点: {1, 2, 3, 4, 9, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 25, 28, 31, 32, 35, 36}
2025-05-08 01:52:52,690 - INFO - 正在为时间段 15239-15269 生成可视化
2025-05-08 01:52:52,690 - INFO - 正在为时间段 15239-15269 生成异常图可视化
2025-05-08 01:52:52,690 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:52,691 - DEBUG - 边统计: 正常边 136 条, 异常边 24 条
2025-05-08 01:52:52,757 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7/seg_8_15239_15269.png
2025-05-08 01:52:53,032 - INFO - 成功保存时间段 15239-15269 的可视化结果
2025-05-08 01:52:53,033 - INFO - 
正在处理时间段 10/13: 15960-15962
2025-05-08 01:52:53,033 - INFO - 该时间段的真实异常节点: {17}
2025-05-08 01:52:53,033 - INFO - 正在计算异常分数...
2025-05-08 01:52:53,033 - INFO - 检测到的异常节点: set()
2025-05-08 01:52:53,033 - INFO - 正在为时间段 15960-15962 生成可视化
2025-05-08 01:52:53,033 - INFO - 正在为时间段 15960-15962 生成异常图可视化
2025-05-08 01:52:53,033 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:53,034 - DEBUG - 边统计: 正常边 134 条, 异常边 32 条
2025-05-08 01:52:53,240 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7/seg_9_15960_15962.png
2025-05-08 01:52:53,513 - INFO - 成功保存时间段 15960-15962 的可视化结果
2025-05-08 01:52:53,513 - INFO - 
正在处理时间段 11/13: 18109-18149
2025-05-08 01:52:53,513 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 36}
2025-05-08 01:52:53,513 - INFO - 正在计算异常分数...
2025-05-08 01:52:53,537 - INFO - 检测到的异常节点: {1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 01:52:53,537 - INFO - 正在为时间段 18109-18149 生成可视化
2025-05-08 01:52:53,538 - INFO - 正在为时间段 18109-18149 生成异常图可视化
2025-05-08 01:52:53,538 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:53,539 - DEBUG - 边统计: 正常边 188 条, 异常边 32 条
2025-05-08 01:52:53,604 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7/seg_10_18109_18149.png
2025-05-08 01:52:53,885 - INFO - 成功保存时间段 18109-18149 的可视化结果
2025-05-08 01:52:53,886 - INFO - 
正在处理时间段 12/13: 19442-19445
2025-05-08 01:52:53,886 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-08 01:52:53,886 - INFO - 正在计算异常分数...
2025-05-08 01:52:53,886 - INFO - 检测到的异常节点: set()
2025-05-08 01:52:53,886 - INFO - 正在为时间段 19442-19445 生成可视化
2025-05-08 01:52:53,886 - INFO - 正在为时间段 19442-19445 生成异常图可视化
2025-05-08 01:52:53,886 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:53,887 - DEBUG - 边统计: 正常边 118 条, 异常边 22 条
2025-05-08 01:52:53,954 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7/seg_11_19442_19445.png
2025-05-08 01:52:54,228 - INFO - 成功保存时间段 19442-19445 的可视化结果
2025-05-08 01:52:54,228 - INFO - 
正在处理时间段 13/13: 19559-19589
2025-05-08 01:52:54,228 - INFO - 该时间段的真实异常节点: {1, 6, 9, 12, 13, 14, 15, 16}
2025-05-08 01:52:54,228 - INFO - 正在计算异常分数...
2025-05-08 01:52:54,245 - INFO - 检测到的异常节点: {1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 01:52:54,245 - INFO - 正在为时间段 19559-19589 生成可视化
2025-05-08 01:52:54,245 - INFO - 正在为时间段 19559-19589 生成异常图可视化
2025-05-08 01:52:54,245 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:52:54,246 - DEBUG - 边统计: 正常边 136 条, 异常边 24 条
2025-05-08 01:52:54,312 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7/seg_12_19559_19589.png
2025-05-08 01:52:54,587 - INFO - 成功保存时间段 19559-19589 的可视化结果
2025-05-08 01:52:54,587 - INFO - 正在从 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7 中的图像创建GIF
2025-05-08 01:52:55,435 - INFO - GIF已保存到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-1-7/machine-1-7.gif
2025-05-08 01:52:55,436 - INFO - 
==================================================
2025-05-08 01:52:55,436 - INFO - 开始数据集可视化: machine-2-1
2025-05-08 01:52:55,436 - INFO - 使用参数: 评分模式=robust_zscore, corr_threshold=0.4, 阈值=5.0
2025-05-08 01:52:55,436 - INFO - ==================================================

2025-05-08 01:52:55,436 - INFO - 正在加载数据集 machine-2-1 的数据
2025-05-08 01:52:55,439 - INFO - 数据加载成功。训练集形状: (23693, 38), 测试集形状: (23694, 38)
2025-05-08 01:52:55,439 - INFO - 正在计算边缘统计量...
2025-05-08 01:53:21,414 - INFO - 已计算 523 条边的统计量
2025-05-08 01:53:21,415 - INFO - 为每个节点使用相关系数阈值 >= 0.4 的邻居
2025-05-08 01:53:21,415 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-2-1
2025-05-08 01:53:21,499 - INFO - 在数据集中发现 13 个异常时间段
2025-05-08 01:53:21,499 - INFO - 
正在处理时间段 1/13: 6506-6527
2025-05-08 01:53:21,499 - INFO - 该时间段的真实异常节点: {32, 35, 36, 23, 25}
2025-05-08 01:53:21,499 - INFO - 正在计算异常分数...
2025-05-08 01:53:21,536 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 34, 35, 36}
2025-05-08 01:53:21,537 - INFO - 正在为时间段 6506-6527 生成可视化
2025-05-08 01:53:21,537 - INFO - 正在为时间段 6506-6527 生成异常图可视化
2025-05-08 01:53:21,537 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:53:21,540 - DEBUG - 边统计: 正常边 716 条, 异常边 14 条
2025-05-08 01:53:21,609 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-2-1/seg_0_6506_6527.png
2025-05-08 01:53:21,885 - INFO - 成功保存时间段 6506-6527 的可视化结果
2025-05-08 01:53:21,886 - INFO - 
正在处理时间段 2/13: 7907-7960
2025-05-08 01:53:21,886 - INFO - 该时间段的真实异常节点: {32, 9, 10, 11, 13}
2025-05-08 01:53:21,886 - INFO - 正在计算异常分数...
2025-05-08 01:53:21,991 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 01:53:21,991 - INFO - 正在为时间段 7907-7960 生成可视化
2025-05-08 01:53:21,991 - INFO - 正在为时间段 7907-7960 生成异常图可视化
2025-05-08 01:53:21,992 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:53:21,995 - DEBUG - 边统计: 正常边 824 条, 异常边 16 条
2025-05-08 01:53:22,067 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-2-1/seg_1_7907_7960.png
2025-05-08 01:53:22,343 - INFO - 成功保存时间段 7907-7960 的可视化结果
2025-05-08 01:53:22,343 - INFO - 
正在处理时间段 3/13: 9340-9385
2025-05-08 01:53:22,343 - INFO - 该时间段的真实异常节点: {32, 33, 34, 9, 10, 11, 13}
2025-05-08 01:53:22,343 - INFO - 正在计算异常分数...
2025-05-08 01:53:22,430 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 01:53:22,430 - INFO - 正在为时间段 9340-9385 生成可视化
2025-05-08 01:53:22,430 - INFO - 正在为时间段 9340-9385 生成异常图可视化
2025-05-08 01:53:22,430 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:53:22,433 - DEBUG - 边统计: 正常边 816 条, 异常边 16 条
2025-05-08 01:53:22,504 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-2-1/seg_2_9340_9385.png
2025-05-08 01:53:22,779 - INFO - 成功保存时间段 9340-9385 的可视化结果
2025-05-08 01:53:22,779 - INFO - 
正在处理时间段 4/13: 9779-9804
2025-05-08 01:53:22,779 - INFO - 该时间段的真实异常节点: {33, 34, 5}
2025-05-08 01:53:22,779 - INFO - 正在计算异常分数...
2025-05-08 01:53:22,826 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 01:53:22,826 - INFO - 正在为时间段 9779-9804 生成可视化
2025-05-08 01:53:22,826 - INFO - 正在为时间段 9779-9804 生成异常图可视化
2025-05-08 01:53:22,826 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:53:22,829 - DEBUG - 边统计: 正常边 768 条, 异常边 10 条
2025-05-08 01:53:22,900 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-2-1/seg_3_9779_9804.png
2025-05-08 01:53:23,174 - INFO - 成功保存时间段 9779-9804 的可视化结果
2025-05-08 01:53:23,174 - INFO - 
正在处理时间段 5/13: 12173-12180
2025-05-08 01:53:23,174 - INFO - 该时间段的真实异常节点: {19, 20, 21, 22, 28}
2025-05-08 01:53:23,174 - INFO - 正在计算异常分数...
2025-05-08 01:53:23,184 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 01:53:23,184 - INFO - 正在为时间段 12173-12180 生成可视化
2025-05-08 01:53:23,184 - INFO - 正在为时间段 12173-12180 生成异常图可视化
2025-05-08 01:53:23,184 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:53:23,187 - DEBUG - 边统计: 正常边 682 条, 异常边 50 条
2025-05-08 01:53:23,256 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-2-1/seg_4_12173_12180.png
2025-05-08 01:53:23,528 - INFO - 成功保存时间段 12173-12180 的可视化结果
2025-05-08 01:53:23,528 - INFO - 
正在处理时间段 6/13: 16136-16587
2025-05-08 01:53:23,528 - INFO - 该时间段的真实异常节点: {24, 9, 10, 26}
2025-05-08 01:53:23,528 - INFO - 正在计算异常分数...
2025-05-08 01:53:24,430 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 01:53:24,430 - INFO - 正在为时间段 16136-16587 生成可视化
2025-05-08 01:53:24,430 - INFO - 正在为时间段 16136-16587 生成异常图可视化
2025-05-08 01:53:24,430 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:53:24,434 - DEBUG - 边统计: 正常边 938 条, 异常边 16 条
2025-05-08 01:53:24,649 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/robust_zscore/machine-2-1/seg_5_16136_16587.png
2025-05-08 01:53:24,936 - INFO - 成功保存时间段 16136-16587 的可视化结果
2025-05-08 01:53:24,936 - INFO - 
正在处理时间段 7/13: 17365-17381
2025-05-08 01:53:24,936 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 9, 14, 15, 16, 18, 24, 26}
2025-05-08 01:53:24,936 - INFO - 正在计算异常分数...
2025-05-08 01:53:24,967 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 34, 35, 36}
2025-05-08 01:53:24,967 - INFO - 正在为时间段 17365-17381 生成可视化
2025-05-08 01:53:24,967 - INFO - 正在为时间段 17365-17381 生成异常图可视化
2025-05-08 01:53:24,967 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 01:53:24,970 - DEBUG - 边统计: 正常边 806 条, 异常边 14 条
