2025-05-07 21:29:30,803 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 21:29:30,803 - INFO - 当前评分模式: ['mean_ratio']
2025-05-07 21:29:30,803 - INFO - 
==================================================
2025-05-07 21:29:30,803 - INFO - 开始执行网格搜索...
2025-05-07 21:29:30,809 - INFO - [machine-1-1] Starting grid search...
2025-05-07 21:30:31,963 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 22:19:18,520 - INFO - 正在为时间段 18575-18649 生成可视化
2025-05-07 22:19:18,521 - INFO - 正在为时间段 18575-18649 生成异常图可视化
2025-05-07 22:19:18,521 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:18,524 - DEBUG - 边统计: 正常边 830 条, 异常边 2 条
2025-05-07 22:19:18,591 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-1/seg_8_18575_18649.png
2025-05-07 22:19:18,852 - INFO - 成功保存时间段 18575-18649 的可视化结果
2025-05-07 22:19:18,852 - INFO - 
正在处理时间段 10/13: 20020-20035
2025-05-07 22:19:18,852 - INFO - 该时间段的真实异常节点: {1, 6, 7}
2025-05-07 22:19:18,852 - INFO - 正在计算异常分数...
2025-05-07 22:19:18,878 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-07 22:19:18,878 - INFO - 正在为时间段 20020-20035 生成可视化
2025-05-07 22:19:18,878 - INFO - 正在为时间段 20020-20035 生成异常图可视化
2025-05-07 22:19:18,878 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:18,882 - DEBUG - 边统计: 正常边 794 条, 异常边 26 条
2025-05-07 22:19:18,950 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-1/seg_9_20020_20035.png
2025-05-07 22:19:19,215 - INFO - 成功保存时间段 20020-20035 的可视化结果
2025-05-07 22:19:19,215 - INFO - 
正在处理时间段 11/13: 20340-20351
2025-05-07 22:19:19,215 - INFO - 该时间段的真实异常节点: {32, 9, 10, 11, 13}
2025-05-07 22:19:19,215 - INFO - 正在计算异常分数...
2025-05-07 22:19:19,232 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-07 22:19:19,232 - INFO - 正在为时间段 20340-20351 生成可视化
2025-05-07 22:19:19,232 - INFO - 正在为时间段 20340-20351 生成异常图可视化
2025-05-07 22:19:19,232 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:19,234 - DEBUG - 边统计: 正常边 708 条, 异常边 24 条
2025-05-07 22:19:19,307 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-1/seg_10_20340_20351.png
2025-05-07 22:19:19,568 - INFO - 成功保存时间段 20340-20351 的可视化结果
2025-05-07 22:19:19,568 - INFO - 
正在处理时间段 12/13: 20891-20911
2025-05-07 22:19:19,568 - INFO - 该时间段的真实异常节点: {10, 13}
2025-05-07 22:19:19,568 - INFO - 正在计算异常分数...
2025-05-07 22:19:19,602 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-07 22:19:19,602 - INFO - 正在为时间段 20891-20911 生成可视化
2025-05-07 22:19:19,602 - INFO - 正在为时间段 20891-20911 生成异常图可视化
2025-05-07 22:19:19,602 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:19,605 - DEBUG - 边统计: 正常边 822 条, 异常边 18 条
2025-05-07 22:19:19,673 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-1/seg_11_20891_20911.png
2025-05-07 22:19:19,937 - INFO - 成功保存时间段 20891-20911 的可视化结果
2025-05-07 22:19:19,937 - INFO - 
正在处理时间段 13/13: 22907-23294
2025-05-07 22:19:19,937 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 35, 36}
2025-05-07 22:19:19,937 - INFO - 正在计算异常分数...
2025-05-07 22:19:20,670 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-07 22:19:20,670 - INFO - 正在为时间段 22907-23294 生成可视化
2025-05-07 22:19:20,670 - INFO - 正在为时间段 22907-23294 生成异常图可视化
2025-05-07 22:19:20,670 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:20,673 - DEBUG - 边统计: 正常边 894 条, 异常边 12 条
2025-05-07 22:19:20,741 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-1/seg_12_22907_23294.png
2025-05-07 22:19:21,013 - INFO - 成功保存时间段 22907-23294 的可视化结果
2025-05-07 22:19:21,013 - INFO - 正在从 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-1 中的图像创建GIF
2025-05-07 22:19:21,791 - INFO - GIF已保存到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-1/machine-2-1.gif
2025-05-07 22:19:21,793 - INFO - 
==================================================
2025-05-07 22:19:21,793 - INFO - 开始数据集可视化: machine-2-2
2025-05-07 22:19:21,793 - INFO - 使用参数: 评分模式=mean_ratio, corr_threshold=0.6, 阈值=6.0
2025-05-07 22:19:21,793 - INFO - ==================================================

2025-05-07 22:19:21,793 - INFO - 正在加载数据集 machine-2-2 的数据
2025-05-07 22:19:21,798 - INFO - 数据加载成功。训练集形状: (23699, 38), 测试集形状: (23700, 38)
2025-05-07 22:19:21,798 - INFO - 正在计算边缘统计量...
2025-05-07 22:19:45,883 - INFO - 已计算 464 条边的统计量
2025-05-07 22:19:45,883 - INFO - 为每个节点使用相关系数阈值 >= 0.6 的邻居
2025-05-07 22:19:45,884 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-2
2025-05-07 22:19:45,961 - INFO - 在数据集中发现 11 个异常时间段
2025-05-07 22:19:45,961 - INFO - 
正在处理时间段 1/11: 12760-12770
2025-05-07 22:19:45,961 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 4, 33, 6, 7, 34, 35, 36, 23, 24, 25, 26, 31}
2025-05-07 22:19:45,961 - INFO - 正在计算异常分数...
2025-05-07 22:19:45,966 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 15, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-07 22:19:45,966 - INFO - 正在为时间段 12760-12770 生成可视化
2025-05-07 22:19:45,966 - INFO - 正在为时间段 12760-12770 生成异常图可视化
2025-05-07 22:19:45,966 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:45,967 - DEBUG - 边统计: 正常边 68 条, 异常边 92 条
2025-05-07 22:19:46,034 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-2/seg_0_12760_12770.png
2025-05-07 22:19:46,307 - INFO - 成功保存时间段 12760-12770 的可视化结果
2025-05-07 22:19:46,307 - INFO - 
正在处理时间段 2/11: 14511-14520
2025-05-07 22:19:46,307 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 4, 35, 6, 7, 36, 23, 24, 25, 26, 31}
2025-05-07 22:19:46,307 - INFO - 正在计算异常分数...
2025-05-07 22:19:46,311 - INFO - 检测到的异常节点: {1, 2, 3, 4, 12, 15, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 35, 36}
2025-05-07 22:19:46,311 - INFO - 正在为时间段 14511-14520 生成可视化
2025-05-07 22:19:46,311 - INFO - 正在为时间段 14511-14520 生成异常图可视化
2025-05-07 22:19:46,311 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:46,312 - DEBUG - 边统计: 正常边 74 条, 异常边 100 条
2025-05-07 22:19:46,539 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-2/seg_1_14511_14520.png
2025-05-07 22:19:46,801 - INFO - 成功保存时间段 14511-14520 的可视化结果
2025-05-07 22:19:46,801 - INFO - 
正在处理时间段 3/11: 15630-16501
2025-05-07 22:19:46,801 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 22:19:46,801 - INFO - 正在计算异常分数...
2025-05-07 22:19:47,221 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-07 22:19:47,221 - INFO - 正在为时间段 15630-16501 生成可视化
2025-05-07 22:19:47,221 - INFO - 正在为时间段 15630-16501 生成异常图可视化
2025-05-07 22:19:47,222 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:47,223 - DEBUG - 边统计: 正常边 104 条, 异常边 70 条
2025-05-07 22:19:47,288 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-2/seg_2_15630_16501.png
2025-05-07 22:19:47,548 - INFO - 成功保存时间段 15630-16501 的可视化结果
2025-05-07 22:19:47,548 - INFO - 
正在处理时间段 4/11: 17090-17941
2025-05-07 22:19:47,548 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 22:19:47,549 - INFO - 正在计算异常分数...
2025-05-07 22:19:47,918 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-07 22:19:47,918 - INFO - 正在为时间段 17090-17941 生成可视化
2025-05-07 22:19:47,918 - INFO - 正在为时间段 17090-17941 生成异常图可视化
2025-05-07 22:19:47,918 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:47,919 - DEBUG - 边统计: 正常边 110 条, 异常边 64 条
2025-05-07 22:19:47,983 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-2/seg_3_17090_17941.png
2025-05-07 22:19:48,242 - INFO - 成功保存时间段 17090-17941 的可视化结果
2025-05-07 22:19:48,242 - INFO - 
正在处理时间段 5/11: 18541-19381
2025-05-07 22:19:48,242 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 22:19:48,242 - INFO - 正在计算异常分数...
2025-05-07 22:19:48,612 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-07 22:19:48,612 - INFO - 正在为时间段 18541-19381 生成可视化
2025-05-07 22:19:48,612 - INFO - 正在为时间段 18541-19381 生成异常图可视化
2025-05-07 22:19:48,612 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:48,613 - DEBUG - 边统计: 正常边 106 条, 异常边 68 条
2025-05-07 22:19:48,680 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-2/seg_4_18541_19381.png
2025-05-07 22:19:48,942 - INFO - 成功保存时间段 18541-19381 的可视化结果
2025-05-07 22:19:48,942 - INFO - 
正在处理时间段 6/11: 20820-20822
2025-05-07 22:19:48,943 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-07 22:19:48,943 - INFO - 正在计算异常分数...
2025-05-07 22:19:48,943 - INFO - 检测到的异常节点: set()
2025-05-07 22:19:48,943 - INFO - 正在为时间段 20820-20822 生成可视化
2025-05-07 22:19:48,943 - INFO - 正在为时间段 20820-20822 生成异常图可视化
2025-05-07 22:19:48,943 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:48,944 - DEBUG - 边统计: 正常边 134 条, 异常边 32 条
2025-05-07 22:19:49,007 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-2/seg_5_20820_20822.png
2025-05-07 22:19:49,265 - INFO - 成功保存时间段 20820-20822 的可视化结果
2025-05-07 22:19:49,265 - INFO - 
正在处理时间段 7/11: 21024-21026
2025-05-07 22:19:49,265 - INFO - 该时间段的真实异常节点: {11}
2025-05-07 22:19:49,265 - INFO - 正在计算异常分数...
2025-05-07 22:19:49,265 - INFO - 检测到的异常节点: set()
2025-05-07 22:19:49,265 - INFO - 正在为时间段 21024-21026 生成可视化
2025-05-07 22:19:49,265 - INFO - 正在为时间段 21024-21026 生成异常图可视化
2025-05-07 22:19:49,265 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:49,266 - DEBUG - 边统计: 正常边 86 条, 异常边 66 条
2025-05-07 22:19:49,329 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-2/seg_6_21024_21026.png
2025-05-07 22:19:49,589 - INFO - 成功保存时间段 21024-21026 的可视化结果
2025-05-07 22:19:49,589 - INFO - 
正在处理时间段 8/11: 21280-21294
2025-05-07 22:19:49,589 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 4, 6, 7}
2025-05-07 22:19:49,589 - INFO - 正在计算异常分数...
2025-05-07 22:19:49,595 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 35, 36}
2025-05-07 22:19:49,595 - INFO - 正在为时间段 21280-21294 生成可视化
2025-05-07 22:19:49,595 - INFO - 正在为时间段 21280-21294 生成异常图可视化
2025-05-07 22:19:49,595 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:49,596 - DEBUG - 边统计: 正常边 82 条, 异常边 78 条
2025-05-07 22:19:49,659 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-2/seg_7_21280_21294.png
2025-05-07 22:19:49,920 - INFO - 成功保存时间段 21280-21294 的可视化结果
2025-05-07 22:19:49,921 - INFO - 
正在处理时间段 9/11: 21405-21427
2025-05-07 22:19:49,921 - INFO - 该时间段的真实异常节点: {19, 20, 21, 22, 28, 31}
2025-05-07 22:19:49,921 - INFO - 正在计算异常分数...
2025-05-07 22:19:49,931 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 14, 15, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 35, 36}
2025-05-07 22:19:49,931 - INFO - 正在为时间段 21405-21427 生成可视化
2025-05-07 22:19:49,931 - INFO - 正在为时间段 21405-21427 生成异常图可视化
2025-05-07 22:19:49,931 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:49,932 - DEBUG - 边统计: 正常边 82 条, 异常边 70 条
2025-05-07 22:19:50,003 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-2/seg_8_21405_21427.png
2025-05-07 22:19:50,265 - INFO - 成功保存时间段 21405-21427 的可视化结果
2025-05-07 22:19:50,265 - INFO - 
正在处理时间段 10/11: 22260-22262
2025-05-07 22:19:50,265 - INFO - 该时间段的真实异常节点: {6, 10, 11, 12, 13}
2025-05-07 22:19:50,265 - INFO - 正在计算异常分数...
2025-05-07 22:19:50,265 - INFO - 检测到的异常节点: set()
2025-05-07 22:19:50,265 - INFO - 正在为时间段 22260-22262 生成可视化
2025-05-07 22:19:50,265 - INFO - 正在为时间段 22260-22262 生成异常图可视化
2025-05-07 22:19:50,266 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:50,267 - DEBUG - 边统计: 正常边 104 条, 异常边 62 条
2025-05-07 22:19:50,329 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-2/seg_9_22260_22262.png
2025-05-07 22:19:50,590 - INFO - 成功保存时间段 22260-22262 的可视化结果
2025-05-07 22:19:50,590 - INFO - 
正在处理时间段 11/11: 23099-23298
2025-05-07 22:19:50,590 - INFO - 该时间段的真实异常节点: {9, 15}
2025-05-07 22:19:50,590 - INFO - 正在计算异常分数...
2025-05-07 22:19:50,678 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-07 22:19:50,678 - INFO - 正在为时间段 23099-23298 生成可视化
2025-05-07 22:19:50,678 - INFO - 正在为时间段 23099-23298 生成异常图可视化
2025-05-07 22:19:50,678 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:19:50,679 - DEBUG - 边统计: 正常边 98 条, 异常边 76 条
2025-05-07 22:19:50,954 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-2/seg_10_23099_23298.png
2025-05-07 22:19:51,216 - INFO - 成功保存时间段 23099-23298 的可视化结果
2025-05-07 22:19:51,217 - INFO - 正在从 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-2 中的图像创建GIF
2025-05-07 22:19:51,898 - INFO - GIF已保存到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-2/machine-2-2.gif
2025-05-07 22:19:51,899 - INFO - 
==================================================
2025-05-07 22:19:51,899 - INFO - 开始数据集可视化: machine-2-7
2025-05-07 22:19:51,899 - INFO - 使用参数: 评分模式=mean_ratio, corr_threshold=0.6, 阈值=3.0
2025-05-07 22:19:51,899 - INFO - ==================================================

2025-05-07 22:19:51,899 - INFO - 正在加载数据集 machine-2-7 的数据
2025-05-07 22:19:51,902 - INFO - 数据加载成功。训练集形状: (23696, 38), 测试集形状: (23696, 38)
2025-05-07 22:19:51,903 - INFO - 正在计算边缘统计量...
2025-05-07 22:20:17,280 - INFO - 已计算 435 条边的统计量
2025-05-07 22:20:17,280 - INFO - 为每个节点使用相关系数阈值 >= 0.6 的邻居
2025-05-07 22:20:17,281 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-7
2025-05-07 22:20:17,356 - INFO - 在数据集中发现 20 个异常时间段
2025-05-07 22:20:17,356 - INFO - 
正在处理时间段 1/20: 664-666
2025-05-07 22:20:17,357 - INFO - 该时间段的真实异常节点: {9, 13, 14}
2025-05-07 22:20:17,357 - INFO - 正在计算异常分数...
2025-05-07 22:20:17,357 - INFO - 检测到的异常节点: set()
2025-05-07 22:20:17,357 - INFO - 正在为时间段 664-666 生成可视化
2025-05-07 22:20:17,357 - INFO - 正在为时间段 664-666 生成异常图可视化
2025-05-07 22:20:17,358 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:20:17,358 - DEBUG - 边统计: 正常边 62 条, 异常边 18 条
2025-05-07 22:20:17,425 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-7/seg_0_664_666.png
2025-05-07 22:20:17,695 - INFO - 成功保存时间段 664-666 的可视化结果
2025-05-07 22:20:17,695 - INFO - 
正在处理时间段 2/20: 2104-2106
2025-05-07 22:20:17,695 - INFO - 该时间段的真实异常节点: {13, 14}
2025-05-07 22:20:17,695 - INFO - 正在计算异常分数...
2025-05-07 22:20:17,695 - INFO - 检测到的异常节点: set()
2025-05-07 22:20:17,695 - INFO - 正在为时间段 2104-2106 生成可视化
2025-05-07 22:20:17,695 - INFO - 正在为时间段 2104-2106 生成异常图可视化
2025-05-07 22:20:17,696 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:20:17,696 - DEBUG - 边统计: 正常边 58 条, 异常边 22 条
2025-05-07 22:20:17,758 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-7/seg_1_2104_2106.png
2025-05-07 22:20:18,018 - INFO - 成功保存时间段 2104-2106 的可视化结果
2025-05-07 22:20:18,019 - INFO - 
正在处理时间段 3/20: 3544-3546
2025-05-07 22:20:18,019 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 22:20:18,019 - INFO - 正在计算异常分数...
2025-05-07 22:20:18,019 - INFO - 检测到的异常节点: set()
2025-05-07 22:20:18,019 - INFO - 正在为时间段 3544-3546 生成可视化
2025-05-07 22:20:18,019 - INFO - 正在为时间段 3544-3546 生成异常图可视化
2025-05-07 22:20:18,019 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:20:18,019 - DEBUG - 边统计: 正常边 46 条, 异常边 34 条
2025-05-07 22:20:18,079 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-7/seg_2_3544_3546.png
2025-05-07 22:20:18,339 - INFO - 成功保存时间段 3544-3546 的可视化结果
2025-05-07 22:20:18,339 - INFO - 
正在处理时间段 4/20: 4984-4986
2025-05-07 22:20:18,340 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 22:20:18,340 - INFO - 正在计算异常分数...
2025-05-07 22:20:18,340 - INFO - 检测到的异常节点: set()
2025-05-07 22:20:18,340 - INFO - 正在为时间段 4984-4986 生成可视化
2025-05-07 22:20:18,340 - INFO - 正在为时间段 4984-4986 生成异常图可视化
2025-05-07 22:20:18,340 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:20:18,340 - DEBUG - 边统计: 正常边 62 条, 异常边 18 条
2025-05-07 22:20:18,401 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-7/seg_3_4984_4986.png
2025-05-07 22:20:18,671 - INFO - 成功保存时间段 4984-4986 的可视化结果
2025-05-07 22:20:18,671 - INFO - 
正在处理时间段 5/20: 6030-6033
2025-05-07 22:20:18,671 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-07 22:20:18,671 - INFO - 正在计算异常分数...
2025-05-07 22:20:18,672 - INFO - 检测到的异常节点: set()
2025-05-07 22:20:18,672 - INFO - 正在为时间段 6030-6033 生成可视化
2025-05-07 22:20:18,672 - INFO - 正在为时间段 6030-6033 生成异常图可视化
2025-05-07 22:20:18,672 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:20:18,672 - DEBUG - 边统计: 正常边 66 条, 异常边 8 条
2025-05-07 22:20:18,734 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-7/seg_4_6030_6033.png
2025-05-07 22:20:18,996 - INFO - 成功保存时间段 6030-6033 的可视化结果
2025-05-07 22:20:18,996 - INFO - 
正在处理时间段 6/20: 7665-7668
2025-05-07 22:20:18,996 - INFO - 该时间段的真实异常节点: {30}
2025-05-07 22:20:18,996 - INFO - 正在计算异常分数...
2025-05-07 22:20:18,996 - INFO - 检测到的异常节点: set()
2025-05-07 22:20:18,996 - INFO - 正在为时间段 7665-7668 生成可视化
2025-05-07 22:20:18,996 - INFO - 正在为时间段 7665-7668 生成异常图可视化
2025-05-07 22:20:18,997 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:20:18,997 - DEBUG - 边统计: 正常边 60 条, 异常边 14 条
2025-05-07 22:20:19,057 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-7/seg_5_7665_7668.png
2025-05-07 22:20:19,318 - INFO - 成功保存时间段 7665-7668 的可视化结果
2025-05-07 22:20:19,318 - INFO - 
正在处理时间段 7/20: 7863-7866
2025-05-07 22:20:19,318 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 22:20:19,318 - INFO - 正在计算异常分数...
2025-05-07 22:20:19,318 - INFO - 检测到的异常节点: set()
2025-05-07 22:20:19,318 - INFO - 正在为时间段 7863-7866 生成可视化
2025-05-07 22:20:19,318 - INFO - 正在为时间段 7863-7866 生成异常图可视化
2025-05-07 22:20:19,319 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:20:19,319 - DEBUG - 边统计: 正常边 64 条, 异常边 16 条
2025-05-07 22:20:19,380 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-7/seg_6_7863_7866.png
2025-05-07 22:20:19,641 - INFO - 成功保存时间段 7863-7866 的可视化结果
2025-05-07 22:20:19,641 - INFO - 
正在处理时间段 8/20: 9304-9306
2025-05-07 22:20:19,642 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 22:20:19,642 - INFO - 正在计算异常分数...
2025-05-07 22:20:19,642 - INFO - 检测到的异常节点: set()
2025-05-07 22:20:19,642 - INFO - 正在为时间段 9304-9306 生成可视化
2025-05-07 22:20:19,642 - INFO - 正在为时间段 9304-9306 生成异常图可视化
2025-05-07 22:20:19,642 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:20:19,642 - DEBUG - 边统计: 正常边 52 条, 异常边 28 条
2025-05-07 22:20:19,701 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-7/seg_7_9304_9306.png
2025-05-07 22:20:19,972 - INFO - 成功保存时间段 9304-9306 的可视化结果
2025-05-07 22:20:19,972 - INFO - 
正在处理时间段 9/20: 10744-10746
2025-05-07 22:20:19,972 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 22:20:19,972 - INFO - 正在计算异常分数...
2025-05-07 22:20:19,972 - INFO - 检测到的异常节点: set()
2025-05-07 22:20:19,972 - INFO - 正在为时间段 10744-10746 生成可视化
2025-05-07 22:20:19,972 - INFO - 正在为时间段 10744-10746 生成异常图可视化
2025-05-07 22:20:19,972 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 22:20:19,973 - DEBUG - 边统计: 正常边 50 条, 异常边 26 条
2025-05-07 22:20:20,035 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/mean_ratio/machine-2-7/seg_8_10744_10746.png
2025-05-07 22:20:20,298 - INFO - 成功保存时间段 10744-10746 的可视化结果
2025-05-07 22:20:20,299 - INFO - 
正在处理时间段 10/20: 12099-12126
2025-05-07 22:20:20,299 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 24, 26}
2025-05-07 22:20:20,299 - INFO - 正在计算异常分数...
2025-05-07 22:20:20,305 - INFO - 检测到的异常节点: {2, 3, 4, 6, 7, 11, 12, 15, 16, 19, 20, 21, 22, 24, 25, 26, 28, 31, 35, 36}
2025-05-07 22:20:20,306 - INFO - 正在为时间段 12099-12126 生成可视化
2025-05-07 22:20:20,306 - INFO - 正在为时间段 12099-12126 生成异常图可视化
2025-05-07 22:20:20,306 - DEBUG - 创建包含 38 个节点的图结构
