2025-04-17 17:49:03,684 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_corr_threshold', visual_dir='./visual/els/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 17:49:03,685 - INFO - 当前评分模式: ['mean_ratio']
2025-04-17 17:49:03,685 - INFO - 
==================================================
2025-04-17 17:49:03,685 - INFO - 开始执行网格搜索...
2025-04-17 17:49:03,688 - INFO - [els-1] Starting grid search...
2025-04-17 17:49:04,507 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:25,728 - INFO - 成功保存时间段 3564-3564 的可视化结果
2025-04-17 17:49:25,728 - INFO - 
正在处理时间段 23/77: 3583-3584
2025-04-17 17:49:25,728 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:25,728 - INFO - 正在计算异常分数...
2025-04-17 17:49:25,728 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:25,728 - INFO - 正在为时间段 3583-3584 生成可视化
2025-04-17 17:49:25,728 - INFO - 正在为时间段 3583-3584 生成异常图可视化
2025-04-17 17:49:25,728 - DEBUG - 边统计: 正常边 0 条, 异常边 42 条
2025-04-17 17:49:25,776 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_22_3583_3584.png
2025-04-17 17:49:26,051 - INFO - 成功保存时间段 3583-3584 的可视化结果
2025-04-17 17:49:26,052 - INFO - 
正在处理时间段 24/77: 3592-3592
2025-04-17 17:49:26,052 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:26,052 - INFO - 正在计算异常分数...
2025-04-17 17:49:26,052 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:26,052 - INFO - 正在为时间段 3592-3592 生成可视化
2025-04-17 17:49:26,052 - INFO - 正在为时间段 3592-3592 生成异常图可视化
2025-04-17 17:49:26,052 - INFO - 单个点位异常段 3592-3592，扩展为 3588-3592 (window_size=5)
2025-04-17 17:49:26,052 - DEBUG - 边统计: 正常边 26 条, 异常边 16 条
2025-04-17 17:49:26,100 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_23_3592_3592.png
2025-04-17 17:49:26,377 - INFO - 成功保存时间段 3592-3592 的可视化结果
2025-04-17 17:49:26,377 - INFO - 
正在处理时间段 25/77: 3611-3611
2025-04-17 17:49:26,377 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:26,377 - INFO - 正在计算异常分数...
2025-04-17 17:49:26,377 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:26,377 - INFO - 正在为时间段 3611-3611 生成可视化
2025-04-17 17:49:26,377 - INFO - 正在为时间段 3611-3611 生成异常图可视化
2025-04-17 17:49:26,377 - INFO - 单个点位异常段 3611-3611，扩展为 3607-3611 (window_size=5)
2025-04-17 17:49:26,378 - DEBUG - 边统计: 正常边 40 条, 异常边 2 条
2025-04-17 17:49:26,425 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_24_3611_3611.png
2025-04-17 17:49:26,706 - INFO - 成功保存时间段 3611-3611 的可视化结果
2025-04-17 17:49:26,707 - INFO - 
正在处理时间段 26/77: 3646-3646
2025-04-17 17:49:26,707 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:26,707 - INFO - 正在计算异常分数...
2025-04-17 17:49:26,707 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:26,707 - INFO - 正在为时间段 3646-3646 生成可视化
2025-04-17 17:49:26,707 - INFO - 正在为时间段 3646-3646 生成异常图可视化
2025-04-17 17:49:26,707 - INFO - 单个点位异常段 3646-3646，扩展为 3642-3646 (window_size=5)
2025-04-17 17:49:26,707 - DEBUG - 边统计: 正常边 36 条, 异常边 6 条
2025-04-17 17:49:26,755 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_25_3646_3646.png
2025-04-17 17:49:27,035 - INFO - 成功保存时间段 3646-3646 的可视化结果
2025-04-17 17:49:27,035 - INFO - 
正在处理时间段 27/77: 3653-3657
2025-04-17 17:49:27,035 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:49:27,035 - INFO - 正在计算异常分数...
2025-04-17 17:49:27,035 - INFO - 检测到的异常节点: {7, 8, 9, 10, 12, 13}
2025-04-17 17:49:27,035 - INFO - 正在为时间段 3653-3657 生成可视化
2025-04-17 17:49:27,035 - INFO - 正在为时间段 3653-3657 生成异常图可视化
2025-04-17 17:49:27,036 - DEBUG - 边统计: 正常边 14 条, 异常边 28 条
2025-04-17 17:49:27,083 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_26_3653_3657.png
2025-04-17 17:49:27,359 - INFO - 成功保存时间段 3653-3657 的可视化结果
2025-04-17 17:49:27,359 - INFO - 
正在处理时间段 28/77: 3896-3898
2025-04-17 17:49:27,359 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:27,359 - INFO - 正在计算异常分数...
2025-04-17 17:49:27,359 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:27,359 - INFO - 正在为时间段 3896-3898 生成可视化
2025-04-17 17:49:27,359 - INFO - 正在为时间段 3896-3898 生成异常图可视化
2025-04-17 17:49:27,359 - DEBUG - 边统计: 正常边 22 条, 异常边 20 条
2025-04-17 17:49:27,407 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_27_3896_3898.png
2025-04-17 17:49:27,687 - INFO - 成功保存时间段 3896-3898 的可视化结果
2025-04-17 17:49:27,687 - INFO - 
正在处理时间段 29/77: 4224-4239
2025-04-17 17:49:27,687 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:49:27,688 - INFO - 正在计算异常分数...
2025-04-17 17:49:27,690 - INFO - 检测到的异常节点: {2, 5, 7, 8, 9, 10, 12}
2025-04-17 17:49:27,690 - INFO - 正在为时间段 4224-4239 生成可视化
2025-04-17 17:49:27,690 - INFO - 正在为时间段 4224-4239 生成异常图可视化
2025-04-17 17:49:27,691 - DEBUG - 边统计: 正常边 42 条, 异常边 0 条
2025-04-17 17:49:27,739 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_28_4224_4239.png
2025-04-17 17:49:28,015 - INFO - 成功保存时间段 4224-4239 的可视化结果
2025-04-17 17:49:28,015 - INFO - 
正在处理时间段 30/77: 4451-4454
2025-04-17 17:49:28,015 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:28,015 - INFO - 正在计算异常分数...
2025-04-17 17:49:28,015 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:28,015 - INFO - 正在为时间段 4451-4454 生成可视化
2025-04-17 17:49:28,015 - INFO - 正在为时间段 4451-4454 生成异常图可视化
2025-04-17 17:49:28,015 - DEBUG - 边统计: 正常边 40 条, 异常边 2 条
2025-04-17 17:49:28,063 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_29_4451_4454.png
2025-04-17 17:49:28,337 - INFO - 成功保存时间段 4451-4454 的可视化结果
2025-04-17 17:49:28,337 - INFO - 
正在处理时间段 31/77: 4474-4474
2025-04-17 17:49:28,337 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:28,337 - INFO - 正在计算异常分数...
2025-04-17 17:49:28,337 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:28,338 - INFO - 正在为时间段 4474-4474 生成可视化
2025-04-17 17:49:28,338 - INFO - 正在为时间段 4474-4474 生成异常图可视化
2025-04-17 17:49:28,338 - INFO - 单个点位异常段 4474-4474，扩展为 4470-4474 (window_size=5)
2025-04-17 17:49:28,338 - DEBUG - 边统计: 正常边 40 条, 异常边 2 条
2025-04-17 17:49:28,385 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_30_4474_4474.png
2025-04-17 17:49:28,661 - INFO - 成功保存时间段 4474-4474 的可视化结果
2025-04-17 17:49:28,661 - INFO - 
正在处理时间段 32/77: 4533-4537
2025-04-17 17:49:28,661 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:49:28,661 - INFO - 正在计算异常分数...
2025-04-17 17:49:28,662 - INFO - 检测到的异常节点: {9, 7}
2025-04-17 17:49:28,662 - INFO - 正在为时间段 4533-4537 生成可视化
2025-04-17 17:49:28,662 - INFO - 正在为时间段 4533-4537 生成异常图可视化
2025-04-17 17:49:28,662 - DEBUG - 边统计: 正常边 40 条, 异常边 2 条
2025-04-17 17:49:28,710 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_31_4533_4537.png
2025-04-17 17:49:28,989 - INFO - 成功保存时间段 4533-4537 的可视化结果
2025-04-17 17:49:28,989 - INFO - 
正在处理时间段 33/77: 4778-4796
2025-04-17 17:49:28,989 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:49:28,989 - INFO - 正在计算异常分数...
2025-04-17 17:49:28,992 - INFO - 检测到的异常节点: {1, 3, 4, 6, 7, 8, 9, 10, 12, 13}
2025-04-17 17:49:28,992 - INFO - 正在为时间段 4778-4796 生成可视化
2025-04-17 17:49:28,992 - INFO - 正在为时间段 4778-4796 生成异常图可视化
2025-04-17 17:49:28,993 - DEBUG - 边统计: 正常边 36 条, 异常边 6 条
2025-04-17 17:49:29,039 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_32_4778_4796.png
2025-04-17 17:49:29,315 - INFO - 成功保存时间段 4778-4796 的可视化结果
2025-04-17 17:49:29,315 - INFO - 
正在处理时间段 34/77: 5077-5081
2025-04-17 17:49:29,315 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:49:29,315 - INFO - 正在计算异常分数...
2025-04-17 17:49:29,316 - INFO - 检测到的异常节点: {3, 6}
2025-04-17 17:49:29,316 - INFO - 正在为时间段 5077-5081 生成可视化
2025-04-17 17:49:29,316 - INFO - 正在为时间段 5077-5081 生成异常图可视化
2025-04-17 17:49:29,316 - DEBUG - 边统计: 正常边 40 条, 异常边 2 条
2025-04-17 17:49:29,364 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_33_5077_5081.png
2025-04-17 17:49:29,638 - INFO - 成功保存时间段 5077-5081 的可视化结果
2025-04-17 17:49:29,638 - INFO - 
正在处理时间段 35/77: 5287-5289
2025-04-17 17:49:29,639 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11, 12}
2025-04-17 17:49:29,639 - INFO - 正在计算异常分数...
2025-04-17 17:49:29,639 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:29,639 - INFO - 正在为时间段 5287-5289 生成可视化
2025-04-17 17:49:29,639 - INFO - 正在为时间段 5287-5289 生成异常图可视化
2025-04-17 17:49:29,639 - DEBUG - 边统计: 正常边 30 条, 异常边 12 条
2025-04-17 17:49:29,757 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_34_5287_5289.png
2025-04-17 17:49:30,038 - INFO - 成功保存时间段 5287-5289 的可视化结果
2025-04-17 17:49:30,038 - INFO - 
正在处理时间段 36/77: 5291-5291
2025-04-17 17:49:30,038 - INFO - 该时间段的真实异常节点: {9, 11, 12}
2025-04-17 17:49:30,038 - INFO - 正在计算异常分数...
2025-04-17 17:49:30,038 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:30,038 - INFO - 正在为时间段 5291-5291 生成可视化
2025-04-17 17:49:30,038 - INFO - 正在为时间段 5291-5291 生成异常图可视化
2025-04-17 17:49:30,038 - INFO - 单个点位异常段 5291-5291，扩展为 5287-5291 (window_size=5)
2025-04-17 17:49:30,039 - DEBUG - 边统计: 正常边 36 条, 异常边 6 条
2025-04-17 17:49:30,087 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_35_5291_5291.png
2025-04-17 17:49:30,366 - INFO - 成功保存时间段 5291-5291 的可视化结果
2025-04-17 17:49:30,366 - INFO - 
正在处理时间段 37/77: 5337-5337
2025-04-17 17:49:30,366 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:30,366 - INFO - 正在计算异常分数...
2025-04-17 17:49:30,366 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:30,367 - INFO - 正在为时间段 5337-5337 生成可视化
2025-04-17 17:49:30,367 - INFO - 正在为时间段 5337-5337 生成异常图可视化
2025-04-17 17:49:30,367 - INFO - 单个点位异常段 5337-5337，扩展为 5333-5337 (window_size=5)
2025-04-17 17:49:30,367 - DEBUG - 边统计: 正常边 28 条, 异常边 14 条
2025-04-17 17:49:30,414 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_36_5337_5337.png
2025-04-17 17:49:30,691 - INFO - 成功保存时间段 5337-5337 的可视化结果
2025-04-17 17:49:30,692 - INFO - 
正在处理时间段 38/77: 5576-5576
2025-04-17 17:49:30,692 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:30,692 - INFO - 正在计算异常分数...
2025-04-17 17:49:30,692 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:30,692 - INFO - 正在为时间段 5576-5576 生成可视化
2025-04-17 17:49:30,692 - INFO - 正在为时间段 5576-5576 生成异常图可视化
2025-04-17 17:49:30,692 - INFO - 单个点位异常段 5576-5576，扩展为 5572-5576 (window_size=5)
2025-04-17 17:49:30,692 - DEBUG - 边统计: 正常边 42 条, 异常边 0 条
2025-04-17 17:49:30,740 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_37_5576_5576.png
2025-04-17 17:49:31,021 - INFO - 成功保存时间段 5576-5576 的可视化结果
2025-04-17 17:49:31,021 - INFO - 
正在处理时间段 39/77: 5582-5582
2025-04-17 17:49:31,021 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:31,021 - INFO - 正在计算异常分数...
2025-04-17 17:49:31,021 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:31,021 - INFO - 正在为时间段 5582-5582 生成可视化
2025-04-17 17:49:31,021 - INFO - 正在为时间段 5582-5582 生成异常图可视化
2025-04-17 17:49:31,021 - INFO - 单个点位异常段 5582-5582，扩展为 5578-5582 (window_size=5)
2025-04-17 17:49:31,022 - DEBUG - 边统计: 正常边 40 条, 异常边 2 条
2025-04-17 17:49:31,070 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_38_5582_5582.png
2025-04-17 17:49:31,348 - INFO - 成功保存时间段 5582-5582 的可视化结果
2025-04-17 17:49:31,348 - INFO - 
正在处理时间段 40/77: 5591-5591
2025-04-17 17:49:31,348 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:31,348 - INFO - 正在计算异常分数...
2025-04-17 17:49:31,348 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:31,348 - INFO - 正在为时间段 5591-5591 生成可视化
2025-04-17 17:49:31,348 - INFO - 正在为时间段 5591-5591 生成异常图可视化
2025-04-17 17:49:31,348 - INFO - 单个点位异常段 5591-5591，扩展为 5587-5591 (window_size=5)
2025-04-17 17:49:31,349 - DEBUG - 边统计: 正常边 36 条, 异常边 6 条
2025-04-17 17:49:31,396 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_39_5591_5591.png
2025-04-17 17:49:31,671 - INFO - 成功保存时间段 5591-5591 的可视化结果
2025-04-17 17:49:31,671 - INFO - 
正在处理时间段 41/77: 5606-5606
2025-04-17 17:49:31,671 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:31,671 - INFO - 正在计算异常分数...
2025-04-17 17:49:31,671 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:31,671 - INFO - 正在为时间段 5606-5606 生成可视化
2025-04-17 17:49:31,671 - INFO - 正在为时间段 5606-5606 生成异常图可视化
2025-04-17 17:49:31,671 - INFO - 单个点位异常段 5606-5606，扩展为 5602-5606 (window_size=5)
2025-04-17 17:49:31,671 - DEBUG - 边统计: 正常边 34 条, 异常边 8 条
2025-04-17 17:49:31,719 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_40_5606_5606.png
2025-04-17 17:49:31,997 - INFO - 成功保存时间段 5606-5606 的可视化结果
2025-04-17 17:49:31,997 - INFO - 
正在处理时间段 42/77: 5621-5621
2025-04-17 17:49:31,997 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:31,997 - INFO - 正在计算异常分数...
2025-04-17 17:49:31,997 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:31,997 - INFO - 正在为时间段 5621-5621 生成可视化
2025-04-17 17:49:31,997 - INFO - 正在为时间段 5621-5621 生成异常图可视化
2025-04-17 17:49:31,997 - INFO - 单个点位异常段 5621-5621，扩展为 5617-5621 (window_size=5)
2025-04-17 17:49:31,997 - DEBUG - 边统计: 正常边 32 条, 异常边 10 条
2025-04-17 17:49:32,046 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_41_5621_5621.png
2025-04-17 17:49:32,325 - INFO - 成功保存时间段 5621-5621 的可视化结果
2025-04-17 17:49:32,325 - INFO - 
正在处理时间段 43/77: 5627-5627
2025-04-17 17:49:32,326 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:32,326 - INFO - 正在计算异常分数...
2025-04-17 17:49:32,326 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:32,326 - INFO - 正在为时间段 5627-5627 生成可视化
2025-04-17 17:49:32,326 - INFO - 正在为时间段 5627-5627 生成异常图可视化
2025-04-17 17:49:32,326 - INFO - 单个点位异常段 5627-5627，扩展为 5623-5627 (window_size=5)
2025-04-17 17:49:32,326 - DEBUG - 边统计: 正常边 38 条, 异常边 4 条
2025-04-17 17:49:32,374 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_42_5627_5627.png
2025-04-17 17:49:32,650 - INFO - 成功保存时间段 5627-5627 的可视化结果
2025-04-17 17:49:32,650 - INFO - 
正在处理时间段 44/77: 5963-5981
2025-04-17 17:49:32,650 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:49:32,650 - INFO - 正在计算异常分数...
2025-04-17 17:49:32,653 - INFO - 检测到的异常节点: {2, 3, 4, 6, 7, 8, 9, 10, 12, 13}
2025-04-17 17:49:32,653 - INFO - 正在为时间段 5963-5981 生成可视化
2025-04-17 17:49:32,653 - INFO - 正在为时间段 5963-5981 生成异常图可视化
2025-04-17 17:49:32,653 - DEBUG - 边统计: 正常边 42 条, 异常边 0 条
2025-04-17 17:49:32,701 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_43_5963_5981.png
2025-04-17 17:49:32,976 - INFO - 成功保存时间段 5963-5981 的可视化结果
2025-04-17 17:49:32,976 - INFO - 
正在处理时间段 45/77: 6157-6161
2025-04-17 17:49:32,976 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:32,976 - INFO - 正在计算异常分数...
2025-04-17 17:49:32,976 - INFO - 检测到的异常节点: {9, 10}
2025-04-17 17:49:32,976 - INFO - 正在为时间段 6157-6161 生成可视化
2025-04-17 17:49:32,976 - INFO - 正在为时间段 6157-6161 生成异常图可视化
2025-04-17 17:49:32,977 - DEBUG - 边统计: 正常边 38 条, 异常边 4 条
2025-04-17 17:49:33,024 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_44_6157_6161.png
2025-04-17 17:49:33,304 - INFO - 成功保存时间段 6157-6161 的可视化结果
2025-04-17 17:49:33,304 - INFO - 
正在处理时间段 46/77: 6197-6200
2025-04-17 17:49:33,304 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:33,304 - INFO - 正在计算异常分数...
2025-04-17 17:49:33,304 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:33,304 - INFO - 正在为时间段 6197-6200 生成可视化
2025-04-17 17:49:33,305 - INFO - 正在为时间段 6197-6200 生成异常图可视化
2025-04-17 17:49:33,305 - DEBUG - 边统计: 正常边 36 条, 异常边 6 条
2025-04-17 17:49:33,352 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_45_6197_6200.png
2025-04-17 17:49:33,627 - INFO - 成功保存时间段 6197-6200 的可视化结果
2025-04-17 17:49:33,627 - INFO - 
正在处理时间段 47/77: 6233-6254
2025-04-17 17:49:33,627 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11, 12}
2025-04-17 17:49:33,627 - INFO - 正在计算异常分数...
2025-04-17 17:49:33,631 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13}
2025-04-17 17:49:33,631 - INFO - 正在为时间段 6233-6254 生成可视化
2025-04-17 17:49:33,631 - INFO - 正在为时间段 6233-6254 生成异常图可视化
2025-04-17 17:49:33,631 - DEBUG - 边统计: 正常边 42 条, 异常边 0 条
2025-04-17 17:49:33,680 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_46_6233_6254.png
2025-04-17 17:49:33,966 - INFO - 成功保存时间段 6233-6254 的可视化结果
2025-04-17 17:49:33,966 - INFO - 
正在处理时间段 48/77: 6440-6449
2025-04-17 17:49:33,967 - INFO - 该时间段的真实异常节点: {9, 10, 12}
2025-04-17 17:49:33,967 - INFO - 正在计算异常分数...
2025-04-17 17:49:33,968 - INFO - 检测到的异常节点: {9, 10, 13, 7}
2025-04-17 17:49:33,968 - INFO - 正在为时间段 6440-6449 生成可视化
2025-04-17 17:49:33,968 - INFO - 正在为时间段 6440-6449 生成异常图可视化
2025-04-17 17:49:33,968 - DEBUG - 边统计: 正常边 42 条, 异常边 0 条
2025-04-17 17:49:34,087 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_47_6440_6449.png
2025-04-17 17:49:34,369 - INFO - 成功保存时间段 6440-6449 的可视化结果
2025-04-17 17:49:34,369 - INFO - 
正在处理时间段 49/77: 6457-6457
2025-04-17 17:49:34,370 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:34,370 - INFO - 正在计算异常分数...
2025-04-17 17:49:34,370 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:34,370 - INFO - 正在为时间段 6457-6457 生成可视化
2025-04-17 17:49:34,370 - INFO - 正在为时间段 6457-6457 生成异常图可视化
2025-04-17 17:49:34,370 - INFO - 单个点位异常段 6457-6457，扩展为 6453-6457 (window_size=5)
2025-04-17 17:49:34,370 - DEBUG - 边统计: 正常边 40 条, 异常边 2 条
2025-04-17 17:49:34,418 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_48_6457_6457.png
2025-04-17 17:49:34,695 - INFO - 成功保存时间段 6457-6457 的可视化结果
2025-04-17 17:49:34,695 - INFO - 
正在处理时间段 50/77: 6471-6491
2025-04-17 17:49:34,695 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:34,695 - INFO - 正在计算异常分数...
2025-04-17 17:49:34,698 - INFO - 检测到的异常节点: {2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13}
2025-04-17 17:49:34,698 - INFO - 正在为时间段 6471-6491 生成可视化
2025-04-17 17:49:34,698 - INFO - 正在为时间段 6471-6491 生成异常图可视化
2025-04-17 17:49:34,699 - DEBUG - 边统计: 正常边 42 条, 异常边 0 条
2025-04-17 17:49:34,747 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_49_6471_6491.png
2025-04-17 17:49:35,021 - INFO - 成功保存时间段 6471-6491 的可视化结果
2025-04-17 17:49:35,022 - INFO - 
正在处理时间段 51/77: 6500-6500
2025-04-17 17:49:35,022 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:35,022 - INFO - 正在计算异常分数...
2025-04-17 17:49:35,022 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:35,022 - INFO - 正在为时间段 6500-6500 生成可视化
2025-04-17 17:49:35,022 - INFO - 正在为时间段 6500-6500 生成异常图可视化
2025-04-17 17:49:35,022 - INFO - 单个点位异常段 6500-6500，扩展为 6496-6500 (window_size=5)
2025-04-17 17:49:35,022 - DEBUG - 边统计: 正常边 36 条, 异常边 6 条
2025-04-17 17:49:35,070 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_50_6500_6500.png
2025-04-17 17:49:35,352 - INFO - 成功保存时间段 6500-6500 的可视化结果
2025-04-17 17:49:35,352 - INFO - 
正在处理时间段 52/77: 6513-6515
2025-04-17 17:49:35,353 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:49:35,353 - INFO - 正在计算异常分数...
2025-04-17 17:49:35,353 - INFO - 检测到的异常节点: set()
2025-04-17 17:49:35,353 - INFO - 正在为时间段 6513-6515 生成可视化
2025-04-17 17:49:35,353 - INFO - 正在为时间段 6513-6515 生成异常图可视化
2025-04-17 17:49:35,353 - DEBUG - 边统计: 正常边 22 条, 异常边 20 条
2025-04-17 17:49:35,401 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_51_6513_6515.png
2025-04-17 17:49:35,678 - INFO - 成功保存时间段 6513-6515 的可视化结果
2025-04-17 17:49:35,678 - INFO - 
正在处理时间段 53/77: 6531-6545
2025-04-17 17:49:35,678 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:49:35,678 - INFO - 正在计算异常分数...
2025-04-17 17:49:35,680 - INFO - 检测到的异常节点: {1, 3, 6, 7, 8, 9, 10, 12, 13}
2025-04-17 17:49:35,680 - INFO - 正在为时间段 6531-6545 生成可视化
2025-04-17 17:49:35,680 - INFO - 正在为时间段 6531-6545 生成异常图可视化
2025-04-17 17:49:35,681 - DEBUG - 边统计: 正常边 42 条, 异常边 0 条
2025-04-17 17:49:35,729 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/mean_ratio/els-1/seg_52_6531_6545.png
