2025-05-08 03:12:33,787 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['robust_zscore'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_all', visual_dir='./visual/machine/neighbor_all', num_workers=36, gif_duration=500)
2025-05-08 03:12:33,787 - INFO - 当前评分模式: ['robust_zscore']
2025-05-08 03:12:33,787 - INFO - 
==================================================
2025-05-08 03:12:33,787 - INFO - 开始执行网格搜索...
2025-05-08 03:12:33,795 - INFO - [machine-1-1] Starting grid search...
2025-05-08 03:13:21,084 - INFO - [machine-1-1.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-08 03:22:33,167 - INFO - 正在为时间段 15239-15269 生成可视化
2025-05-08 03:22:33,167 - INFO - 正在为时间段 15239-15269 生成异常图可视化
2025-05-08 03:22:33,167 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:22:33,171 - DEBUG - 边统计: 正常边 836 条, 异常边 34 条
2025-05-08 03:22:33,336 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-1-7/seg_8_15239_15269.png
2025-05-08 03:22:33,601 - INFO - 成功保存时间段 15239-15269 的可视化结果
2025-05-08 03:22:33,601 - INFO - 
正在处理时间段 10/13: 15960-15962
2025-05-08 03:22:33,602 - INFO - 该时间段的真实异常节点: {17}
2025-05-08 03:22:33,602 - INFO - 正在计算异常分数...
2025-05-08 03:22:33,602 - INFO - 检测到的异常节点: set()
2025-05-08 03:22:33,602 - INFO - 正在为时间段 15960-15962 生成可视化
2025-05-08 03:22:33,602 - INFO - 正在为时间段 15960-15962 生成异常图可视化
2025-05-08 03:22:33,602 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:22:33,606 - DEBUG - 边统计: 正常边 608 条, 异常边 262 条
2025-05-08 03:22:33,673 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-1-7/seg_9_15960_15962.png
2025-05-08 03:22:33,933 - INFO - 成功保存时间段 15960-15962 的可视化结果
2025-05-08 03:22:33,933 - INFO - 
正在处理时间段 11/13: 18109-18149
2025-05-08 03:22:33,933 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 36}
2025-05-08 03:22:33,933 - INFO - 正在计算异常分数...
2025-05-08 03:22:34,057 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:22:34,057 - INFO - 正在为时间段 18109-18149 生成可视化
2025-05-08 03:22:34,057 - INFO - 正在为时间段 18109-18149 生成异常图可视化
2025-05-08 03:22:34,058 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:22:34,062 - DEBUG - 边统计: 正常边 1010 条, 异常边 46 条
2025-05-08 03:22:34,126 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-1-7/seg_10_18109_18149.png
2025-05-08 03:22:34,390 - INFO - 成功保存时间段 18109-18149 的可视化结果
2025-05-08 03:22:34,390 - INFO - 
正在处理时间段 12/13: 19442-19445
2025-05-08 03:22:34,390 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-08 03:22:34,390 - INFO - 正在计算异常分数...
2025-05-08 03:22:34,390 - INFO - 检测到的异常节点: set()
2025-05-08 03:22:34,390 - INFO - 正在为时间段 19442-19445 生成可视化
2025-05-08 03:22:34,390 - INFO - 正在为时间段 19442-19445 生成异常图可视化
2025-05-08 03:22:34,391 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:22:34,394 - DEBUG - 边统计: 正常边 592 条, 异常边 220 条
2025-05-08 03:22:34,463 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-1-7/seg_11_19442_19445.png
2025-05-08 03:22:34,726 - INFO - 成功保存时间段 19442-19445 的可视化结果
2025-05-08 03:22:34,726 - INFO - 
正在处理时间段 13/13: 19559-19589
2025-05-08 03:22:34,726 - INFO - 该时间段的真实异常节点: {1, 6, 9, 12, 13, 14, 15, 16}
2025-05-08 03:22:34,726 - INFO - 正在计算异常分数...
2025-05-08 03:22:34,815 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:22:34,815 - INFO - 正在为时间段 19559-19589 生成可视化
2025-05-08 03:22:34,815 - INFO - 正在为时间段 19559-19589 生成异常图可视化
2025-05-08 03:22:34,816 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:22:34,819 - DEBUG - 边统计: 正常边 732 条, 异常边 138 条
2025-05-08 03:22:34,884 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-1-7/seg_12_19559_19589.png
2025-05-08 03:22:35,146 - INFO - 成功保存时间段 19559-19589 的可视化结果
2025-05-08 03:22:35,146 - INFO - 正在从 ./visual/machine/neighbor_all/robust_zscore/machine-1-7 中的图像创建GIF
2025-05-08 03:22:35,899 - INFO - GIF已保存到 ./visual/machine/neighbor_all/robust_zscore/machine-1-7/machine-1-7.gif
2025-05-08 03:22:35,900 - INFO - 
==================================================
2025-05-08 03:22:35,900 - INFO - 开始数据集可视化: machine-2-1
2025-05-08 03:22:35,900 - INFO - 使用参数: 评分模式=robust_zscore, all=None, 阈值=0.0
2025-05-08 03:22:35,900 - INFO - ==================================================

2025-05-08 03:22:35,900 - INFO - 正在加载数据集 machine-2-1 的数据
2025-05-08 03:22:35,903 - INFO - 数据加载成功。训练集形状: (23693, 38), 测试集形状: (23694, 38)
2025-05-08 03:22:35,903 - INFO - 正在计算边缘统计量...
2025-05-08 03:23:02,734 - INFO - 已计算 523 条边的统计量
2025-05-08 03:23:02,735 - INFO - 为每个节点使用所有邻居
2025-05-08 03:23:02,735 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_all/robust_zscore/machine-2-1
2025-05-08 03:23:02,826 - INFO - 在数据集中发现 13 个异常时间段
2025-05-08 03:23:02,826 - INFO - 
正在处理时间段 1/13: 6506-6527
2025-05-08 03:23:02,826 - INFO - 该时间段的真实异常节点: {32, 35, 36, 23, 25}
2025-05-08 03:23:02,826 - INFO - 正在计算异常分数...
2025-05-08 03:23:02,881 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 34, 35, 36}
2025-05-08 03:23:02,881 - INFO - 正在为时间段 6506-6527 生成可视化
2025-05-08 03:23:02,881 - INFO - 正在为时间段 6506-6527 生成异常图可视化
2025-05-08 03:23:02,881 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:02,885 - DEBUG - 边统计: 正常边 742 条, 异常边 14 条
2025-05-08 03:23:02,958 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-1/seg_0_6506_6527.png
2025-05-08 03:23:03,220 - INFO - 成功保存时间段 6506-6527 的可视化结果
2025-05-08 03:23:03,221 - INFO - 
正在处理时间段 2/13: 7907-7960
2025-05-08 03:23:03,221 - INFO - 该时间段的真实异常节点: {32, 9, 10, 11, 13}
2025-05-08 03:23:03,221 - INFO - 正在计算异常分数...
2025-05-08 03:23:03,371 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 03:23:03,372 - INFO - 正在为时间段 7907-7960 生成可视化
2025-05-08 03:23:03,372 - INFO - 正在为时间段 7907-7960 生成异常图可视化
2025-05-08 03:23:03,372 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:03,375 - DEBUG - 边统计: 正常边 854 条, 异常边 16 条
2025-05-08 03:23:03,441 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-1/seg_1_7907_7960.png
2025-05-08 03:23:03,701 - INFO - 成功保存时间段 7907-7960 的可视化结果
2025-05-08 03:23:03,701 - INFO - 
正在处理时间段 3/13: 9340-9385
2025-05-08 03:23:03,701 - INFO - 该时间段的真实异常节点: {32, 33, 34, 9, 10, 11, 13}
2025-05-08 03:23:03,701 - INFO - 正在计算异常分数...
2025-05-08 03:23:03,832 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 03:23:03,832 - INFO - 正在为时间段 9340-9385 生成可视化
2025-05-08 03:23:03,832 - INFO - 正在为时间段 9340-9385 生成异常图可视化
2025-05-08 03:23:03,832 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:03,836 - DEBUG - 边统计: 正常边 854 条, 异常边 16 条
2025-05-08 03:23:03,902 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-1/seg_2_9340_9385.png
2025-05-08 03:23:04,164 - INFO - 成功保存时间段 9340-9385 的可视化结果
2025-05-08 03:23:04,164 - INFO - 
正在处理时间段 4/13: 9779-9804
2025-05-08 03:23:04,164 - INFO - 该时间段的真实异常节点: {33, 34, 5}
2025-05-08 03:23:04,164 - INFO - 正在计算异常分数...
2025-05-08 03:23:04,232 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:23:04,232 - INFO - 正在为时间段 9779-9804 生成可视化
2025-05-08 03:23:04,232 - INFO - 正在为时间段 9779-9804 生成异常图可视化
2025-05-08 03:23:04,232 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:04,236 - DEBUG - 边统计: 正常边 802 条, 异常边 10 条
2025-05-08 03:23:04,393 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-1/seg_3_9779_9804.png
2025-05-08 03:23:04,658 - INFO - 成功保存时间段 9779-9804 的可视化结果
2025-05-08 03:23:04,659 - INFO - 
正在处理时间段 5/13: 12173-12180
2025-05-08 03:23:04,659 - INFO - 该时间段的真实异常节点: {19, 20, 21, 22, 28}
2025-05-08 03:23:04,659 - INFO - 正在计算异常分数...
2025-05-08 03:23:04,672 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 03:23:04,672 - INFO - 正在为时间段 12173-12180 生成可视化
2025-05-08 03:23:04,672 - INFO - 正在为时间段 12173-12180 生成异常图可视化
2025-05-08 03:23:04,673 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:04,676 - DEBUG - 边统计: 正常边 706 条, 异常边 50 条
2025-05-08 03:23:04,742 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-1/seg_4_12173_12180.png
2025-05-08 03:23:05,011 - INFO - 成功保存时间段 12173-12180 的可视化结果
2025-05-08 03:23:05,011 - INFO - 
正在处理时间段 6/13: 16136-16587
2025-05-08 03:23:05,011 - INFO - 该时间段的真实异常节点: {24, 9, 10, 26}
2025-05-08 03:23:05,011 - INFO - 正在计算异常分数...
2025-05-08 03:23:06,345 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:23:06,345 - INFO - 正在为时间段 16136-16587 生成可视化
2025-05-08 03:23:06,345 - INFO - 正在为时间段 16136-16587 生成异常图可视化
2025-05-08 03:23:06,345 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:06,350 - DEBUG - 边统计: 正常边 1030 条, 异常边 16 条
2025-05-08 03:23:06,417 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-1/seg_5_16136_16587.png
2025-05-08 03:23:06,685 - INFO - 成功保存时间段 16136-16587 的可视化结果
2025-05-08 03:23:06,685 - INFO - 
正在处理时间段 7/13: 17365-17381
2025-05-08 03:23:06,685 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 9, 14, 15, 16, 18, 24, 26}
2025-05-08 03:23:06,686 - INFO - 正在计算异常分数...
2025-05-08 03:23:06,729 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 34, 35, 36}
2025-05-08 03:23:06,729 - INFO - 正在为时间段 17365-17381 生成可视化
2025-05-08 03:23:06,729 - INFO - 正在为时间段 17365-17381 生成异常图可视化
2025-05-08 03:23:06,729 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:06,733 - DEBUG - 边统计: 正常边 856 条, 异常边 14 条
2025-05-08 03:23:06,801 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-1/seg_6_17365_17381.png
2025-05-08 03:23:07,070 - INFO - 成功保存时间段 17365-17381 的可视化结果
2025-05-08 03:23:07,070 - INFO - 
正在处理时间段 8/13: 17995-18027
2025-05-08 03:23:07,071 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13, 15}
2025-05-08 03:23:07,071 - INFO - 正在计算异常分数...
2025-05-08 03:23:07,161 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 03:23:07,161 - INFO - 正在为时间段 17995-18027 生成可视化
2025-05-08 03:23:07,161 - INFO - 正在为时间段 17995-18027 生成异常图可视化
2025-05-08 03:23:07,161 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:07,165 - DEBUG - 边统计: 正常边 854 条, 异常边 16 条
2025-05-08 03:23:07,231 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-1/seg_7_17995_18027.png
2025-05-08 03:23:07,492 - INFO - 成功保存时间段 17995-18027 的可视化结果
2025-05-08 03:23:07,493 - INFO - 
正在处理时间段 9/13: 18575-18649
2025-05-08 03:23:07,493 - INFO - 该时间段的真实异常节点: {1, 19, 20, 21, 22}
2025-05-08 03:23:07,493 - INFO - 正在计算异常分数...
2025-05-08 03:23:07,712 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:23:07,712 - INFO - 正在为时间段 18575-18649 生成可视化
2025-05-08 03:23:07,712 - INFO - 正在为时间段 18575-18649 生成异常图可视化
2025-05-08 03:23:07,712 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:07,716 - DEBUG - 边统计: 正常边 868 条, 异常边 2 条
2025-05-08 03:23:07,782 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-1/seg_8_18575_18649.png
2025-05-08 03:23:08,043 - INFO - 成功保存时间段 18575-18649 的可视化结果
2025-05-08 03:23:08,043 - INFO - 
正在处理时间段 10/13: 20020-20035
2025-05-08 03:23:08,043 - INFO - 该时间段的真实异常节点: {1, 6, 7}
2025-05-08 03:23:08,043 - INFO - 正在计算异常分数...
2025-05-08 03:23:08,083 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 03:23:08,083 - INFO - 正在为时间段 20020-20035 生成可视化
2025-05-08 03:23:08,083 - INFO - 正在为时间段 20020-20035 生成异常图可视化
2025-05-08 03:23:08,084 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:08,087 - DEBUG - 边统计: 正常边 838 条, 异常边 32 条
2025-05-08 03:23:08,155 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-1/seg_9_20020_20035.png
2025-05-08 03:23:08,428 - INFO - 成功保存时间段 20020-20035 的可视化结果
2025-05-08 03:23:08,428 - INFO - 
正在处理时间段 11/13: 20340-20351
2025-05-08 03:23:08,428 - INFO - 该时间段的真实异常节点: {32, 9, 10, 11, 13}
2025-05-08 03:23:08,428 - INFO - 正在计算异常分数...
2025-05-08 03:23:08,453 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 03:23:08,453 - INFO - 正在为时间段 20340-20351 生成可视化
2025-05-08 03:23:08,453 - INFO - 正在为时间段 20340-20351 生成异常图可视化
2025-05-08 03:23:08,453 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:08,457 - DEBUG - 边统计: 正常边 728 条, 异常边 28 条
2025-05-08 03:23:08,523 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-1/seg_10_20340_20351.png
2025-05-08 03:23:08,783 - INFO - 成功保存时间段 20340-20351 的可视化结果
2025-05-08 03:23:08,783 - INFO - 
正在处理时间段 12/13: 20891-20911
2025-05-08 03:23:08,783 - INFO - 该时间段的真实异常节点: {10, 13}
2025-05-08 03:23:08,784 - INFO - 正在计算异常分数...
2025-05-08 03:23:08,836 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 03:23:08,836 - INFO - 正在为时间段 20891-20911 生成可视化
2025-05-08 03:23:08,836 - INFO - 正在为时间段 20891-20911 生成异常图可视化
2025-05-08 03:23:08,836 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:08,840 - DEBUG - 边统计: 正常边 852 条, 异常边 18 条
2025-05-08 03:23:08,904 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-1/seg_11_20891_20911.png
2025-05-08 03:23:09,166 - INFO - 成功保存时间段 20891-20911 的可视化结果
2025-05-08 03:23:09,166 - INFO - 
正在处理时间段 13/13: 22907-23294
2025-05-08 03:23:09,166 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 35, 36}
2025-05-08 03:23:09,166 - INFO - 正在计算异常分数...
2025-05-08 03:23:10,369 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 03:23:10,369 - INFO - 正在为时间段 22907-23294 生成可视化
2025-05-08 03:23:10,369 - INFO - 正在为时间段 22907-23294 生成异常图可视化
2025-05-08 03:23:10,369 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:10,373 - DEBUG - 边统计: 正常边 972 条, 异常边 14 条
2025-05-08 03:23:10,519 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-1/seg_12_22907_23294.png
2025-05-08 03:23:10,788 - INFO - 成功保存时间段 22907-23294 的可视化结果
2025-05-08 03:23:10,789 - INFO - 正在从 ./visual/machine/neighbor_all/robust_zscore/machine-2-1 中的图像创建GIF
2025-05-08 03:23:11,541 - INFO - GIF已保存到 ./visual/machine/neighbor_all/robust_zscore/machine-2-1/machine-2-1.gif
2025-05-08 03:23:11,541 - INFO - 
==================================================
2025-05-08 03:23:11,541 - INFO - 开始数据集可视化: machine-2-2
2025-05-08 03:23:11,541 - INFO - 使用参数: 评分模式=robust_zscore, all=None, 阈值=3.0
2025-05-08 03:23:11,541 - INFO - ==================================================

2025-05-08 03:23:11,542 - INFO - 正在加载数据集 machine-2-2 的数据
2025-05-08 03:23:11,545 - INFO - 数据加载成功。训练集形状: (23699, 38), 测试集形状: (23700, 38)
2025-05-08 03:23:11,545 - INFO - 正在计算边缘统计量...
2025-05-08 03:23:37,709 - INFO - 已计算 464 条边的统计量
2025-05-08 03:23:37,709 - INFO - 为每个节点使用所有邻居
2025-05-08 03:23:37,710 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_all/robust_zscore/machine-2-2
2025-05-08 03:23:37,798 - INFO - 在数据集中发现 11 个异常时间段
2025-05-08 03:23:37,799 - INFO - 
正在处理时间段 1/11: 12760-12770
2025-05-08 03:23:37,799 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 4, 33, 6, 7, 34, 35, 36, 23, 24, 25, 26, 31}
2025-05-08 03:23:37,799 - INFO - 正在计算异常分数...
2025-05-08 03:23:37,826 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:23:37,826 - INFO - 正在为时间段 12760-12770 生成可视化
2025-05-08 03:23:37,826 - INFO - 正在为时间段 12760-12770 生成异常图可视化
2025-05-08 03:23:37,826 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:37,829 - DEBUG - 边统计: 正常边 682 条, 异常边 130 条
2025-05-08 03:23:37,898 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-2/seg_0_12760_12770.png
2025-05-08 03:23:38,160 - INFO - 成功保存时间段 12760-12770 的可视化结果
2025-05-08 03:23:38,160 - INFO - 
正在处理时间段 2/11: 14511-14520
2025-05-08 03:23:38,161 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 4, 35, 6, 7, 36, 23, 24, 25, 26, 31}
2025-05-08 03:23:38,161 - INFO - 正在计算异常分数...
2025-05-08 03:23:38,182 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:23:38,182 - INFO - 正在为时间段 14511-14520 生成可视化
2025-05-08 03:23:38,182 - INFO - 正在为时间段 14511-14520 生成异常图可视化
2025-05-08 03:23:38,182 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:38,185 - DEBUG - 边统计: 正常边 740 条, 异常边 130 条
2025-05-08 03:23:38,253 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-2/seg_1_14511_14520.png
2025-05-08 03:23:38,516 - INFO - 成功保存时间段 14511-14520 的可视化结果
2025-05-08 03:23:38,516 - INFO - 
正在处理时间段 3/11: 15630-16501
2025-05-08 03:23:38,516 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:23:38,516 - INFO - 正在计算异常分数...
2025-05-08 03:23:41,082 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:23:41,082 - INFO - 正在为时间段 15630-16501 生成可视化
2025-05-08 03:23:41,082 - INFO - 正在为时间段 15630-16501 生成异常图可视化
2025-05-08 03:23:41,082 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:41,086 - DEBUG - 边统计: 正常边 850 条, 异常边 78 条
2025-05-08 03:23:41,154 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-2/seg_2_15630_16501.png
2025-05-08 03:23:41,423 - INFO - 成功保存时间段 15630-16501 的可视化结果
2025-05-08 03:23:41,423 - INFO - 
正在处理时间段 4/11: 17090-17941
2025-05-08 03:23:41,423 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:23:41,423 - INFO - 正在计算异常分数...
2025-05-08 03:23:43,958 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:23:43,958 - INFO - 正在为时间段 17090-17941 生成可视化
2025-05-08 03:23:43,958 - INFO - 正在为时间段 17090-17941 生成异常图可视化
2025-05-08 03:23:43,958 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:43,962 - DEBUG - 边统计: 正常边 804 条, 异常边 66 条
2025-05-08 03:23:44,031 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-2/seg_3_17090_17941.png
2025-05-08 03:23:44,301 - INFO - 成功保存时间段 17090-17941 的可视化结果
2025-05-08 03:23:44,301 - INFO - 
正在处理时间段 5/11: 18541-19381
2025-05-08 03:23:44,301 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:23:44,301 - INFO - 正在计算异常分数...
2025-05-08 03:23:46,751 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:23:46,751 - INFO - 正在为时间段 18541-19381 生成可视化
2025-05-08 03:23:46,751 - INFO - 正在为时间段 18541-19381 生成异常图可视化
2025-05-08 03:23:46,752 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:46,755 - DEBUG - 边统计: 正常边 800 条, 异常边 70 条
2025-05-08 03:23:46,824 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-2/seg_4_18541_19381.png
2025-05-08 03:23:47,086 - INFO - 成功保存时间段 18541-19381 的可视化结果
2025-05-08 03:23:47,086 - INFO - 
正在处理时间段 6/11: 20820-20822
2025-05-08 03:23:47,086 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:23:47,086 - INFO - 正在计算异常分数...
2025-05-08 03:23:47,086 - INFO - 检测到的异常节点: set()
2025-05-08 03:23:47,086 - INFO - 正在为时间段 20820-20822 生成可视化
2025-05-08 03:23:47,086 - INFO - 正在为时间段 20820-20822 生成异常图可视化
2025-05-08 03:23:47,086 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:47,090 - DEBUG - 边统计: 正常边 438 条, 异常边 318 条
2025-05-08 03:23:47,156 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-2/seg_5_20820_20822.png
2025-05-08 03:23:47,423 - INFO - 成功保存时间段 20820-20822 的可视化结果
2025-05-08 03:23:47,423 - INFO - 
