2025-04-17 17:45:00,021 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_topk', visual_dir='./visual/els/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-17 17:45:00,021 - INFO - 当前评分模式: ['value_times_range']
2025-04-17 17:45:00,021 - INFO - 
==================================================
2025-04-17 17:45:00,021 - INFO - 开始执行网格搜索...
2025-04-17 17:45:00,025 - INFO - [els-1] Starting grid search...
2025-04-17 17:45:00,621 - INFO - [els-1.txt] mode=value_times_range, topk=0, threshold=0.0, P=0.3200, R=0.2689, F1=0.2922
2025-04-17 17:45:06,941 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=4.1, P=0.2963, R=0.3697, F1=0.3290
2025-04-17 17:45:06,971 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=4.2, P=0.2969, R=0.3655, F1=0.3277
2025-04-17 17:45:06,972 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=4.3, P=0.2979, R=0.3655, F1=0.3283
2025-04-17 17:45:06,972 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=4.4, P=0.3000, R=0.3655, F1=0.3295
2025-04-17 17:45:07,020 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=4.5, P=0.3031, R=0.3655, F1=0.3314
2025-04-17 17:45:07,021 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=4.6, P=0.3042, R=0.3655, F1=0.3321
2025-04-17 17:45:07,031 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=4.7, P=0.3063, R=0.3655, F1=0.3333
2025-04-17 17:45:07,090 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=4.8, P=0.3085, R=0.3655, F1=0.3346
2025-04-17 17:45:07,090 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=4.9, P=0.3107, R=0.3655, F1=0.3359
2025-04-17 17:45:07,090 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=5.0, P=0.3107, R=0.3655, F1=0.3359
2025-04-17 17:45:07,090 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=5.1, P=0.3118, R=0.3655, F1=0.3366
2025-04-17 17:45:07,090 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=5.2, P=0.3118, R=0.3655, F1=0.3366
2025-04-17 17:45:07,091 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=5.3, P=0.3118, R=0.3655, F1=0.3366
2025-04-17 17:45:07,092 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=5.4, P=0.3105, R=0.3613, F1=0.3340
2025-04-17 17:45:07,092 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=5.5, P=0.3127, R=0.3613, F1=0.3353
2025-04-17 17:45:07,092 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=5.6, P=0.3150, R=0.3613, F1=0.3366
2025-04-17 17:45:07,092 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=5.7, P=0.3162, R=0.3613, F1=0.3373
2025-04-17 17:45:07,093 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=5.8, P=0.3173, R=0.3613, F1=0.3379
2025-04-17 17:45:07,101 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=5.9, P=0.3173, R=0.3613, F1=0.3379
2025-04-17 17:45:07,124 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=6.0, P=0.3197, R=0.3613, F1=0.3393
2025-04-17 17:45:07,221 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=6.1, P=0.3233, R=0.3613, F1=0.3413
2025-04-17 17:45:07,222 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=6.2, P=0.3245, R=0.3613, F1=0.3419
2025-04-17 17:45:07,236 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=6.3, P=0.3220, R=0.3571, F1=0.3386
2025-04-17 17:45:07,258 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=6.4, P=0.3232, R=0.3571, F1=0.3393
2025-04-17 17:45:07,283 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=6.5, P=0.3232, R=0.3571, F1=0.3393
2025-04-17 17:45:07,283 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=6.6, P=0.3257, R=0.3571, F1=0.3407
2025-04-17 17:45:07,311 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=6.7, P=0.3269, R=0.3571, F1=0.3414
2025-04-17 17:45:07,316 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=6.8, P=0.3269, R=0.3571, F1=0.3414
2025-04-17 17:45:07,331 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=6.9, P=0.3269, R=0.3571, F1=0.3414
2025-04-17 17:45:07,331 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=7.0, P=0.3269, R=0.3571, F1=0.3414
2025-04-17 17:45:07,331 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=0.0, P=0.2751, R=0.4370, F1=0.3377
2025-04-17 17:45:07,332 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=0.1, P=0.2751, R=0.4370, F1=0.3377
2025-04-17 17:45:07,346 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=0.2, P=0.2751, R=0.4370, F1=0.3377
2025-04-17 17:45:07,350 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=0.3, P=0.2751, R=0.4370, F1=0.3377
2025-04-17 17:45:07,351 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=0.4, P=0.2739, R=0.4328, F1=0.3355
2025-04-17 17:45:07,358 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=0.5, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:45:07,398 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=0.6, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:45:07,435 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=0.7, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:45:07,435 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=0.8, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:45:07,435 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=0.9, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:45:07,439 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=1.0, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:45:07,471 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=1.1, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:45:07,485 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=1.2, P=0.2754, R=0.4328, F1=0.3366
2025-04-17 17:45:07,491 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=1.3, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:45:07,491 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=1.4, P=0.2725, R=0.4202, F1=0.3306
2025-04-17 17:45:07,491 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=1.5, P=0.2730, R=0.4118, F1=0.3283
2025-04-17 17:45:07,491 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=1.6, P=0.2725, R=0.4076, F1=0.3266
2025-04-17 17:45:07,491 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=1.7, P=0.2735, R=0.4034, F1=0.3260
2025-04-17 17:45:07,491 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=1.8, P=0.2735, R=0.4034, F1=0.3260
2025-04-17 17:45:07,491 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=1.9, P=0.2735, R=0.4034, F1=0.3260
2025-04-17 17:45:07,510 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=2.0, P=0.2735, R=0.4034, F1=0.3260
2025-04-17 17:45:07,518 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=2.1, P=0.2735, R=0.4034, F1=0.3260
2025-04-17 17:45:07,599 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=2.2, P=0.2735, R=0.4034, F1=0.3260
2025-04-17 17:45:07,600 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=2.3, P=0.2735, R=0.4034, F1=0.3260
2025-04-17 17:45:07,600 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=2.4, P=0.2735, R=0.4034, F1=0.3260
2025-04-17 17:45:07,621 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=2.5, P=0.2714, R=0.3992, F1=0.3231
2025-04-17 17:45:07,650 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=2.6, P=0.2738, R=0.3992, F1=0.3248
2025-04-17 17:45:07,662 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=2.7, P=0.2754, R=0.3992, F1=0.3259
2025-04-17 17:45:07,671 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=2.8, P=0.2773, R=0.3950, F1=0.3258
2025-04-17 17:45:07,703 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=2.9, P=0.2806, R=0.3950, F1=0.3281
2025-04-17 17:45:07,704 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=3.0, P=0.2814, R=0.3950, F1=0.3287
2025-04-17 17:45:07,735 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=3.1, P=0.2810, R=0.3908, F1=0.3269
2025-04-17 17:45:07,744 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=3.2, P=0.2810, R=0.3908, F1=0.3269
2025-04-17 17:45:07,772 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=3.3, P=0.2827, R=0.3908, F1=0.3280
2025-04-17 17:45:07,778 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=3.4, P=0.2844, R=0.3908, F1=0.3292
2025-04-17 17:45:07,779 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=3.5, P=0.2862, R=0.3908, F1=0.3304
2025-04-17 17:45:07,779 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=3.6, P=0.2875, R=0.3866, F1=0.3297
2025-04-17 17:45:07,788 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=3.7, P=0.2875, R=0.3866, F1=0.3297
2025-04-17 17:45:07,791 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=3.8, P=0.2902, R=0.3866, F1=0.3315
2025-04-17 17:45:07,800 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=3.9, P=0.2911, R=0.3866, F1=0.3321
2025-04-17 17:45:07,822 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=4.0, P=0.2930, R=0.3866, F1=0.3333
2025-04-17 17:45:07,823 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=4.1, P=0.2930, R=0.3866, F1=0.3333
2025-04-17 17:45:07,823 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=4.2, P=0.2941, R=0.3782, F1=0.3309
2025-04-17 17:45:07,846 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=4.3, P=0.2961, R=0.3782, F1=0.3321
2025-04-17 17:45:07,879 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=4.4, P=0.2961, R=0.3782, F1=0.3321
2025-04-17 17:45:07,890 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=4.5, P=0.2990, R=0.3782, F1=0.3340
2025-04-17 17:45:07,891 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=4.6, P=0.3000, R=0.3782, F1=0.3346
2025-04-17 17:45:07,902 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=4.7, P=0.3010, R=0.3782, F1=0.3352
2025-04-17 17:45:07,923 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=4.8, P=0.3041, R=0.3782, F1=0.3371
2025-04-17 17:45:07,923 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=4.9, P=0.3051, R=0.3782, F1=0.3377
2025-04-17 17:45:07,923 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=5.0, P=0.3051, R=0.3782, F1=0.3377
2025-04-17 17:45:07,923 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=5.1, P=0.3072, R=0.3782, F1=0.3390
2025-04-17 17:45:07,935 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=5.2, P=0.3072, R=0.3782, F1=0.3390
2025-04-17 17:45:07,935 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=5.3, P=0.3072, R=0.3782, F1=0.3390
2025-04-17 17:45:07,938 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=5.4, P=0.3048, R=0.3739, F1=0.3358
2025-04-17 17:45:07,959 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=5.5, P=0.3058, R=0.3739, F1=0.3365
2025-04-17 17:45:07,960 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=5.6, P=0.3069, R=0.3739, F1=0.3371
2025-04-17 17:45:07,960 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=5.7, P=0.3080, R=0.3739, F1=0.3378
2025-04-17 17:45:07,977 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=5.8, P=0.3080, R=0.3739, F1=0.3378
2025-04-17 17:45:08,029 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=5.9, P=0.3066, R=0.3697, F1=0.3352
2025-04-17 17:45:08,105 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=6.0, P=0.3099, R=0.3697, F1=0.3372
2025-04-17 17:45:08,106 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=6.1, P=0.3132, R=0.3697, F1=0.3391
2025-04-17 17:45:08,106 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=6.2, P=0.3165, R=0.3697, F1=0.3411
2025-04-17 17:45:08,108 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=6.3, P=0.3141, R=0.3655, F1=0.3379
2025-04-17 17:45:08,116 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=6.4, P=0.3116, R=0.3613, F1=0.3346
2025-04-17 17:45:08,137 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=6.5, P=0.3116, R=0.3613, F1=0.3346
2025-04-17 17:45:08,142 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=6.6, P=0.3127, R=0.3613, F1=0.3353
2025-04-17 17:45:08,173 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=6.7, P=0.3127, R=0.3613, F1=0.3353
2025-04-17 17:45:08,191 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=6.8, P=0.3139, R=0.3613, F1=0.3359
2025-04-17 17:45:08,221 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=6.9, P=0.3139, R=0.3613, F1=0.3359
2025-04-17 17:45:08,221 - INFO - [els-1.txt] mode=value_times_range, topk=8, threshold=7.0, P=0.3162, R=0.3613, F1=0.3373
2025-04-17 17:45:08,230 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=0.0, P=0.2744, R=0.4370, F1=0.3371
2025-04-17 17:45:08,238 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=0.1, P=0.2744, R=0.4370, F1=0.3371
2025-04-17 17:45:08,239 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=0.2, P=0.2744, R=0.4370, F1=0.3371
2025-04-17 17:45:08,247 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=0.3, P=0.2744, R=0.4370, F1=0.3371
2025-04-17 17:45:08,280 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=0.4, P=0.2732, R=0.4328, F1=0.3350
2025-04-17 17:45:08,280 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=0.5, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:45:08,280 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=0.6, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:45:08,282 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=0.7, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:45:08,305 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=0.8, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:45:08,313 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=0.9, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:45:08,338 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=1.0, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:45:08,352 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=1.1, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:45:08,375 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=1.2, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:45:08,375 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=1.3, P=0.2727, R=0.4286, F1=0.3333
2025-04-17 17:45:08,389 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=1.4, P=0.2722, R=0.4244, F1=0.3317
2025-04-17 17:45:08,390 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=1.5, P=0.2740, R=0.4202, F1=0.3317
2025-04-17 17:45:08,390 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=1.6, P=0.2762, R=0.4202, F1=0.3333
2025-04-17 17:45:08,396 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=1.7, P=0.2786, R=0.4202, F1=0.3350
2025-04-17 17:45:08,396 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=1.8, P=0.2786, R=0.4202, F1=0.3350
2025-04-17 17:45:08,399 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=1.9, P=0.2786, R=0.4202, F1=0.3350
2025-04-17 17:45:08,400 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=2.0, P=0.2786, R=0.4202, F1=0.3350
2025-04-17 17:45:08,402 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=2.1, P=0.2786, R=0.4202, F1=0.3350
2025-04-17 17:45:08,433 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=2.2, P=0.2786, R=0.4202, F1=0.3350
2025-04-17 17:45:08,436 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=2.3, P=0.2786, R=0.4202, F1=0.3350
2025-04-17 17:45:08,473 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=2.4, P=0.2786, R=0.4202, F1=0.3350
2025-04-17 17:45:08,499 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=2.5, P=0.2786, R=0.4202, F1=0.3350
2025-04-17 17:45:08,552 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=2.6, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:45:08,631 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=2.7, P=0.2817, R=0.4202, F1=0.3373
2025-04-17 17:45:08,632 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=2.8, P=0.2771, R=0.4076, F1=0.3299
2025-04-17 17:45:08,632 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=2.9, P=0.2795, R=0.4076, F1=0.3316
2025-04-17 17:45:08,632 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=3.0, P=0.2812, R=0.4076, F1=0.3328
2025-04-17 17:45:08,632 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=3.1, P=0.2799, R=0.4034, F1=0.3305
2025-04-17 17:45:08,632 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=3.2, P=0.2799, R=0.4034, F1=0.3305
2025-04-17 17:45:08,632 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=3.3, P=0.2815, R=0.4034, F1=0.3316
2025-04-17 17:45:08,670 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=3.4, P=0.2840, R=0.4034, F1=0.3333
2025-04-17 17:45:08,684 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=3.5, P=0.2857, R=0.4034, F1=0.3345
2025-04-17 17:45:08,698 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=3.6, P=0.2870, R=0.3992, F1=0.3339
2025-04-17 17:45:08,698 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=3.7, P=0.2870, R=0.3992, F1=0.3339
2025-04-17 17:45:08,700 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=3.8, P=0.2857, R=0.3950, F1=0.3316
2025-04-17 17:45:08,700 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=3.9, P=0.2866, R=0.3950, F1=0.3322
2025-04-17 17:45:08,710 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=4.0, P=0.2883, R=0.3950, F1=0.3333
2025-04-17 17:45:08,732 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=4.1, P=0.2892, R=0.3950, F1=0.3339
2025-04-17 17:45:08,733 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=4.2, P=0.2902, R=0.3866, F1=0.3315
2025-04-17 17:45:08,739 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=4.3, P=0.2939, R=0.3866, F1=0.3339
2025-04-17 17:45:08,759 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=4.4, P=0.2926, R=0.3824, F1=0.3315
2025-04-17 17:45:08,760 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=4.5, P=0.2945, R=0.3824, F1=0.3327
2025-04-17 17:45:08,791 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=4.6, P=0.2955, R=0.3824, F1=0.3333
2025-04-17 17:45:08,805 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=4.7, P=0.2964, R=0.3824, F1=0.3339
2025-04-17 17:45:08,817 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=4.8, P=0.2993, R=0.3824, F1=0.3358
2025-04-17 17:45:08,827 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=4.9, P=0.2970, R=0.3782, F1=0.3327
2025-04-17 17:45:08,827 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=5.0, P=0.2970, R=0.3782, F1=0.3327
2025-04-17 17:45:08,827 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=5.1, P=0.2990, R=0.3782, F1=0.3340
2025-04-17 17:45:08,829 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=5.2, P=0.2990, R=0.3782, F1=0.3340
2025-04-17 17:45:08,832 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=5.3, P=0.2990, R=0.3782, F1=0.3340
2025-04-17 17:45:08,843 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=5.4, P=0.3000, R=0.3782, F1=0.3346
2025-04-17 17:45:08,857 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=5.5, P=0.3020, R=0.3782, F1=0.3358
2025-04-17 17:45:08,857 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=5.6, P=0.3041, R=0.3782, F1=0.3371
2025-04-17 17:45:08,875 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=5.7, P=0.3051, R=0.3782, F1=0.3377
2025-04-17 17:45:08,893 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=5.8, P=0.3061, R=0.3782, F1=0.3383
2025-04-17 17:45:08,894 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=5.9, P=0.3061, R=0.3782, F1=0.3383
2025-04-17 17:45:08,914 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=6.0, P=0.3082, R=0.3782, F1=0.3396
2025-04-17 17:45:08,922 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=6.1, P=0.3136, R=0.3782, F1=0.3429
2025-04-17 17:45:08,981 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=6.2, P=0.3147, R=0.3782, F1=0.3435
2025-04-17 17:45:08,991 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=6.3, P=0.3123, R=0.3739, F1=0.3403
2025-04-17 17:45:09,005 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=6.4, P=0.3123, R=0.3739, F1=0.3403
2025-04-17 17:45:09,012 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=6.5, P=0.3123, R=0.3739, F1=0.3403
2025-04-17 17:45:09,029 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=6.6, P=0.3123, R=0.3739, F1=0.3403
2025-04-17 17:45:09,053 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=6.7, P=0.3134, R=0.3739, F1=0.3410
2025-04-17 17:45:09,125 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=6.8, P=0.3145, R=0.3739, F1=0.3417
2025-04-17 17:45:09,125 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=6.9, P=0.3145, R=0.3739, F1=0.3417
2025-04-17 17:45:09,125 - INFO - [els-1.txt] mode=value_times_range, topk=9, threshold=7.0, P=0.3145, R=0.3739, F1=0.3417
2025-04-17 17:45:09,185 - INFO - 
==================================================
2025-04-17 17:45:09,185 - INFO - 开始汇总结果...
2025-04-17 17:45:09,193 - INFO - 
===== Best Results per Dataset =====
  dataset        score_mode  neighbor_param  score_threshold neighbor_selection  precision   recall  f1_score
els-1.txt value_times_range               2              2.4               topk   0.354167 0.357143  0.355649
2025-04-17 17:45:09,193 - INFO - 
===== Overall Metrics =====
Precision: 0.3546  Recall: 0.3571  F1: 0.3559
2025-04-17 17:45:09,193 - INFO - 
【原始汇总指标】
2025-04-17 17:45:09,193 - INFO - 精确率(Precision): 0.3546
2025-04-17 17:45:09,193 - INFO - 召回率(Recall):    0.3571
2025-04-17 17:45:09,193 - INFO - F1值:             0.3559
2025-04-17 17:45:09,193 - INFO - 
==================================================
2025-04-17 17:45:09,193 - INFO - 开始生成可视化结果...
2025-04-17 17:45:09,193 - INFO - 
==================================================
2025-04-17 17:45:09,193 - INFO - 开始数据集可视化: els-1
2025-04-17 17:45:09,193 - INFO - 使用参数: 评分模式=value_times_range, topk=2, 阈值=2.4000000000000004
2025-04-17 17:45:09,193 - INFO - ==================================================

2025-04-17 17:45:09,194 - INFO - 正在加载数据集 els-1 的数据
2025-04-17 17:45:09,196 - INFO - 数据加载成功。训练集形状: (993, 16), 测试集形状: (8928, 16)
2025-04-17 17:45:09,196 - INFO - 正在计算边缘统计量...
2025-04-17 17:45:09,470 - INFO - 已计算 105 条边的统计量
2025-04-17 17:45:09,470 - INFO - 为每个节点使用 top-2 邻居
