2025-04-17 17:47:58,434 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_corr_threshold', visual_dir='./visual/els/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 17:47:58,434 - INFO - 当前评分模式: ['deviation']
2025-04-17 17:47:58,434 - INFO - 
==================================================
2025-04-17 17:47:58,434 - INFO - 开始执行网格搜索...
2025-04-17 17:47:58,437 - INFO - [els-1] Starting grid search...
2025-04-17 17:47:59,274 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:22,031 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_21_3564_3564.png
2025-04-17 17:48:22,330 - INFO - 成功保存时间段 3564-3564 的可视化结果
2025-04-17 17:48:22,331 - INFO - 
正在处理时间段 23/77: 3583-3584
2025-04-17 17:48:22,331 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:22,331 - INFO - 正在计算异常分数...
2025-04-17 17:48:22,331 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:22,331 - INFO - 正在为时间段 3583-3584 生成可视化
2025-04-17 17:48:22,331 - INFO - 正在为时间段 3583-3584 生成异常图可视化
2025-04-17 17:48:22,331 - DEBUG - 边统计: 正常边 0 条, 异常边 74 条
2025-04-17 17:48:22,382 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_22_3583_3584.png
2025-04-17 17:48:22,683 - INFO - 成功保存时间段 3583-3584 的可视化结果
2025-04-17 17:48:22,683 - INFO - 
正在处理时间段 24/77: 3592-3592
2025-04-17 17:48:22,683 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:22,684 - INFO - 正在计算异常分数...
2025-04-17 17:48:22,684 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:22,684 - INFO - 正在为时间段 3592-3592 生成可视化
2025-04-17 17:48:22,684 - INFO - 正在为时间段 3592-3592 生成异常图可视化
2025-04-17 17:48:22,684 - INFO - 单个点位异常段 3592-3592，扩展为 3588-3592 (window_size=5)
2025-04-17 17:48:22,684 - DEBUG - 边统计: 正常边 58 条, 异常边 16 条
2025-04-17 17:48:22,735 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_23_3592_3592.png
2025-04-17 17:48:23,040 - INFO - 成功保存时间段 3592-3592 的可视化结果
2025-04-17 17:48:23,040 - INFO - 
正在处理时间段 25/77: 3611-3611
2025-04-17 17:48:23,040 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:23,040 - INFO - 正在计算异常分数...
2025-04-17 17:48:23,040 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:23,040 - INFO - 正在为时间段 3611-3611 生成可视化
2025-04-17 17:48:23,040 - INFO - 正在为时间段 3611-3611 生成异常图可视化
2025-04-17 17:48:23,040 - INFO - 单个点位异常段 3611-3611，扩展为 3607-3611 (window_size=5)
2025-04-17 17:48:23,041 - DEBUG - 边统计: 正常边 78 条, 异常边 12 条
2025-04-17 17:48:23,093 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_24_3611_3611.png
2025-04-17 17:48:23,401 - INFO - 成功保存时间段 3611-3611 的可视化结果
2025-04-17 17:48:23,402 - INFO - 
正在处理时间段 26/77: 3646-3646
2025-04-17 17:48:23,402 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:23,402 - INFO - 正在计算异常分数...
2025-04-17 17:48:23,402 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:23,402 - INFO - 正在为时间段 3646-3646 生成可视化
2025-04-17 17:48:23,402 - INFO - 正在为时间段 3646-3646 生成异常图可视化
2025-04-17 17:48:23,402 - INFO - 单个点位异常段 3646-3646，扩展为 3642-3646 (window_size=5)
2025-04-17 17:48:23,403 - DEBUG - 边统计: 正常边 68 条, 异常边 6 条
2025-04-17 17:48:23,457 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_25_3646_3646.png
2025-04-17 17:48:23,763 - INFO - 成功保存时间段 3646-3646 的可视化结果
2025-04-17 17:48:23,763 - INFO - 
正在处理时间段 27/77: 3653-3657
2025-04-17 17:48:23,763 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:48:23,764 - INFO - 正在计算异常分数...
2025-04-17 17:48:23,764 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:23,764 - INFO - 正在为时间段 3653-3657 生成可视化
2025-04-17 17:48:23,764 - INFO - 正在为时间段 3653-3657 生成异常图可视化
2025-04-17 17:48:23,765 - DEBUG - 边统计: 正常边 48 条, 异常边 42 条
2025-04-17 17:48:23,818 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_26_3653_3657.png
2025-04-17 17:48:24,124 - INFO - 成功保存时间段 3653-3657 的可视化结果
2025-04-17 17:48:24,124 - INFO - 
正在处理时间段 28/77: 3896-3898
2025-04-17 17:48:24,124 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:24,124 - INFO - 正在计算异常分数...
2025-04-17 17:48:24,124 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:24,124 - INFO - 正在为时间段 3896-3898 生成可视化
2025-04-17 17:48:24,124 - INFO - 正在为时间段 3896-3898 生成异常图可视化
2025-04-17 17:48:24,125 - DEBUG - 边统计: 正常边 32 条, 异常边 42 条
2025-04-17 17:48:24,179 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_27_3896_3898.png
2025-04-17 17:48:24,486 - INFO - 成功保存时间段 3896-3898 的可视化结果
2025-04-17 17:48:24,486 - INFO - 
正在处理时间段 29/77: 4224-4239
2025-04-17 17:48:24,486 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:48:24,486 - INFO - 正在计算异常分数...
2025-04-17 17:48:24,492 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:24,492 - INFO - 正在为时间段 4224-4239 生成可视化
2025-04-17 17:48:24,492 - INFO - 正在为时间段 4224-4239 生成异常图可视化
2025-04-17 17:48:24,493 - DEBUG - 边统计: 正常边 90 条, 异常边 0 条
2025-04-17 17:48:24,545 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_28_4224_4239.png
2025-04-17 17:48:24,851 - INFO - 成功保存时间段 4224-4239 的可视化结果
2025-04-17 17:48:24,852 - INFO - 
正在处理时间段 30/77: 4451-4454
2025-04-17 17:48:24,852 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:24,852 - INFO - 正在计算异常分数...
2025-04-17 17:48:24,852 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:24,852 - INFO - 正在为时间段 4451-4454 生成可视化
2025-04-17 17:48:24,852 - INFO - 正在为时间段 4451-4454 生成异常图可视化
2025-04-17 17:48:24,852 - DEBUG - 边统计: 正常边 68 条, 异常边 6 条
2025-04-17 17:48:24,908 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_29_4451_4454.png
2025-04-17 17:48:25,212 - INFO - 成功保存时间段 4451-4454 的可视化结果
2025-04-17 17:48:25,213 - INFO - 
正在处理时间段 31/77: 4474-4474
2025-04-17 17:48:25,213 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:25,213 - INFO - 正在计算异常分数...
2025-04-17 17:48:25,213 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:25,213 - INFO - 正在为时间段 4474-4474 生成可视化
2025-04-17 17:48:25,213 - INFO - 正在为时间段 4474-4474 生成异常图可视化
2025-04-17 17:48:25,213 - INFO - 单个点位异常段 4474-4474，扩展为 4470-4474 (window_size=5)
2025-04-17 17:48:25,214 - DEBUG - 边统计: 正常边 82 条, 异常边 8 条
2025-04-17 17:48:25,266 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_30_4474_4474.png
2025-04-17 17:48:25,574 - INFO - 成功保存时间段 4474-4474 的可视化结果
2025-04-17 17:48:25,574 - INFO - 
正在处理时间段 32/77: 4533-4537
2025-04-17 17:48:25,574 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:48:25,574 - INFO - 正在计算异常分数...
2025-04-17 17:48:25,575 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:25,575 - INFO - 正在为时间段 4533-4537 生成可视化
2025-04-17 17:48:25,575 - INFO - 正在为时间段 4533-4537 生成异常图可视化
2025-04-17 17:48:25,576 - DEBUG - 边统计: 正常边 88 条, 异常边 2 条
2025-04-17 17:48:25,627 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_31_4533_4537.png
2025-04-17 17:48:25,932 - INFO - 成功保存时间段 4533-4537 的可视化结果
2025-04-17 17:48:25,932 - INFO - 
正在处理时间段 33/77: 4778-4796
2025-04-17 17:48:25,932 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:48:25,932 - INFO - 正在计算异常分数...
2025-04-17 17:48:25,939 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:25,939 - INFO - 正在为时间段 4778-4796 生成可视化
2025-04-17 17:48:25,940 - INFO - 正在为时间段 4778-4796 生成异常图可视化
2025-04-17 17:48:25,940 - DEBUG - 边统计: 正常边 84 条, 异常边 6 条
2025-04-17 17:48:25,992 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_32_4778_4796.png
2025-04-17 17:48:26,299 - INFO - 成功保存时间段 4778-4796 的可视化结果
2025-04-17 17:48:26,299 - INFO - 
正在处理时间段 34/77: 5077-5081
2025-04-17 17:48:26,299 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:48:26,299 - INFO - 正在计算异常分数...
2025-04-17 17:48:26,300 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:26,300 - INFO - 正在为时间段 5077-5081 生成可视化
2025-04-17 17:48:26,300 - INFO - 正在为时间段 5077-5081 生成异常图可视化
2025-04-17 17:48:26,301 - DEBUG - 边统计: 正常边 86 条, 异常边 4 条
2025-04-17 17:48:26,426 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_33_5077_5081.png
2025-04-17 17:48:26,729 - INFO - 成功保存时间段 5077-5081 的可视化结果
2025-04-17 17:48:26,729 - INFO - 
正在处理时间段 35/77: 5287-5289
2025-04-17 17:48:26,729 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11, 12}
2025-04-17 17:48:26,729 - INFO - 正在计算异常分数...
2025-04-17 17:48:26,729 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:26,729 - INFO - 正在为时间段 5287-5289 生成可视化
2025-04-17 17:48:26,729 - INFO - 正在为时间段 5287-5289 生成异常图可视化
2025-04-17 17:48:26,730 - DEBUG - 边统计: 正常边 46 条, 异常边 28 条
2025-04-17 17:48:26,782 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_34_5287_5289.png
2025-04-17 17:48:27,087 - INFO - 成功保存时间段 5287-5289 的可视化结果
2025-04-17 17:48:27,087 - INFO - 
正在处理时间段 36/77: 5291-5291
2025-04-17 17:48:27,088 - INFO - 该时间段的真实异常节点: {9, 11, 12}
2025-04-17 17:48:27,088 - INFO - 正在计算异常分数...
2025-04-17 17:48:27,088 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:27,088 - INFO - 正在为时间段 5291-5291 生成可视化
2025-04-17 17:48:27,088 - INFO - 正在为时间段 5291-5291 生成异常图可视化
2025-04-17 17:48:27,088 - INFO - 单个点位异常段 5291-5291，扩展为 5287-5291 (window_size=5)
2025-04-17 17:48:27,088 - DEBUG - 边统计: 正常边 62 条, 异常边 12 条
2025-04-17 17:48:27,143 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_35_5291_5291.png
2025-04-17 17:48:27,453 - INFO - 成功保存时间段 5291-5291 的可视化结果
2025-04-17 17:48:27,453 - INFO - 
正在处理时间段 37/77: 5337-5337
2025-04-17 17:48:27,453 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:27,453 - INFO - 正在计算异常分数...
2025-04-17 17:48:27,453 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:27,453 - INFO - 正在为时间段 5337-5337 生成可视化
2025-04-17 17:48:27,453 - INFO - 正在为时间段 5337-5337 生成异常图可视化
2025-04-17 17:48:27,453 - INFO - 单个点位异常段 5337-5337，扩展为 5333-5337 (window_size=5)
2025-04-17 17:48:27,454 - DEBUG - 边统计: 正常边 60 条, 异常边 14 条
2025-04-17 17:48:27,509 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_36_5337_5337.png
2025-04-17 17:48:27,817 - INFO - 成功保存时间段 5337-5337 的可视化结果
2025-04-17 17:48:27,817 - INFO - 
正在处理时间段 38/77: 5576-5576
2025-04-17 17:48:27,817 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:27,817 - INFO - 正在计算异常分数...
2025-04-17 17:48:27,818 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:27,818 - INFO - 正在为时间段 5576-5576 生成可视化
2025-04-17 17:48:27,818 - INFO - 正在为时间段 5576-5576 生成异常图可视化
2025-04-17 17:48:27,818 - INFO - 单个点位异常段 5576-5576，扩展为 5572-5576 (window_size=5)
2025-04-17 17:48:27,818 - DEBUG - 边统计: 正常边 70 条, 异常边 4 条
2025-04-17 17:48:27,870 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_37_5576_5576.png
2025-04-17 17:48:28,188 - INFO - 成功保存时间段 5576-5576 的可视化结果
2025-04-17 17:48:28,188 - INFO - 
正在处理时间段 39/77: 5582-5582
2025-04-17 17:48:28,188 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:28,188 - INFO - 正在计算异常分数...
2025-04-17 17:48:28,188 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:28,189 - INFO - 正在为时间段 5582-5582 生成可视化
2025-04-17 17:48:28,189 - INFO - 正在为时间段 5582-5582 生成异常图可视化
2025-04-17 17:48:28,189 - INFO - 单个点位异常段 5582-5582，扩展为 5578-5582 (window_size=5)
2025-04-17 17:48:28,190 - DEBUG - 边统计: 正常边 80 条, 异常边 10 条
2025-04-17 17:48:28,247 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_38_5582_5582.png
2025-04-17 17:48:28,565 - INFO - 成功保存时间段 5582-5582 的可视化结果
2025-04-17 17:48:28,565 - INFO - 
正在处理时间段 40/77: 5591-5591
2025-04-17 17:48:28,565 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:28,565 - INFO - 正在计算异常分数...
2025-04-17 17:48:28,565 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:28,565 - INFO - 正在为时间段 5591-5591 生成可视化
2025-04-17 17:48:28,565 - INFO - 正在为时间段 5591-5591 生成异常图可视化
2025-04-17 17:48:28,565 - INFO - 单个点位异常段 5591-5591，扩展为 5587-5591 (window_size=5)
2025-04-17 17:48:28,566 - DEBUG - 边统计: 正常边 68 条, 异常边 6 条
2025-04-17 17:48:28,620 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_39_5591_5591.png
2025-04-17 17:48:28,934 - INFO - 成功保存时间段 5591-5591 的可视化结果
2025-04-17 17:48:28,934 - INFO - 
正在处理时间段 41/77: 5606-5606
2025-04-17 17:48:28,934 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:28,934 - INFO - 正在计算异常分数...
2025-04-17 17:48:28,934 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:28,934 - INFO - 正在为时间段 5606-5606 生成可视化
2025-04-17 17:48:28,934 - INFO - 正在为时间段 5606-5606 生成异常图可视化
2025-04-17 17:48:28,934 - INFO - 单个点位异常段 5606-5606，扩展为 5602-5606 (window_size=5)
2025-04-17 17:48:28,935 - DEBUG - 边统计: 正常边 80 条, 异常边 10 条
2025-04-17 17:48:28,988 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_40_5606_5606.png
2025-04-17 17:48:29,296 - INFO - 成功保存时间段 5606-5606 的可视化结果
2025-04-17 17:48:29,296 - INFO - 
正在处理时间段 42/77: 5621-5621
2025-04-17 17:48:29,296 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:29,296 - INFO - 正在计算异常分数...
2025-04-17 17:48:29,297 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:29,297 - INFO - 正在为时间段 5621-5621 生成可视化
2025-04-17 17:48:29,297 - INFO - 正在为时间段 5621-5621 生成异常图可视化
2025-04-17 17:48:29,297 - INFO - 单个点位异常段 5621-5621，扩展为 5617-5621 (window_size=5)
2025-04-17 17:48:29,297 - DEBUG - 边统计: 正常边 54 条, 异常边 20 条
2025-04-17 17:48:29,351 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_41_5621_5621.png
2025-04-17 17:48:29,661 - INFO - 成功保存时间段 5621-5621 的可视化结果
2025-04-17 17:48:29,662 - INFO - 
正在处理时间段 43/77: 5627-5627
2025-04-17 17:48:29,662 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:29,662 - INFO - 正在计算异常分数...
2025-04-17 17:48:29,662 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:29,662 - INFO - 正在为时间段 5627-5627 生成可视化
2025-04-17 17:48:29,662 - INFO - 正在为时间段 5627-5627 生成异常图可视化
2025-04-17 17:48:29,662 - INFO - 单个点位异常段 5627-5627，扩展为 5623-5627 (window_size=5)
2025-04-17 17:48:29,663 - DEBUG - 边统计: 正常边 84 条, 异常边 6 条
2025-04-17 17:48:29,716 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_42_5627_5627.png
2025-04-17 17:48:30,026 - INFO - 成功保存时间段 5627-5627 的可视化结果
2025-04-17 17:48:30,026 - INFO - 
正在处理时间段 44/77: 5963-5981
2025-04-17 17:48:30,026 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:48:30,026 - INFO - 正在计算异常分数...
2025-04-17 17:48:30,033 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:30,033 - INFO - 正在为时间段 5963-5981 生成可视化
2025-04-17 17:48:30,033 - INFO - 正在为时间段 5963-5981 生成异常图可视化
2025-04-17 17:48:30,034 - DEBUG - 边统计: 正常边 90 条, 异常边 0 条
2025-04-17 17:48:30,088 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_43_5963_5981.png
2025-04-17 17:48:30,395 - INFO - 成功保存时间段 5963-5981 的可视化结果
2025-04-17 17:48:30,395 - INFO - 
正在处理时间段 45/77: 6157-6161
2025-04-17 17:48:30,395 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:30,395 - INFO - 正在计算异常分数...
2025-04-17 17:48:30,396 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}
2025-04-17 17:48:30,396 - INFO - 正在为时间段 6157-6161 生成可视化
2025-04-17 17:48:30,396 - INFO - 正在为时间段 6157-6161 生成异常图可视化
2025-04-17 17:48:30,396 - DEBUG - 边统计: 正常边 66 条, 异常边 8 条
2025-04-17 17:48:30,450 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_44_6157_6161.png
2025-04-17 17:48:30,758 - INFO - 成功保存时间段 6157-6161 的可视化结果
2025-04-17 17:48:30,758 - INFO - 
正在处理时间段 46/77: 6197-6200
2025-04-17 17:48:30,759 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:30,759 - INFO - 正在计算异常分数...
2025-04-17 17:48:30,759 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:30,759 - INFO - 正在为时间段 6197-6200 生成可视化
2025-04-17 17:48:30,759 - INFO - 正在为时间段 6197-6200 生成异常图可视化
2025-04-17 17:48:30,759 - DEBUG - 边统计: 正常边 68 条, 异常边 6 条
2025-04-17 17:48:30,814 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_45_6197_6200.png
2025-04-17 17:48:31,223 - INFO - 成功保存时间段 6197-6200 的可视化结果
2025-04-17 17:48:31,223 - INFO - 
正在处理时间段 47/77: 6233-6254
2025-04-17 17:48:31,223 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11, 12}
2025-04-17 17:48:31,224 - INFO - 正在计算异常分数...
2025-04-17 17:48:31,232 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:31,232 - INFO - 正在为时间段 6233-6254 生成可视化
2025-04-17 17:48:31,232 - INFO - 正在为时间段 6233-6254 生成异常图可视化
2025-04-17 17:48:31,232 - DEBUG - 边统计: 正常边 80 条, 异常边 10 条
2025-04-17 17:48:31,284 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_46_6233_6254.png
2025-04-17 17:48:31,591 - INFO - 成功保存时间段 6233-6254 的可视化结果
2025-04-17 17:48:31,591 - INFO - 
正在处理时间段 48/77: 6440-6449
2025-04-17 17:48:31,592 - INFO - 该时间段的真实异常节点: {9, 10, 12}
2025-04-17 17:48:31,592 - INFO - 正在计算异常分数...
2025-04-17 17:48:31,595 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:31,595 - INFO - 正在为时间段 6440-6449 生成可视化
2025-04-17 17:48:31,595 - INFO - 正在为时间段 6440-6449 生成异常图可视化
2025-04-17 17:48:31,596 - DEBUG - 边统计: 正常边 90 条, 异常边 0 条
2025-04-17 17:48:31,649 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_47_6440_6449.png
2025-04-17 17:48:31,956 - INFO - 成功保存时间段 6440-6449 的可视化结果
2025-04-17 17:48:31,956 - INFO - 
正在处理时间段 49/77: 6457-6457
2025-04-17 17:48:31,956 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:31,956 - INFO - 正在计算异常分数...
2025-04-17 17:48:31,956 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:31,956 - INFO - 正在为时间段 6457-6457 生成可视化
2025-04-17 17:48:31,956 - INFO - 正在为时间段 6457-6457 生成异常图可视化
2025-04-17 17:48:31,956 - INFO - 单个点位异常段 6457-6457，扩展为 6453-6457 (window_size=5)
2025-04-17 17:48:31,957 - DEBUG - 边统计: 正常边 86 条, 异常边 4 条
2025-04-17 17:48:32,011 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_48_6457_6457.png
2025-04-17 17:48:32,319 - INFO - 成功保存时间段 6457-6457 的可视化结果
2025-04-17 17:48:32,319 - INFO - 
正在处理时间段 50/77: 6471-6491
2025-04-17 17:48:32,319 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:32,319 - INFO - 正在计算异常分数...
2025-04-17 17:48:32,327 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:32,327 - INFO - 正在为时间段 6471-6491 生成可视化
2025-04-17 17:48:32,327 - INFO - 正在为时间段 6471-6491 生成异常图可视化
2025-04-17 17:48:32,328 - DEBUG - 边统计: 正常边 90 条, 异常边 0 条
2025-04-17 17:48:32,380 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_49_6471_6491.png
2025-04-17 17:48:32,685 - INFO - 成功保存时间段 6471-6491 的可视化结果
2025-04-17 17:48:32,685 - INFO - 
正在处理时间段 51/77: 6500-6500
2025-04-17 17:48:32,685 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:32,685 - INFO - 正在计算异常分数...
2025-04-17 17:48:32,685 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:32,685 - INFO - 正在为时间段 6500-6500 生成可视化
2025-04-17 17:48:32,685 - INFO - 正在为时间段 6500-6500 生成异常图可视化
2025-04-17 17:48:32,685 - INFO - 单个点位异常段 6500-6500，扩展为 6496-6500 (window_size=5)
2025-04-17 17:48:32,686 - DEBUG - 边统计: 正常边 68 条, 异常边 6 条
2025-04-17 17:48:32,740 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_50_6500_6500.png
2025-04-17 17:48:33,049 - INFO - 成功保存时间段 6500-6500 的可视化结果
2025-04-17 17:48:33,049 - INFO - 
正在处理时间段 52/77: 6513-6515
2025-04-17 17:48:33,050 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:48:33,050 - INFO - 正在计算异常分数...
2025-04-17 17:48:33,050 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:33,050 - INFO - 正在为时间段 6513-6515 生成可视化
2025-04-17 17:48:33,050 - INFO - 正在为时间段 6513-6515 生成异常图可视化
2025-04-17 17:48:33,050 - DEBUG - 边统计: 正常边 54 条, 异常边 36 条
2025-04-17 17:48:33,102 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_51_6513_6515.png
2025-04-17 17:48:33,410 - INFO - 成功保存时间段 6513-6515 的可视化结果
2025-04-17 17:48:33,410 - INFO - 
正在处理时间段 53/77: 6531-6545
2025-04-17 17:48:33,410 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:33,410 - INFO - 正在计算异常分数...
2025-04-17 17:48:33,415 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}
