2025-05-07 23:36:54,998 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 23:36:54,998 - INFO - 当前评分模式: ['value_times_range']
2025-05-07 23:36:54,998 - INFO - 
==================================================
2025-05-07 23:36:54,998 - INFO - 开始执行网格搜索...
2025-05-07 23:36:55,002 - INFO - [machine-1-1] Starting grid search...
2025-05-07 23:37:41,167 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-08 00:41:53,112 - INFO - 正在为时间段 9291-9297 生成可视化
2025-05-08 00:41:53,112 - INFO - 正在为时间段 9291-9297 生成异常图可视化
2025-05-08 00:41:53,112 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:53,115 - DEBUG - 边统计: 正常边 620 条, 异常边 180 条
2025-05-08 00:41:53,184 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_12_9291_9297.png
2025-05-08 00:41:53,459 - INFO - 成功保存时间段 9291-9297 的可视化结果
2025-05-08 00:41:53,459 - INFO - 
正在处理时间段 14/30: 10731-10735
2025-05-08 00:41:53,459 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-08 00:41:53,459 - INFO - 正在计算异常分数...
2025-05-08 00:41:53,462 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 25, 26, 28, 30, 31, 32, 34}
2025-05-08 00:41:53,462 - INFO - 正在为时间段 10731-10735 生成可视化
2025-05-08 00:41:53,462 - INFO - 正在为时间段 10731-10735 生成异常图可视化
2025-05-08 00:41:53,462 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:53,467 - DEBUG - 边统计: 正常边 630 条, 异常边 170 条
2025-05-08 00:41:53,535 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_13_10731_10735.png
2025-05-08 00:41:53,810 - INFO - 成功保存时间段 10731-10735 的可视化结果
2025-05-08 00:41:53,810 - INFO - 
正在处理时间段 15/30: 11467-11470
2025-05-08 00:41:53,810 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 6, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-08 00:41:53,810 - INFO - 正在计算异常分数...
2025-05-08 00:41:53,810 - INFO - 检测到的异常节点: set()
2025-05-08 00:41:53,810 - INFO - 正在为时间段 11467-11470 生成可视化
2025-05-08 00:41:53,810 - INFO - 正在为时间段 11467-11470 生成异常图可视化
2025-05-08 00:41:53,810 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:53,814 - DEBUG - 边统计: 正常边 608 条, 异常边 192 条
2025-05-08 00:41:53,883 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_14_11467_11470.png
2025-05-08 00:41:54,157 - INFO - 成功保存时间段 11467-11470 的可视化结果
2025-05-08 00:41:54,158 - INFO - 
正在处理时间段 16/30: 12171-12175
2025-05-08 00:41:54,158 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 6, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-08 00:41:54,158 - INFO - 正在计算异常分数...
2025-05-08 00:41:54,161 - INFO - 检测到的异常节点: {1, 2, 6, 7, 9, 10, 11, 13, 14, 16, 19, 20, 21, 22, 25, 28, 31, 32, 34}
2025-05-08 00:41:54,161 - INFO - 正在为时间段 12171-12175 生成可视化
2025-05-08 00:41:54,161 - INFO - 正在为时间段 12171-12175 生成异常图可视化
2025-05-08 00:41:54,161 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:54,164 - DEBUG - 边统计: 正常边 650 条, 异常边 150 条
2025-05-08 00:41:54,233 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_15_12171_12175.png
2025-05-08 00:41:54,509 - INFO - 成功保存时间段 12171-12175 的可视化结果
2025-05-08 00:41:54,509 - INFO - 
正在处理时间段 17/30: 13069-13072
2025-05-08 00:41:54,509 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-08 00:41:54,509 - INFO - 正在计算异常分数...
2025-05-08 00:41:54,509 - INFO - 检测到的异常节点: set()
2025-05-08 00:41:54,509 - INFO - 正在为时间段 13069-13072 生成可视化
2025-05-08 00:41:54,509 - INFO - 正在为时间段 13069-13072 生成异常图可视化
2025-05-08 00:41:54,509 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:54,512 - DEBUG - 边统计: 正常边 670 条, 异常边 164 条
2025-05-08 00:41:54,582 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_16_13069_13072.png
2025-05-08 00:41:54,856 - INFO - 成功保存时间段 13069-13072 的可视化结果
2025-05-08 00:41:54,857 - INFO - 
正在处理时间段 18/30: 13277-13279
2025-05-08 00:41:54,857 - INFO - 该时间段的真实异常节点: {17}
2025-05-08 00:41:54,857 - INFO - 正在计算异常分数...
2025-05-08 00:41:54,857 - INFO - 检测到的异常节点: set()
2025-05-08 00:41:54,857 - INFO - 正在为时间段 13277-13279 生成可视化
2025-05-08 00:41:54,857 - INFO - 正在为时间段 13277-13279 生成异常图可视化
2025-05-08 00:41:54,857 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:54,860 - DEBUG - 边统计: 正常边 620 条, 异常边 296 条
2025-05-08 00:41:55,066 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_17_13277_13279.png
2025-05-08 00:41:55,341 - INFO - 成功保存时间段 13277-13279 的可视化结果
2025-05-08 00:41:55,341 - INFO - 
正在处理时间段 19/30: 13613-13618
2025-05-08 00:41:55,341 - INFO - 该时间段的真实异常节点: {1, 2, 9, 10, 11, 12, 13, 30}
2025-05-08 00:41:55,341 - INFO - 正在计算异常分数...
2025-05-08 00:41:55,347 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 00:41:55,347 - INFO - 正在为时间段 13613-13618 生成可视化
2025-05-08 00:41:55,347 - INFO - 正在为时间段 13613-13618 生成异常图可视化
2025-05-08 00:41:55,347 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:55,350 - DEBUG - 边统计: 正常边 504 条, 异常边 296 条
2025-05-08 00:41:55,419 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_18_13613_13618.png
2025-05-08 00:41:55,694 - INFO - 成功保存时间段 13613-13618 的可视化结果
2025-05-08 00:41:55,694 - INFO - 
正在处理时间段 20/30: 14603-14606
2025-05-08 00:41:55,694 - INFO - 该时间段的真实异常节点: {32, 37, 9, 10, 11, 13, 19, 20, 21, 22}
2025-05-08 00:41:55,694 - INFO - 正在计算异常分数...
2025-05-08 00:41:55,694 - INFO - 检测到的异常节点: set()
2025-05-08 00:41:55,694 - INFO - 正在为时间段 14603-14606 生成可视化
2025-05-08 00:41:55,694 - INFO - 正在为时间段 14603-14606 生成异常图可视化
2025-05-08 00:41:55,695 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:55,698 - DEBUG - 边统计: 正常边 550 条, 异常边 250 条
2025-05-08 00:41:55,767 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_19_14603_14606.png
2025-05-08 00:41:56,041 - INFO - 成功保存时间段 14603-14606 的可视化结果
2025-05-08 00:41:56,041 - INFO - 
正在处理时间段 21/30: 15052-15054
2025-05-08 00:41:56,042 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-08 00:41:56,042 - INFO - 正在计算异常分数...
2025-05-08 00:41:56,042 - INFO - 检测到的异常节点: set()
2025-05-08 00:41:56,042 - INFO - 正在为时间段 15052-15054 生成可视化
2025-05-08 00:41:56,042 - INFO - 正在为时间段 15052-15054 生成异常图可视化
2025-05-08 00:41:56,042 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:56,045 - DEBUG - 边统计: 正常边 456 条, 异常边 344 条
2025-05-08 00:41:56,114 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_20_15052_15054.png
2025-05-08 00:41:56,387 - INFO - 成功保存时间段 15052-15054 的可视化结果
2025-05-08 00:41:56,387 - INFO - 
正在处理时间段 22/30: 15397-15400
2025-05-08 00:41:56,388 - INFO - 该时间段的真实异常节点: {9, 12, 13}
2025-05-08 00:41:56,388 - INFO - 正在计算异常分数...
2025-05-08 00:41:56,388 - INFO - 检测到的异常节点: set()
2025-05-08 00:41:56,388 - INFO - 正在为时间段 15397-15400 生成可视化
2025-05-08 00:41:56,388 - INFO - 正在为时间段 15397-15400 生成异常图可视化
2025-05-08 00:41:56,388 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:56,391 - DEBUG - 边统计: 正常边 474 条, 异常边 326 条
2025-05-08 00:41:56,460 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_21_15397_15400.png
2025-05-08 00:41:56,733 - INFO - 成功保存时间段 15397-15400 的可视化结果
2025-05-08 00:41:56,733 - INFO - 
正在处理时间段 23/30: 15802-15804
2025-05-08 00:41:56,733 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-08 00:41:56,733 - INFO - 正在计算异常分数...
2025-05-08 00:41:56,733 - INFO - 检测到的异常节点: set()
2025-05-08 00:41:56,733 - INFO - 正在为时间段 15802-15804 生成可视化
2025-05-08 00:41:56,733 - INFO - 正在为时间段 15802-15804 生成异常图可视化
2025-05-08 00:41:56,733 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:56,738 - DEBUG - 边统计: 正常边 368 条, 异常边 432 条
2025-05-08 00:41:56,806 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_22_15802_15804.png
2025-05-08 00:41:57,080 - INFO - 成功保存时间段 15802-15804 的可视化结果
2025-05-08 00:41:57,080 - INFO - 
正在处理时间段 24/30: 16491-16498
2025-05-08 00:41:57,080 - INFO - 该时间段的真实异常节点: {1, 2, 3, 9, 10, 11, 13, 15}
2025-05-08 00:41:57,080 - INFO - 正在计算异常分数...
2025-05-08 00:41:57,090 - INFO - 检测到的异常节点: {1, 2, 3, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 00:41:57,091 - INFO - 正在为时间段 16491-16498 生成可视化
2025-05-08 00:41:57,091 - INFO - 正在为时间段 16491-16498 生成异常图可视化
2025-05-08 00:41:57,091 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:57,094 - DEBUG - 边统计: 正常边 624 条, 异常边 176 条
2025-05-08 00:41:57,163 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_23_16491_16498.png
2025-05-08 00:41:57,437 - INFO - 成功保存时间段 16491-16498 的可视化结果
2025-05-08 00:41:57,437 - INFO - 
正在处理时间段 25/30: 16718-16720
2025-05-08 00:41:57,437 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-08 00:41:57,437 - INFO - 正在计算异常分数...
2025-05-08 00:41:57,437 - INFO - 检测到的异常节点: set()
2025-05-08 00:41:57,437 - INFO - 正在为时间段 16718-16720 生成可视化
2025-05-08 00:41:57,437 - INFO - 正在为时间段 16718-16720 生成异常图可视化
2025-05-08 00:41:57,438 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:57,441 - DEBUG - 边统计: 正常边 408 条, 异常边 392 条
2025-05-08 00:41:57,510 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_24_16718_16720.png
2025-05-08 00:41:57,783 - INFO - 成功保存时间段 16718-16720 的可视化结果
2025-05-08 00:41:57,783 - INFO - 
正在处理时间段 26/30: 16972-16975
2025-05-08 00:41:57,784 - INFO - 该时间段的真实异常节点: {9, 12, 13, 15}
2025-05-08 00:41:57,784 - INFO - 正在计算异常分数...
2025-05-08 00:41:57,784 - INFO - 检测到的异常节点: set()
2025-05-08 00:41:57,784 - INFO - 正在为时间段 16972-16975 生成可视化
2025-05-08 00:41:57,784 - INFO - 正在为时间段 16972-16975 生成异常图可视化
2025-05-08 00:41:57,784 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:57,787 - DEBUG - 边统计: 正常边 554 条, 异常边 246 条
2025-05-08 00:41:57,855 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_25_16972_16975.png
2025-05-08 00:41:58,129 - INFO - 成功保存时间段 16972-16975 的可视化结果
2025-05-08 00:41:58,130 - INFO - 
正在处理时间段 27/30: 17931-17938
2025-05-08 00:41:58,130 - INFO - 该时间段的真实异常节点: {1, 2, 3, 6, 9, 10, 11, 12, 13, 15, 19, 20, 21, 22, 23, 28, 30, 31, 32}
2025-05-08 00:41:58,130 - INFO - 正在计算异常分数...
2025-05-08 00:41:58,140 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 00:41:58,140 - INFO - 正在为时间段 17931-17938 生成可视化
2025-05-08 00:41:58,140 - INFO - 正在为时间段 17931-17938 生成异常图可视化
2025-05-08 00:41:58,140 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:41:58,143 - DEBUG - 边统计: 正常边 622 条, 异常边 178 条
2025-05-08 00:41:58,341 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_26_17931_17938.png
2025-05-08 00:41:58,614 - INFO - 成功保存时间段 17931-17938 的可视化结果
2025-05-08 00:41:58,615 - INFO - 
正在处理时间段 28/30: 18600-21760
2025-05-08 00:41:58,615 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 14, 15, 16, 23, 25, 28, 30, 31, 32, 35, 36}
2025-05-08 00:41:58,615 - INFO - 正在计算异常分数...
2025-05-08 00:42:05,567 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 00:42:05,568 - INFO - 正在为时间段 18600-21760 生成可视化
2025-05-08 00:42:05,568 - INFO - 正在为时间段 18600-21760 生成异常图可视化
2025-05-08 00:42:05,569 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:42:05,572 - DEBUG - 边统计: 正常边 996 条, 异常边 10 条
2025-05-08 00:42:05,643 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_27_18600_21760.png
2025-05-08 00:42:05,922 - INFO - 成功保存时间段 18600-21760 的可视化结果
2025-05-08 00:42:05,922 - INFO - 
正在处理时间段 29/30: 22252-22259
2025-05-08 00:42:05,922 - INFO - 该时间段的真实异常节点: {9, 13, 15}
2025-05-08 00:42:05,922 - INFO - 正在计算异常分数...
2025-05-08 00:42:05,932 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-08 00:42:05,932 - INFO - 正在为时间段 22252-22259 生成可视化
2025-05-08 00:42:05,932 - INFO - 正在为时间段 22252-22259 生成异常图可视化
2025-05-08 00:42:05,932 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:42:05,935 - DEBUG - 边统计: 正常边 688 条, 异常边 112 条
2025-05-08 00:42:06,003 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_28_22252_22259.png
2025-05-08 00:42:06,276 - INFO - 成功保存时间段 22252-22259 的可视化结果
2025-05-08 00:42:06,276 - INFO - 
正在处理时间段 30/30: 22417-22419
2025-05-08 00:42:06,276 - INFO - 该时间段的真实异常节点: {11, 13}
2025-05-08 00:42:06,276 - INFO - 正在计算异常分数...
2025-05-08 00:42:06,276 - INFO - 检测到的异常节点: set()
2025-05-08 00:42:06,276 - INFO - 正在为时间段 22417-22419 生成可视化
2025-05-08 00:42:06,276 - INFO - 正在为时间段 22417-22419 生成异常图可视化
2025-05-08 00:42:06,277 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:42:06,280 - DEBUG - 边统计: 正常边 550 条, 异常边 250 条
2025-05-08 00:42:06,348 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/seg_29_22417_22419.png
2025-05-08 00:42:06,620 - INFO - 成功保存时间段 22417-22419 的可视化结果
2025-05-08 00:42:06,620 - INFO - 正在从 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6 中的图像创建GIF
2025-05-08 00:42:08,535 - INFO - GIF已保存到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-6/machine-1-6.gif
2025-05-08 00:42:08,535 - INFO - 
==================================================
2025-05-08 00:42:08,535 - INFO - 开始数据集可视化: machine-1-7
2025-05-08 00:42:08,535 - INFO - 使用参数: 评分模式=value_times_range, corr_threshold=0.6, 阈值=5.5
2025-05-08 00:42:08,535 - INFO - ==================================================

2025-05-08 00:42:08,536 - INFO - 正在加载数据集 machine-1-7 的数据
2025-05-08 00:42:08,538 - INFO - 数据加载成功。训练集形状: (23697, 38), 测试集形状: (23697, 38)
2025-05-08 00:42:08,538 - INFO - 正在计算边缘统计量...
2025-05-08 00:42:35,645 - INFO - 已计算 561 条边的统计量
2025-05-08 00:42:35,645 - INFO - 为每个节点使用相关系数阈值 >= 0.6 的邻居
2025-05-08 00:42:35,645 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-7
2025-05-08 00:42:35,727 - INFO - 在数据集中发现 13 个异常时间段
2025-05-08 00:42:35,728 - INFO - 
正在处理时间段 1/13: 837-857
2025-05-08 00:42:35,728 - INFO - 该时间段的真实异常节点: {1, 6, 9, 12, 13, 14, 15, 16}
2025-05-08 00:42:35,728 - INFO - 正在计算异常分数...
2025-05-08 00:42:35,738 - INFO - 检测到的异常节点: {32, 1, 35, 36, 9, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 25, 28, 31}
2025-05-08 00:42:35,738 - INFO - 正在为时间段 837-857 生成可视化
2025-05-08 00:42:35,738 - INFO - 正在为时间段 837-857 生成异常图可视化
2025-05-08 00:42:35,738 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:42:35,739 - DEBUG - 边统计: 正常边 128 条, 异常边 32 条
2025-05-08 00:42:35,806 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-7/seg_0_837_857.png
2025-05-08 00:42:36,081 - INFO - 成功保存时间段 837-857 的可视化结果
2025-05-08 00:42:36,081 - INFO - 
正在处理时间段 2/13: 2959-4173
2025-05-08 00:42:36,081 - INFO - 该时间段的真实异常节点: {33, 34, 6, 9, 12, 13, 14, 15, 16}
2025-05-08 00:42:36,081 - INFO - 正在计算异常分数...
2025-05-08 00:42:36,729 - INFO - 检测到的异常节点: {1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 00:42:36,729 - INFO - 正在为时间段 2959-4173 生成可视化
2025-05-08 00:42:36,729 - INFO - 正在为时间段 2959-4173 生成异常图可视化
2025-05-08 00:42:36,730 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:42:36,730 - DEBUG - 边统计: 正常边 142 条, 异常边 18 条
2025-05-08 00:42:36,796 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-7/seg_1_2959_4173.png
2025-05-08 00:42:37,070 - INFO - 成功保存时间段 2959-4173 的可视化结果
2025-05-08 00:42:37,070 - INFO - 
正在处理时间段 3/13: 5849-5939
2025-05-08 00:42:37,070 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 15, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-08 00:42:37,070 - INFO - 正在计算异常分数...
2025-05-08 00:42:37,119 - INFO - 检测到的异常节点: {1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 35, 36}
2025-05-08 00:42:37,120 - INFO - 正在为时间段 5849-5939 生成可视化
2025-05-08 00:42:37,120 - INFO - 正在为时间段 5849-5939 生成异常图可视化
2025-05-08 00:42:37,120 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:42:37,121 - DEBUG - 边统计: 正常边 162 条, 异常边 42 条
2025-05-08 00:42:37,186 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-7/seg_2_5849_5939.png
2025-05-08 00:42:37,465 - INFO - 成功保存时间段 5849-5939 的可视化结果
2025-05-08 00:42:37,466 - INFO - 
正在处理时间段 4/13: 6031-6033
2025-05-08 00:42:37,466 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-08 00:42:37,466 - INFO - 正在计算异常分数...
2025-05-08 00:42:37,466 - INFO - 检测到的异常节点: set()
2025-05-08 00:42:37,466 - INFO - 正在为时间段 6031-6033 生成可视化
2025-05-08 00:42:37,466 - INFO - 正在为时间段 6031-6033 生成异常图可视化
2025-05-08 00:42:37,466 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:42:37,467 - DEBUG - 边统计: 正常边 132 条, 异常边 28 条
2025-05-08 00:42:37,532 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-7/seg_3_6031_6033.png
2025-05-08 00:42:37,805 - INFO - 成功保存时间段 6031-6033 的可视化结果
2025-05-08 00:42:37,805 - INFO - 
正在处理时间段 5/13: 7099-7999
2025-05-08 00:42:37,805 - INFO - 该时间段的真实异常节点: {1, 9, 12, 13, 14, 15, 17, 18}
2025-05-08 00:42:37,805 - INFO - 正在计算异常分数...
2025-05-08 00:42:38,290 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 00:42:38,290 - INFO - 正在为时间段 7099-7999 生成可视化
2025-05-08 00:42:38,290 - INFO - 正在为时间段 7099-7999 生成异常图可视化
2025-05-08 00:42:38,291 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:42:38,291 - DEBUG - 边统计: 正常边 162 条, 异常边 18 条
2025-05-08 00:42:38,357 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-7/seg_4_7099_7999.png
2025-05-08 00:42:38,635 - INFO - 成功保存时间段 7099-7999 的可视化结果
2025-05-08 00:42:38,635 - INFO - 
正在处理时间段 6/13: 8564-8579
2025-05-08 00:42:38,635 - INFO - 该时间段的真实异常节点: {32, 1, 35, 36, 9, 10, 11, 13, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31}
2025-05-08 00:42:38,635 - INFO - 正在计算异常分数...
2025-05-08 00:42:38,643 - INFO - 检测到的异常节点: {1, 2, 3, 4, 9, 12, 13, 14, 19, 20, 21, 22, 23, 25, 28, 31, 32, 35, 36}
2025-05-08 00:42:38,643 - INFO - 正在为时间段 8564-8579 生成可视化
2025-05-08 00:42:38,643 - INFO - 正在为时间段 8564-8579 生成异常图可视化
2025-05-08 00:42:38,643 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:42:38,644 - DEBUG - 边统计: 正常边 132 条, 异常边 26 条
2025-05-08 00:42:38,860 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-7/seg_5_8564_8579.png
2025-05-08 00:42:39,135 - INFO - 成功保存时间段 8564-8579 的可视化结果
2025-05-08 00:42:39,135 - INFO - 
正在处理时间段 7/13: 12359-12373
2025-05-08 00:42:39,135 - INFO - 该时间段的真实异常节点: {1, 9, 12, 13, 14, 15, 16}
2025-05-08 00:42:39,135 - INFO - 正在计算异常分数...
2025-05-08 00:42:39,142 - INFO - 检测到的异常节点: {1, 2, 3, 4, 9, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 35, 36}
2025-05-08 00:42:39,142 - INFO - 正在为时间段 12359-12373 生成可视化
2025-05-08 00:42:39,142 - INFO - 正在为时间段 12359-12373 生成异常图可视化
2025-05-08 00:42:39,143 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:42:39,143 - DEBUG - 边统计: 正常边 154 条, 异常边 4 条
2025-05-08 00:42:39,210 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-7/seg_6_12359_12373.png
2025-05-08 00:42:39,484 - INFO - 成功保存时间段 12359-12373 的可视化结果
2025-05-08 00:42:39,484 - INFO - 
正在处理时间段 8/13: 13799-13824
2025-05-08 00:42:39,484 - INFO - 该时间段的真实异常节点: {9, 12, 13, 14, 15, 16}
2025-05-08 00:42:39,484 - INFO - 正在计算异常分数...
2025-05-08 00:42:39,497 - INFO - 检测到的异常节点: {1, 2, 4, 9, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 25, 28, 31, 32, 35, 36}
2025-05-08 00:42:39,497 - INFO - 正在为时间段 13799-13824 生成可视化
2025-05-08 00:42:39,497 - INFO - 正在为时间段 13799-13824 生成异常图可视化
2025-05-08 00:42:39,497 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 00:42:39,498 - DEBUG - 边统计: 正常边 152 条, 异常边 8 条
2025-05-08 00:42:39,564 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/value_times_range/machine-1-7/seg_7_13799_13824.png
2025-05-08 00:42:39,839 - INFO - 成功保存时间段 13799-13824 的可视化结果
2025-05-08 00:42:39,839 - INFO - 
正在处理时间段 9/13: 15239-15269
2025-05-08 00:42:39,839 - INFO - 该时间段的真实异常节点: {1, 6, 9, 12, 13, 14, 15, 16}
2025-05-08 00:42:39,839 - INFO - 正在计算异常分数...
