2025-05-07 20:10:21,277 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 20:10:21,277 - INFO - 当前评分模式: ['deviation']
2025-05-07 20:10:21,277 - INFO - 
==================================================
2025-05-07 20:10:21,277 - INFO - 开始执行网格搜索...
2025-05-07 20:10:21,284 - INFO - [machine-1-1] Starting grid search...
2025-05-07 20:11:12,387 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 21:23:53,869 - INFO - 正在计算异常分数...
2025-05-07 21:23:53,870 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 21:23:53,870 - INFO - 正在为时间段 653-657 生成可视化
2025-05-07 21:23:53,870 - INFO - 正在为时间段 653-657 生成异常图可视化
2025-05-07 21:23:53,870 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:53,871 - DEBUG - 边统计: 正常边 100 条, 异常边 28 条
2025-05-07 21:23:53,930 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_1_653_657.png
2025-05-07 21:23:54,196 - INFO - 成功保存时间段 653-657 的可视化结果
2025-05-07 21:23:54,196 - INFO - 
正在处理时间段 3/30: 2092-2099
2025-05-07 21:23:54,196 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 15, 19, 20, 21, 22, 26, 28, 30, 31, 32}
2025-05-07 21:23:54,196 - INFO - 正在计算异常分数...
2025-05-07 21:23:54,199 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 21:23:54,199 - INFO - 正在为时间段 2092-2099 生成可视化
2025-05-07 21:23:54,199 - INFO - 正在为时间段 2092-2099 生成异常图可视化
2025-05-07 21:23:54,199 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:54,199 - DEBUG - 边统计: 正常边 112 条, 异常边 16 条
2025-05-07 21:23:54,258 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_2_2092_2099.png
2025-05-07 21:23:54,523 - INFO - 成功保存时间段 2092-2099 的可视化结果
2025-05-07 21:23:54,523 - INFO - 
正在处理时间段 4/30: 2884-2887
2025-05-07 21:23:54,523 - INFO - 该时间段的真实异常节点: {6}
2025-05-07 21:23:54,524 - INFO - 正在计算异常分数...
2025-05-07 21:23:54,524 - INFO - 检测到的异常节点: set()
2025-05-07 21:23:54,524 - INFO - 正在为时间段 2884-2887 生成可视化
2025-05-07 21:23:54,524 - INFO - 正在为时间段 2884-2887 生成异常图可视化
2025-05-07 21:23:54,524 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:54,524 - DEBUG - 边统计: 正常边 112 条, 异常边 16 条
2025-05-07 21:23:54,585 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_3_2884_2887.png
2025-05-07 21:23:54,849 - INFO - 成功保存时间段 2884-2887 的可视化结果
2025-05-07 21:23:54,849 - INFO - 
正在处理时间段 5/30: 3534-3538
2025-05-07 21:23:54,849 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 15, 19, 20, 21, 22}
2025-05-07 21:23:54,849 - INFO - 正在计算异常分数...
2025-05-07 21:23:54,850 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 21:23:54,850 - INFO - 正在为时间段 3534-3538 生成可视化
2025-05-07 21:23:54,850 - INFO - 正在为时间段 3534-3538 生成异常图可视化
2025-05-07 21:23:54,851 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:54,851 - DEBUG - 边统计: 正常边 94 条, 异常边 40 条
2025-05-07 21:23:54,911 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_4_3534_3538.png
2025-05-07 21:23:55,174 - INFO - 成功保存时间段 3534-3538 的可视化结果
2025-05-07 21:23:55,174 - INFO - 
正在处理时间段 6/30: 4647-5044
2025-05-07 21:23:55,174 - INFO - 该时间段的真实异常节点: {33, 34, 5, 6, 9, 10, 11, 13, 17}
2025-05-07 21:23:55,174 - INFO - 正在计算异常分数...
2025-05-07 21:23:55,401 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 21:23:55,401 - INFO - 正在为时间段 4647-5044 生成可视化
2025-05-07 21:23:55,401 - INFO - 正在为时间段 4647-5044 生成异常图可视化
2025-05-07 21:23:55,401 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:55,402 - DEBUG - 边统计: 正常边 134 条, 异常边 12 条
2025-05-07 21:23:55,464 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_5_4647_5044.png
2025-05-07 21:23:55,734 - INFO - 成功保存时间段 4647-5044 的可视化结果
2025-05-07 21:23:55,734 - INFO - 
正在处理时间段 7/30: 5167-5171
2025-05-07 21:23:55,734 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13, 18}
2025-05-07 21:23:55,734 - INFO - 正在计算异常分数...
2025-05-07 21:23:55,735 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 21:23:55,735 - INFO - 正在为时间段 5167-5171 生成可视化
2025-05-07 21:23:55,735 - INFO - 正在为时间段 5167-5171 生成异常图可视化
2025-05-07 21:23:55,735 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:55,736 - DEBUG - 边统计: 正常边 110 条, 异常边 24 条
2025-05-07 21:23:55,990 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_6_5167_5171.png
2025-05-07 21:23:56,254 - INFO - 成功保存时间段 5167-5171 的可视化结果
2025-05-07 21:23:56,254 - INFO - 
正在处理时间段 8/30: 5708-5712
2025-05-07 21:23:56,255 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-07 21:23:56,255 - INFO - 正在计算异常分数...
2025-05-07 21:23:56,255 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 21:23:56,256 - INFO - 正在为时间段 5708-5712 生成可视化
2025-05-07 21:23:56,256 - INFO - 正在为时间段 5708-5712 生成异常图可视化
2025-05-07 21:23:56,256 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:56,256 - DEBUG - 边统计: 正常边 118 条, 异常边 16 条
2025-05-07 21:23:56,316 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_7_5708_5712.png
2025-05-07 21:23:56,579 - INFO - 成功保存时间段 5708-5712 的可视化结果
2025-05-07 21:23:56,579 - INFO - 
正在处理时间段 9/30: 5873-5884
2025-05-07 21:23:56,579 - INFO - 该时间段的真实异常节点: {32, 2, 3, 6, 9, 10, 11, 13, 19, 20, 21, 22, 28, 31}
2025-05-07 21:23:56,579 - INFO - 正在计算异常分数...
2025-05-07 21:23:56,584 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 21:23:56,584 - INFO - 正在为时间段 5873-5884 生成可视化
2025-05-07 21:23:56,584 - INFO - 正在为时间段 5873-5884 生成异常图可视化
2025-05-07 21:23:56,584 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:56,585 - DEBUG - 边统计: 正常边 90 条, 异常边 38 条
2025-05-07 21:23:56,647 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_8_5873_5884.png
2025-05-07 21:23:56,919 - INFO - 成功保存时间段 5873-5884 的可视化结果
2025-05-07 21:23:56,920 - INFO - 
正在处理时间段 10/30: 6022-6026
2025-05-07 21:23:56,920 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-07 21:23:56,920 - INFO - 正在计算异常分数...
2025-05-07 21:23:56,921 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 21:23:56,921 - INFO - 正在为时间段 6022-6026 生成可视化
2025-05-07 21:23:56,921 - INFO - 正在为时间段 6022-6026 生成异常图可视化
2025-05-07 21:23:56,921 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:56,922 - DEBUG - 边统计: 正常边 108 条, 异常边 24 条
2025-05-07 21:23:56,985 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_9_6022_6026.png
2025-05-07 21:23:57,249 - INFO - 成功保存时间段 6022-6026 的可视化结果
2025-05-07 21:23:57,249 - INFO - 
正在处理时间段 11/30: 6412-6418
2025-05-07 21:23:57,249 - INFO - 该时间段的真实异常节点: {1, 2, 3, 6, 9, 10, 11, 13, 15, 19, 20, 21, 22, 28, 30, 31, 32, 35, 36}
2025-05-07 21:23:57,249 - INFO - 正在计算异常分数...
2025-05-07 21:23:57,251 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 21:23:57,251 - INFO - 正在为时间段 6412-6418 生成可视化
2025-05-07 21:23:57,251 - INFO - 正在为时间段 6412-6418 生成异常图可视化
2025-05-07 21:23:57,251 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:57,252 - DEBUG - 边统计: 正常边 102 条, 异常边 32 条
2025-05-07 21:23:57,315 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_10_6412_6418.png
2025-05-07 21:23:57,579 - INFO - 成功保存时间段 6412-6418 的可视化结果
2025-05-07 21:23:57,579 - INFO - 
正在处理时间段 12/30: 7851-7855
2025-05-07 21:23:57,579 - INFO - 该时间段的真实异常节点: {32, 1, 2, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-07 21:23:57,579 - INFO - 正在计算异常分数...
2025-05-07 21:23:57,580 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 21:23:57,580 - INFO - 正在为时间段 7851-7855 生成可视化
2025-05-07 21:23:57,580 - INFO - 正在为时间段 7851-7855 生成异常图可视化
2025-05-07 21:23:57,580 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:57,581 - DEBUG - 边统计: 正常边 104 条, 异常边 24 条
2025-05-07 21:23:57,640 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_11_7851_7855.png
2025-05-07 21:23:57,910 - INFO - 成功保存时间段 7851-7855 的可视化结果
2025-05-07 21:23:57,910 - INFO - 
正在处理时间段 13/30: 9291-9297
2025-05-07 21:23:57,910 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-07 21:23:57,910 - INFO - 正在计算异常分数...
2025-05-07 21:23:57,912 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 21:23:57,912 - INFO - 正在为时间段 9291-9297 生成可视化
2025-05-07 21:23:57,912 - INFO - 正在为时间段 9291-9297 生成异常图可视化
2025-05-07 21:23:57,913 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:57,913 - DEBUG - 边统计: 正常边 112 条, 异常边 16 条
2025-05-07 21:23:57,973 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_12_9291_9297.png
2025-05-07 21:23:58,239 - INFO - 成功保存时间段 9291-9297 的可视化结果
2025-05-07 21:23:58,239 - INFO - 
正在处理时间段 14/30: 10731-10735
2025-05-07 21:23:58,240 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-07 21:23:58,240 - INFO - 正在计算异常分数...
2025-05-07 21:23:58,240 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 21:23:58,240 - INFO - 正在为时间段 10731-10735 生成可视化
2025-05-07 21:23:58,240 - INFO - 正在为时间段 10731-10735 生成异常图可视化
2025-05-07 21:23:58,241 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:58,241 - DEBUG - 边统计: 正常边 104 条, 异常边 24 条
2025-05-07 21:23:58,300 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_13_10731_10735.png
2025-05-07 21:23:58,564 - INFO - 成功保存时间段 10731-10735 的可视化结果
2025-05-07 21:23:58,564 - INFO - 
正在处理时间段 15/30: 11467-11470
2025-05-07 21:23:58,564 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 6, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-07 21:23:58,564 - INFO - 正在计算异常分数...
2025-05-07 21:23:58,564 - INFO - 检测到的异常节点: set()
2025-05-07 21:23:58,564 - INFO - 正在为时间段 11467-11470 生成可视化
2025-05-07 21:23:58,564 - INFO - 正在为时间段 11467-11470 生成异常图可视化
2025-05-07 21:23:58,564 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:58,565 - DEBUG - 边统计: 正常边 104 条, 异常边 24 条
2025-05-07 21:23:58,624 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_14_11467_11470.png
2025-05-07 21:23:58,890 - INFO - 成功保存时间段 11467-11470 的可视化结果
2025-05-07 21:23:58,890 - INFO - 
正在处理时间段 16/30: 12171-12175
2025-05-07 21:23:58,890 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 6, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-07 21:23:58,891 - INFO - 正在计算异常分数...
2025-05-07 21:23:58,891 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 21:23:58,891 - INFO - 正在为时间段 12171-12175 生成可视化
2025-05-07 21:23:58,891 - INFO - 正在为时间段 12171-12175 生成异常图可视化
2025-05-07 21:23:58,892 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:58,892 - DEBUG - 边统计: 正常边 90 条, 异常边 38 条
2025-05-07 21:23:58,952 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_15_12171_12175.png
2025-05-07 21:23:59,225 - INFO - 成功保存时间段 12171-12175 的可视化结果
2025-05-07 21:23:59,225 - INFO - 
正在处理时间段 17/30: 13069-13072
2025-05-07 21:23:59,226 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-07 21:23:59,226 - INFO - 正在计算异常分数...
2025-05-07 21:23:59,226 - INFO - 检测到的异常节点: set()
2025-05-07 21:23:59,226 - INFO - 正在为时间段 13069-13072 生成可视化
2025-05-07 21:23:59,226 - INFO - 正在为时间段 13069-13072 生成异常图可视化
2025-05-07 21:23:59,226 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:59,227 - DEBUG - 边统计: 正常边 92 条, 异常边 40 条
2025-05-07 21:23:59,488 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_16_13069_13072.png
2025-05-07 21:23:59,753 - INFO - 成功保存时间段 13069-13072 的可视化结果
2025-05-07 21:23:59,754 - INFO - 
正在处理时间段 18/30: 13277-13279
2025-05-07 21:23:59,754 - INFO - 该时间段的真实异常节点: {17}
2025-05-07 21:23:59,754 - INFO - 正在计算异常分数...
2025-05-07 21:23:59,754 - INFO - 检测到的异常节点: set()
2025-05-07 21:23:59,754 - INFO - 正在为时间段 13277-13279 生成可视化
2025-05-07 21:23:59,754 - INFO - 正在为时间段 13277-13279 生成异常图可视化
2025-05-07 21:23:59,754 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:23:59,755 - DEBUG - 边统计: 正常边 90 条, 异常边 44 条
2025-05-07 21:23:59,819 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_17_13277_13279.png
2025-05-07 21:24:00,088 - INFO - 成功保存时间段 13277-13279 的可视化结果
2025-05-07 21:24:00,088 - INFO - 
正在处理时间段 19/30: 13613-13618
2025-05-07 21:24:00,088 - INFO - 该时间段的真实异常节点: {1, 2, 9, 10, 11, 12, 13, 30}
2025-05-07 21:24:00,088 - INFO - 正在计算异常分数...
2025-05-07 21:24:00,089 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 21:24:00,089 - INFO - 正在为时间段 13613-13618 生成可视化
2025-05-07 21:24:00,089 - INFO - 正在为时间段 13613-13618 生成异常图可视化
2025-05-07 21:24:00,090 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:24:00,090 - DEBUG - 边统计: 正常边 74 条, 异常边 54 条
2025-05-07 21:24:00,151 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_18_13613_13618.png
2025-05-07 21:24:00,419 - INFO - 成功保存时间段 13613-13618 的可视化结果
2025-05-07 21:24:00,419 - INFO - 
正在处理时间段 20/30: 14603-14606
2025-05-07 21:24:00,419 - INFO - 该时间段的真实异常节点: {32, 37, 9, 10, 11, 13, 19, 20, 21, 22}
2025-05-07 21:24:00,419 - INFO - 正在计算异常分数...
2025-05-07 21:24:00,419 - INFO - 检测到的异常节点: set()
2025-05-07 21:24:00,419 - INFO - 正在为时间段 14603-14606 生成可视化
2025-05-07 21:24:00,419 - INFO - 正在为时间段 14603-14606 生成异常图可视化
2025-05-07 21:24:00,420 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:24:00,420 - DEBUG - 边统计: 正常边 80 条, 异常边 48 条
2025-05-07 21:24:00,480 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_19_14603_14606.png
2025-05-07 21:24:00,746 - INFO - 成功保存时间段 14603-14606 的可视化结果
2025-05-07 21:24:00,746 - INFO - 
正在处理时间段 21/30: 15052-15054
2025-05-07 21:24:00,746 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-07 21:24:00,746 - INFO - 正在计算异常分数...
2025-05-07 21:24:00,746 - INFO - 检测到的异常节点: set()
2025-05-07 21:24:00,746 - INFO - 正在为时间段 15052-15054 生成可视化
2025-05-07 21:24:00,746 - INFO - 正在为时间段 15052-15054 生成异常图可视化
2025-05-07 21:24:00,747 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:24:00,747 - DEBUG - 边统计: 正常边 82 条, 异常边 46 条
2025-05-07 21:24:00,806 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_20_15052_15054.png
2025-05-07 21:24:01,074 - INFO - 成功保存时间段 15052-15054 的可视化结果
2025-05-07 21:24:01,074 - INFO - 
正在处理时间段 22/30: 15397-15400
2025-05-07 21:24:01,074 - INFO - 该时间段的真实异常节点: {9, 12, 13}
2025-05-07 21:24:01,074 - INFO - 正在计算异常分数...
2025-05-07 21:24:01,074 - INFO - 检测到的异常节点: set()
2025-05-07 21:24:01,074 - INFO - 正在为时间段 15397-15400 生成可视化
2025-05-07 21:24:01,074 - INFO - 正在为时间段 15397-15400 生成异常图可视化
2025-05-07 21:24:01,074 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:24:01,075 - DEBUG - 边统计: 正常边 90 条, 异常边 38 条
2025-05-07 21:24:01,135 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_21_15397_15400.png
2025-05-07 21:24:01,399 - INFO - 成功保存时间段 15397-15400 的可视化结果
2025-05-07 21:24:01,399 - INFO - 
正在处理时间段 23/30: 15802-15804
2025-05-07 21:24:01,400 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-07 21:24:01,400 - INFO - 正在计算异常分数...
2025-05-07 21:24:01,400 - INFO - 检测到的异常节点: set()
2025-05-07 21:24:01,400 - INFO - 正在为时间段 15802-15804 生成可视化
2025-05-07 21:24:01,400 - INFO - 正在为时间段 15802-15804 生成异常图可视化
2025-05-07 21:24:01,400 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:24:01,401 - DEBUG - 边统计: 正常边 80 条, 异常边 48 条
2025-05-07 21:24:01,459 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_22_15802_15804.png
2025-05-07 21:24:01,723 - INFO - 成功保存时间段 15802-15804 的可视化结果
2025-05-07 21:24:01,723 - INFO - 
正在处理时间段 24/30: 16491-16498
2025-05-07 21:24:01,723 - INFO - 该时间段的真实异常节点: {1, 2, 3, 9, 10, 11, 13, 15}
2025-05-07 21:24:01,723 - INFO - 正在计算异常分数...
2025-05-07 21:24:01,726 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 21:24:01,726 - INFO - 正在为时间段 16491-16498 生成可视化
2025-05-07 21:24:01,726 - INFO - 正在为时间段 16491-16498 生成异常图可视化
2025-05-07 21:24:01,726 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:24:01,727 - DEBUG - 边统计: 正常边 100 条, 异常边 28 条
2025-05-07 21:24:01,786 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_23_16491_16498.png
2025-05-07 21:24:02,052 - INFO - 成功保存时间段 16491-16498 的可视化结果
2025-05-07 21:24:02,052 - INFO - 
正在处理时间段 25/30: 16718-16720
2025-05-07 21:24:02,052 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-07 21:24:02,052 - INFO - 正在计算异常分数...
2025-05-07 21:24:02,052 - INFO - 检测到的异常节点: set()
2025-05-07 21:24:02,052 - INFO - 正在为时间段 16718-16720 生成可视化
2025-05-07 21:24:02,052 - INFO - 正在为时间段 16718-16720 生成异常图可视化
2025-05-07 21:24:02,053 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:24:02,053 - DEBUG - 边统计: 正常边 78 条, 异常边 50 条
2025-05-07 21:24:02,112 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_24_16718_16720.png
2025-05-07 21:24:02,379 - INFO - 成功保存时间段 16718-16720 的可视化结果
2025-05-07 21:24:02,379 - INFO - 
正在处理时间段 26/30: 16972-16975
2025-05-07 21:24:02,379 - INFO - 该时间段的真实异常节点: {9, 12, 13, 15}
2025-05-07 21:24:02,379 - INFO - 正在计算异常分数...
2025-05-07 21:24:02,379 - INFO - 检测到的异常节点: set()
2025-05-07 21:24:02,379 - INFO - 正在为时间段 16972-16975 生成可视化
2025-05-07 21:24:02,379 - INFO - 正在为时间段 16972-16975 生成异常图可视化
2025-05-07 21:24:02,379 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:24:02,380 - DEBUG - 边统计: 正常边 92 条, 异常边 36 条
2025-05-07 21:24:02,439 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_25_16972_16975.png
2025-05-07 21:24:02,703 - INFO - 成功保存时间段 16972-16975 的可视化结果
2025-05-07 21:24:02,704 - INFO - 
正在处理时间段 27/30: 17931-17938
2025-05-07 21:24:02,704 - INFO - 该时间段的真实异常节点: {1, 2, 3, 6, 9, 10, 11, 12, 13, 15, 19, 20, 21, 22, 23, 28, 30, 31, 32}
2025-05-07 21:24:02,704 - INFO - 正在计算异常分数...
2025-05-07 21:24:02,706 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-07 21:24:02,707 - INFO - 正在为时间段 17931-17938 生成可视化
2025-05-07 21:24:02,707 - INFO - 正在为时间段 17931-17938 生成异常图可视化
2025-05-07 21:24:02,707 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 21:24:02,707 - DEBUG - 边统计: 正常边 104 条, 异常边 24 条
2025-05-07 21:24:02,766 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_corr_threshold/deviation/machine-1-6/seg_26_17931_17938.png
2025-05-07 21:24:03,032 - INFO - 成功保存时间段 17931-17938 的可视化结果
2025-05-07 21:24:03,032 - INFO - 
正在处理时间段 28/30: 18600-21760
2025-05-07 21:24:03,032 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 14, 15, 16, 23, 25, 28, 30, 31, 32, 35, 36}
2025-05-07 21:24:03,032 - INFO - 正在计算异常分数...
2025-05-07 21:24:04,851 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 21:24:04,852 - INFO - 正在为时间段 18600-21760 生成可视化
2025-05-07 21:24:04,852 - INFO - 正在为时间段 18600-21760 生成异常图可视化
2025-05-07 21:24:04,853 - DEBUG - 创建包含 38 个节点的图结构
